"","path","Parameter","EstimateNotStd","EstimateStd","jack_001_Anoplogaster_EstimateNotStd","jack_001_Anoplogaster_EstimateStd","jack_002_Arnoglossus_EstimateNotStd","jack_002_Arnoglossus_EstimateStd","jack_003_Brevoortia_EstimateNotStd","jack_003_Brevoortia_EstimateStd","jack_004_Buglossidium_EstimateNotStd","jack_004_Buglossidium_EstimateStd","jack_005_Callionymus_EstimateNotStd","jack_005_Callionymus_EstimateStd","jack_006_Carcharhinus_EstimateNotStd","jack_006_Carcharhinus_EstimateStd","jack_007_Chaenocephalus_EstimateNotStd","jack_007_Chaenocephalus_EstimateStd","jack_008_Channa_EstimateNotStd","jack_008_Channa_EstimateStd","jack_009_Chelon_EstimateNotStd","jack_009_Chelon_EstimateStd","jack_010_Chiloscyllium_EstimateNotStd","jack_010_Chiloscyllium_EstimateStd","jack_011_Chromis_EstimateNotStd","jack_011_Chromis_EstimateStd","jack_012_Engraulis_EstimateNotStd","jack_012_Engraulis_EstimateStd","jack_013_Gadus_EstimateNotStd","jack_013_Gadus_EstimateStd","jack_014_Gasterosteus_EstimateNotStd","jack_014_Gasterosteus_EstimateStd","jack_015_Gillichthys_EstimateNotStd","jack_015_Gillichthys_EstimateStd","jack_016_Glossogobius_EstimateNotStd","jack_016_Glossogobius_EstimateStd","jack_017_Hippocampus_EstimateNotStd","jack_017_Hippocampus_EstimateStd","jack_018_Hippoglossoides_EstimateNotStd","jack_018_Hippoglossoides_EstimateStd","jack_019_Limanda_EstimateNotStd","jack_019_Limanda_EstimateStd","jack_020_Lipophrys_EstimateNotStd","jack_020_Lipophrys_EstimateStd","jack_021_Lutjanus_EstimateNotStd","jack_021_Lutjanus_EstimateStd","jack_022_Mugil_EstimateNotStd","jack_022_Mugil_EstimateStd","jack_023_Notothenia_EstimateNotStd","jack_023_Notothenia_EstimateStd","jack_024_Ophiodon_EstimateNotStd","jack_024_Ophiodon_EstimateStd","jack_025_Pleuronectes_EstimateNotStd","jack_025_Pleuronectes_EstimateStd","jack_026_Pomadasys_EstimateNotStd","jack_026_Pomadasys_EstimateStd","jack_027_Pseudopleuronectes_EstimateNotStd","jack_027_Pseudopleuronectes_EstimateStd","jack_028_Scomber_EstimateNotStd","jack_028_Scomber_EstimateStd","jack_029_Scophthalmus_EstimateNotStd","jack_029_Scophthalmus_EstimateStd","jack_030_Scyliorhinus_EstimateNotStd","jack_030_Scyliorhinus_EstimateStd","jack_031_Sebastolobus_EstimateNotStd","jack_031_Sebastolobus_EstimateStd","jack_032_Solea_EstimateNotStd","jack_032_Solea_EstimateStd","jack_033_Squalus_EstimateNotStd","jack_033_Squalus_EstimateStd","jack_034_Thunnus_EstimateNotStd","jack_034_Thunnus_EstimateStd","jack_035_Torpedo_EstimateNotStd","jack_035_Torpedo_EstimateStd","jack_036_Trematomus_EstimateNotStd","jack_036_Trematomus_EstimateStd","jack_037_Zoarces_EstimateNotStd","jack_037_Zoarces_EstimateStd","jack_038_Chanos_EstimateNotStd","jack_038_Chanos_EstimateStd","jack_039_Dorosoma_EstimateNotStd","jack_039_Dorosoma_EstimateStd","jack_040_Eleginus_EstimateNotStd","jack_040_Eleginus_EstimateStd","jack_041_Gilchristella_EstimateNotStd","jack_041_Gilchristella_EstimateStd","jack_042_Oncorhynchus_EstimateNotStd","jack_042_Oncorhynchus_EstimateStd","jack_043_Salmo_EstimateNotStd","jack_043_Salmo_EstimateStd"
"26","K->tm","p25",-0.432515181178447,-0.503637158560702,-0.432515181186905,-0.504210653631223,-0.432515181065395,-0.502864300637083,-0.432515181116208,-0.502009776917624,-0.432515181112695,-0.503849926464182,-0.432515180842969,-0.493696976189655,-0.432515181196004,-0.500720252682758,-0.432515181219462,-0.503624346461503,-0.432515180958274,-0.505036830257046,-0.432515181023431,-0.503718745847252,-0.432515181106031,-0.503466284202911,-0.432515181026125,-0.493834154045451,-0.432515181060966,-0.498053688990308,-0.432515181101066,-0.500242551410879,-0.432515181124598,-0.504744876020469,-0.432515181188147,-0.509281493537934,-0.432515181167436,-0.508200573298839,-0.432515181030321,-0.503266787703575,-0.432515181088168,-0.504027646273111,-0.432515181112619,-0.503487552966049,-0.432515181113057,-0.502773910541461,-0.43251518116169,-0.491302707456008,-0.432515181133902,-0.503042437383712,-0.432515181294513,-0.502149737741537,-0.432515181115177,-0.503015533397223,-0.432515181175997,-0.504419375843199,-0.432515181258763,-0.501877428407427,-0.432515181152638,-0.505363266033006,-0.432515181644932,-0.501703609322798,-0.432515181773435,-0.503575043848698,-0.432515180721285,-0.501465149500218,-0.432515180968255,-0.498851274205348,-0.432515181130638,-0.50293279531039,-0.432515181118053,-0.501979771060931,-0.432515181139056,-0.502419393554232,-0.43251518223433,-0.502810966455145,-0.432515180920588,-0.50344190324513,-0.432515181087576,-0.501749082104738,-0.432515181128282,-0.504635658475139,-0.432515181407414,-0.503057030388645,-0.43251518131863,-0.503290410889015,-0.432515181099735,-0.504040621490508,-0.432515181152659,-0.502417183387635,-0.432515181487988,-0.49978487433571
"27","M->tmax","p26",-0.804798290263745,-1.30677568387796,-0.804757441960621,-1.30830330183998,-0.80488286223075,-1.30393898593598,-0.804872347554844,-1.30188519102513,-0.804792297704655,-1.30763761720851,-0.805122051526498,-1.28347667789432,-0.804953064807217,-1.3013916863921,-0.80475384265193,-1.30620982449901,-0.80473949080476,-1.31083959052073,-0.80478969506327,-1.30657754880527,-0.80480136644047,-1.30629445077949,-0.805136837512253,-1.28719509883744,-0.804904085795462,-1.29205472406857,-0.80494516564996,-1.29640056475899,-0.804702284024981,-1.30714041024102,-0.804383237112175,-1.32323140515755,-0.804705828757813,-1.31814917276891,-0.804895116076093,-1.30705581060363,-0.80480518760831,-1.30557350268008,-0.804783863678008,-1.3063392050753,-0.804803026306529,-1.3056784066688,-0.805414856158341,-1.26355399285334,-0.804825957372615,-1.30609806173637,-0.804846418391495,-1.30284331620295,-0.804815181888457,-1.30467075953654,-0.804706446467604,-1.30982371127873,-0.804785842575836,-1.30422767722229,-0.804755236243806,-1.31184242785769,-0.804875217000214,-1.30134235599715,-0.804808586956394,-1.30630345611069,-0.80500393441355,-1.29941517984684,-0.80504276848541,-1.29653132182077,-0.804835002695697,-1.304953362765,-0.804890401766901,-1.30186696558662,-0.804851448789021,-1.30328574875808,-0.804832782032805,-1.30477172250791,-0.804819575247433,-1.30747228269607,-0.804877839795996,-1.30351158795783,-0.804764913694141,-1.30844851785584,-0.804841545121247,-1.30539563299814,-0.804818225121362,-1.30586362893639,-0.804792942045262,-1.30781540665011,-0.804844133136868,-1.30408167553593,-0.804988912430967,-1.29621414102603
"28","M->tm","p27",0.762354026611257,0.92536942593151,0.762354026416643,0.926508246723969,0.762354026378908,0.92332350143751,0.762354026421117,0.921786964835298,0.762354026442518,0.925980819946867,0.762354026354028,0.908536275409794,0.762354026389577,0.921393744678455,0.762354026492092,0.92510497265636,0.762354026310931,0.928329991540925,0.762354026548631,0.925250926894102,0.762354026423127,0.925037389293375,0.762354026360014,0.911068108497471,0.762354026343849,0.91454560789023,0.762354026424876,0.917934538932361,0.762354026624216,0.925793532789426,0.762354026458251,0.937513799739616,0.76235402649166,0.933671865500666,0.762354026607668,0.925465915260555,0.76235402639846,0.92458458509341,0.762354026442538,0.925045263733737,0.762354026517296,0.924571470085037,0.762354026446942,0.894344162186202,0.762354026415942,0.924821176494051,0.762354026574603,0.922519409892814,0.762354026489162,0.923897253251925,0.762354026482239,0.927596951113845,0.762354026500696,0.923638985438421,0.762354026455826,0.929173199949916,0.762354026735878,0.921434797971857,0.762354026330249,0.925022756703784,0.762354026288056,0.920024447871991,0.76235402633076,0.917893848036878,0.762354026450228,0.924031053032825,0.762354026405378,0.921787535340764,0.762354026460289,0.922851203421577,0.762354027812374,0.923918811579586,0.762354026182481,0.925767949456791,0.762354026483753,0.922839827559235,0.762354026426051,0.926610613810899,0.762354026869186,0.924314690467069,0.762354026759657,0.924699082972681,0.762354026370041,0.926128871930232,0.762354026456202,0.923433648301303,0.762354026772937,0.917742055852221
"29","M->Lm","p28",-0.099398254719131,-0.251569754303923,-0.099270288961366,-0.251544499546881,-0.0998173172109015,-0.252115792699249,-0.0997566648467394,-0.251527632601703,-0.0994317697946894,-0.251827641059762,-0.101748710548429,-0.25303840200199,-0.0999990938744371,-0.252055947229356,-0.0993017139573642,-0.251242855085142,-0.0989723559380784,-0.251253757516644,-0.0991937512649103,-0.250998320871081,-0.099439695597007,-0.251587993981251,-0.101603119914588,-0.253369674751632,-0.100473388505987,-0.251402735712248,-0.100066984514579,-0.251277302017969,-0.0991519764405618,-0.251038903220302,-0.0976074353388552,-0.250112822572078,-0.098214297794957,-0.250694204631237,-0.0994681089524891,-0.251778393026793,-0.0993946039681594,-0.251347952881575,-0.0994360248825671,-0.251580418671211,-0.0995021671962362,-0.251622442938972,-0.102446889237366,-0.250833730832402,-0.1002639289964,-0.253705727073618,-0.0997185112312617,-0.251629580544487,-0.0995090062900418,-0.251457740192257,-0.0991921582176229,-0.251637040956627,-0.0998830637310961,-0.252374116679938,-0.0989565974879279,-0.251443471015375,-0.0997928941009069,-0.251526168287993,-0.0994369254253004,-0.251576578947376,-0.100237628649135,-0.252310722571757,-0.100364300244267,-0.252041785924526,-0.10011357724417,-0.253099850263459,-0.0996230128530586,-0.251174247336962,-0.0996407568044927,-0.251515764035097,-0.0996014728635425,-0.251706673765954,-0.099484084509601,-0.251907286116151,-0.0999196616999747,-0.252247411220086,-0.0992128021439331,-0.251421460640307,-0.0995300389558826,-0.251626598884385,-0.099466863769224,-0.251565959674532,-0.0993390726943705,-0.251622602623651,-0.0996519963545434,-0.251706246513858,-0.100318086808287,-0.251882567621805
"30","Woo->TLDiet","p29",0.0332744376336485,0.0716861412149919,0.0332666372732497,0.0716063851950369,0.0332905878181413,0.0714949520872819,0.0332774548320133,0.0718855590028028,0.0332759237516796,0.0716828609280098,0.0332874366068056,0.0715569482353671,0.033301546040692,0.071561382330342,0.0332842482740965,0.0715969432281368,0.0332740365848546,0.0716965788940022,0.0332728368457932,0.0716646121600619,0.0332750360660218,0.0716759275156866,0.0332838168557104,0.0716791928469804,0.033226277230996,0.072009773508032,0.0332735824463431,0.0717233648143388,0.0332739738360461,0.0716271319260915,0.0332653457555974,0.0717753803133092,0.0332668978652068,0.0718336479657196,0.0332862232070937,0.0711650796904817,0.0332900162629265,0.0714901267430701,0.0332749572983976,0.0716825842680046,0.0332805665555145,0.0716909161429991,0.0332769047113968,0.0718458391405392,0.0332818818501637,0.0716923265205038,0.033266909640601,0.0717280631954329,0.0332740048452501,0.0716297819622944,0.0332728506480743,0.0716520354254855,0.0332764467855009,0.0714225785118273,0.0333032443614906,0.0711840418845468,0.0332671120748777,0.0716776881486286,0.0332757973577941,0.0716504766043228,0.033292444817362,0.0715857817601805,0.0332774528150346,0.0716575123224308,0.0332796137341573,0.0716803442111543,0.0332747068234558,0.0717278914889762,0.0332715341181483,0.071693932339489,0.033275517430588,0.071655288406712,0.0332857506460678,0.0716735232615899,0.0332628020718522,0.071948039676746,0.0332795657524234,0.0716590104720137,0.0332688343215532,0.0716888158402896,0.0332740569196176,0.07170235504156,0.0332796245659644,0.0716449566228335,0.0332749325911689,0.071607130974317,0.0332789931703293,0.0716036738180385
"31","Woo->fecundity","p30",0.598790840306772,0.228446038834068,0.598785675653899,0.228246638704189,0.59880248748545,0.227722825467552,0.598768958580724,0.229045811791966,0.598798152463658,0.22842835247437,0.598703803470237,0.227886112125301,0.598801421145547,0.227855821968153,0.598777539203422,0.228084407727706,0.598806324735276,0.228490566302386,0.598788158653151,0.228387128298725,0.598789715665595,0.228408411568269,0.59871315461542,0.228306667495113,0.598788468408536,0.229830502040094,0.59871359041866,0.22852706625308,0.59875724569198,0.228246166250312,0.599045127641471,0.228964547163631,0.598939486149638,0.229060918519154,0.598804493241626,0.226709587386374,0.59878492128521,0.227704069775184,0.598788469904711,0.228429543198452,0.59877006269193,0.228406813123609,0.598961307713813,0.229028912717604,0.598774705961619,0.22840379212781,0.598763150456014,0.228619312841965,0.598765214834879,0.228256057507132,0.598788659226561,0.228349020822698,0.598729926364545,0.227559397920224,0.598747262262769,0.226610616965598,0.598752898690128,0.228454138005116,0.598787923435986,0.228320193229182,0.598851666400779,0.228027783802462,0.598821334113773,0.228336137861768,0.598791662589504,0.228389139787586,0.598781982566267,0.228571846473032,0.598759906091601,0.228475450997635,0.598776333537683,0.22833182632453,0.598802696258243,0.228328375777525,0.598759791437265,0.229350358132011,0.598803710967393,0.228329498330452,0.598795516366675,0.228498396586754,0.598783906900383,0.228496757486066,0.598818089359373,0.228294118104615,0.598750158947085,0.228169227731226,0.5987403285911,0.228120531968722
"32","habitatbenthopelagic <->habitatbenthopelagic","V[habitatbenthopelagic]",1.22220321692668,1.22220321692668,1.22222605550179,1.22222605550179,1.2214697345399,1.2214697345399,1.22182616453556,1.22182616453556,1.22221404333352,1.22221404333352,1.22271991735191,1.22271991735191,1.22170324568873,1.22170324568873,1.22210432873998,1.22210432873998,1.22240684914991,1.22240684914991,1.2221946057282,1.2221946057282,1.22221167295621,1.22221167295621,1.22290639516349,1.22290639516349,1.22337895523487,1.22337895523487,1.22258960964824,1.22258960964824,1.22164558772279,1.22164558772279,1.22153572047759,1.22153572047759,1.22230065530337,1.22230065530337,1.22255798085744,1.22255798085744,1.22206693350313,1.22206693350313,1.22222938992263,1.22222938992263,1.22199391028055,1.22199391028055,1.22299679640166,1.22299679640166,1.22208043443704,1.22208043443704,1.22238248053126,1.22238248053126,1.22214069296797,1.22214069296797,1.22211613229674,1.22211613229674,1.22194728740266,1.22194728740266,1.2225796155684,1.2225796155684,1.22231425687565,1.22231425687565,1.22225924385909,1.22225924385909,1.2210223617502,1.2210223617502,1.22248505281396,1.22248505281396,1.22223354381755,1.22223354381755,1.2223524192831,1.2223524192831,1.22213862894839,1.22213862894839,1.2222327264581,1.2222327264581,1.22192833011374,1.22192833011374,1.22282280655431,1.22282280655431,1.22219270571734,1.22219270571734,1.22209995848045,1.22209995848045,1.22222828021729,1.22222828021729,1.22211450302749,1.22211450302749,1.22221232577035,1.22221232577035,1.22213951168647,1.22213951168647
"33","habitatdemersal <->habitatdemersal","V[habitatdemersal]",1.37269481810094,1.37269481810094,1.37245260382371,1.37245260382371,1.37345757825466,1.37345757825466,1.37303196785749,1.37303196785749,1.37265733800504,1.37265733800504,1.3746419944239,1.3746419944239,1.37326527444143,1.37326527444143,1.37264948134692,1.37264948134692,1.3728290266597,1.3728290266597,1.37245392265108,1.37245392265108,1.37272365105183,1.37272365105183,1.3745353819694,1.3745353819694,1.37335893037991,1.37335893037991,1.37343222517553,1.37343222517553,1.37248751721658,1.37248751721658,1.37474659247463,1.37474659247463,1.37472034442467,1.37472034442467,1.37233848201145,1.37233848201145,1.37261939886461,1.37261939886461,1.37272819113246,1.37272819113246,1.3731210560787,1.3731210560787,1.37488441743841,1.37488441743841,1.37323558174787,1.37323558174787,1.37288206994221,1.37288206994221,1.37270932495701,1.37270932495701,1.37257319979049,1.37257319979049,1.37257619573399,1.37257619573399,1.37172162188278,1.37172162188278,1.37305736366975,1.37305736366975,1.37268824507011,1.37268824507011,1.37321963367675,1.37321963367675,1.3734844302401,1.3734844302401,1.37287229625221,1.37287229625221,1.37297873319011,1.37297873319011,1.37291834866117,1.37291834866117,1.37288980410907,1.37288980410907,1.37268918005992,1.37268918005992,1.37256350984924,1.37256350984924,1.37237416453901,1.37237416453901,1.37275560636766,1.37275560636766,1.37286581839824,1.37286581839824,1.37262174244896,1.37262174244896,1.3728699731989,1.3728699731989,1.37340924206811,1.37340924206811
"34","habitatpelagic <->habitatpelagic","V[habitatpelagic]",2.42366402997982,2.42366402997982,2.42394329382088,2.42394329382088,2.42718930006379,2.42718930006379,2.42143257917389,2.42143257917389,2.42376505438923,2.42376505438923,2.42341529366602,2.42341529366602,2.42345840473122,2.42345840473122,2.42401138629792,2.42401138629792,2.42012396040761,2.42012396040761,2.42307946420837,2.42307946420837,2.42371184943845,2.42371184943845,2.42695879431627,2.42695879431627,2.43080666729475,2.43080666729475,2.42292673970331,2.42292673970331,2.42266247654909,2.42266247654909,2.42214176095413,2.42214176095413,2.4281702084146,2.4281702084146,2.42558117020626,2.42558117020626,2.42365514027084,2.42365514027084,2.42375382275711,2.42375382275711,2.42275005480368,2.42275005480368,2.42669803657975,2.42669803657975,2.42292669869568,2.42292669869568,2.42315294184893,2.42315294184893,2.42365738015241,2.42365738015241,2.42346364634122,2.42346364634122,2.42234171786458,2.42234171786458,2.42262239781443,2.42262239781443,2.42477692508451,2.42477692508451,2.4238653970668,2.4238653970668,2.42450938320566,2.42450938320566,2.42298711507876,2.42298711507876,2.42361374606979,2.42361374606979,2.42534874577573,2.42534874577573,2.42311315278699,2.42311315278699,2.42385664689826,2.42385664689826,2.4225727701837,2.4225727701837,2.42436211894155,2.42436211894155,2.42477211745196,2.42477211745196,2.42272434517238,2.42272434517238,2.42394462468704,2.42394462468704,2.42328985284817,2.42328985284817,2.42414995477203,2.42414995477203,2.42496967121234,2.42496967121234
"35","c_m <->c_m","V[c_m]",2.20240085962741,2.20240085962741,2.19954115088161,2.19954115088161,2.29382582774061,2.29382582774061,2.15892056027027,2.15892056027027,2.20196063841854,2.20196063841854,2.75911271542234,2.75911271542234,2.28357554329816,2.28357554329816,2.16218522702173,2.16218522702173,2.1003616334276,2.1003616334276,2.20470793200088,2.20470793200088,2.22005203188862,2.22005203188862,2.62398579703133,2.62398579703133,1.92634969268904,1.92634969268904,2.21200406812147,2.21200406812147,2.19433340009873,2.19433340009873,1.62139186196956,1.62139186196956,1.77800288228488,1.77800288228488,2.28014649657044,2.28014649657044,2.17916210738331,2.17916210738331,2.21447362245625,2.21447362245625,2.19210540955571,2.19210540955571,2.62367772118541,2.62367772118541,2.18116543450136,2.18116543450136,2.22206938183945,2.22206938183945,2.21360191953919,2.21360191953919,2.18350990047758,2.18350990047758,2.20380033359038,2.20380033359038,1.89172108553778,1.89172108553778,2.2181062759257,2.2181062759257,2.21440199759259,2.21440199759259,2.14597443360896,2.14597443360896,2.22253108628654,2.22253108628654,2.23929859477539,2.23929859477539,2.2380318183017,2.2380318183017,2.24278259770935,2.24278259770935,2.25449226749784,2.25449226749784,2.20529637953371,2.20529637953371,2.17145647227272,2.17145647227272,2.18661816956345,2.18661816956345,2.21434531677724,2.21434531677724,2.21253162873814,2.21253162873814,2.19098003914732,2.19098003914732,2.24598645399223,2.24598645399223,2.38498908193637,2.38498908193637
"36","tm <->tm","V[tm]",0.10356000560091,0.10356000560091,0.103560005649179,0.103560005649179,0.103560005690649,0.103560005690649,0.103560005704218,0.103560005704218,0.103560005667462,0.103560005667462,0.103560005594147,0.103560005594147,0.103560005768757,0.103560005768757,0.10356000566419,0.10356000566419,0.103560005582093,0.103560005582093,0.103560005411636,0.103560005411636,0.103560005689053,0.103560005689053,0.103560005660946,0.103560005660946,0.103560005676122,0.103560005676122,0.103560005741746,0.103560005741746,0.103560005500893,0.103560005500893,0.103560005773773,0.103560005773773,0.10356000575019,0.10356000575019,0.103560005578979,0.103560005578979,0.103560005704502,0.103560005704502,0.103560005718343,0.103560005718343,0.103560005756354,0.103560005756354,0.10356000568413,0.10356000568413,0.103560005698245,0.103560005698245,0.103560005749999,0.103560005749999,0.103560005756066,0.103560005756066,0.103560005734918,0.103560005734918,0.103560005740908,0.103560005740908,0.103560005703499,0.103560005703499,0.103560005260592,0.103560005260592,0.10356000561807,0.10356000561807,0.103560005737753,0.103560005737753,0.10356000565463,0.10356000565463,0.103560005708042,0.103560005708042,0.103560005748031,0.103560005748031,0.103560005769753,0.103560005769753,0.103560005569012,0.103560005569012,0.103560005734772,0.103560005734772,0.103560005772635,0.103560005772635,0.103560005742997,0.103560005742997,0.103560005727393,0.103560005727393,0.103560005532845,0.103560005532845,0.103560005739027,0.103560005739027,0.10356000575697,0.10356000575697,0.103560005730531,0.103560005730531
"37","Lm <->Lm","V[Lm]",0.023820431680028,0.023820431680028,0.0238224360052308,0.0238224360052308,0.0238121238571558,0.0238121238571558,0.0238150901169346,0.0238150901169346,0.0238191464891233,0.0238191464891233,0.0237819887178714,0.0237819887178714,0.0238104399292495,0.0238104399292495,0.0238224677924185,0.0238224677924185,0.0238279191188827,0.0238279191188827,0.0238245508530758,0.0238245508530758,0.0238197385585402,0.0238197385585402,0.0237840154417613,0.0237840154417613,0.0238040857247088,0.0238040857247088,0.0238109759399582,0.0238109759399582,0.023824711299137,0.023824711299137,0.023852169999555,0.023852169999555,0.0238411970233272,0.0238411970233272,0.0238193734246073,0.0238193734246073,0.0238202807746038,0.0238202807746038,0.0238198199470751,0.0238198199470751,0.0238191344640043,0.0238191344640043,0.0237746262153308,0.0237746262153308,0.0238025286432755,0.0238025286432755,0.0238153999103001,0.0238153999103001,0.0238188496472518,0.0238188496472518,0.0238233501639015,0.0238233501639015,0.0238109797906988,0.0238109797906988,0.023827627424378,0.023827627424378,0.0238144618113369,0.0238144618113369,0.0238198193574894,0.0238198193574894,0.0238049656066658,0.0238049656066658,0.0238054838164934,0.0238054838164934,0.0238042216124114,0.0238042216124114,0.0238182284215672,0.0238182284215672,0.0238169228351516,0.0238169228351516,0.0238170707196247,0.0238170707196247,0.023818187457599,0.023818187457599,0.0238111188153755,0.0238111188153755,0.0238234114635782,0.0238234114635782,0.0238184574851924,0.0238184574851924,0.02381949893844,0.02381949893844,0.0238211332874947,0.0238211332874947,0.0238162883616244,0.0238162883616244,0.0238057678936044,0.0238057678936044
"38","tmax <->tmax","V[tmax]",0.057873661777263,0.057873661777263,0.0578749162150539,0.0578749162150539,0.0578811656567596,0.0578811656567596,0.057869327256407,0.057869327256407,0.0578729289333303,0.0578729289333303,0.0578776239009085,0.0578776239009085,0.0578754323948183,0.0578754323948183,0.0578843186690373,0.0578843186690373,0.0578755271615848,0.0578755271615848,0.0578751535332908,0.0578751535332908,0.057875197889971,0.057875197889971,0.0578670040182218,0.0578670040182218,0.0578383443953382,0.0578383443953382,0.0578836969827554,0.0578836969827554,0.0578805886114365,0.0578805886114365,0.0578746571008182,0.0578746571008182,0.0578911777421628,0.0578911777421628,0.0578748455590842,0.0578748455590842,0.0578829751620669,0.0578829751620669,0.0578697005362726,0.0578697005362726,0.0578717217308727,0.0578717217308727,0.0579081492341377,0.0579081492341377,0.0578690802602259,0.0578690802602259,0.0578723805034282,0.0578723805034282,0.0578783955314488,0.0578783955314488,0.05786907743535,0.05786907743535,0.0578811313669463,0.0578811313669463,0.0578943650891311,0.0578943650891311,0.057873782120828,0.057873782120828,0.0578736074158554,0.0578736074158554,0.057886533030456,0.057886533030456,0.0578809255890256,0.0578809255890256,0.0578729381427346,0.0578729381427346,0.0578736154638682,0.0578736154638682,0.0578754262407651,0.0578754262407651,0.0578746702193798,0.0578746702193798,0.0578648766619571,0.0578648766619571,0.0578577413960401,0.0578577413960401,0.0578759320670603,0.0578759320670603,0.0578701810062656,0.0578701810062656,0.0578734635677499,0.0578734635677499,0.0578757904588771,0.0578757904588771,0.0578767372801089,0.0578767372801089,0.0578823591219669,0.0578823591219669
"39","K <->K","V[K]",0.140418679286962,0.140418679286962,0.140738652838729,0.140738652838729,0.139988050329526,0.139988050329526,0.139512687594871,0.139512687594871,0.140537347784185,0.140537347784185,0.134930549493185,0.134930549493185,0.138796869186332,0.138796869186332,0.140411535174439,0.140411535174439,0.141200246660717,0.141200246660717,0.140464177390035,0.140464177390035,0.140323412927095,0.140323412927095,0.135005543058601,0.135005543058601,0.137322492245532,0.137322492245532,0.138532163268287,0.138532163268287,0.141037042127608,0.141037042127608,0.143583701296146,0.143583701296146,0.142974852039486,0.142974852039486,0.140212229678364,0.140212229678364,0.14063650704108,0.14063650704108,0.140335269043308,0.140335269043308,0.139937729074146,0.139937729074146,0.13362498489083,0.13362498489083,0.140087247763677,0.140087247763677,0.139590490937267,0.139590490937267,0.140072263811492,0.140072263811492,0.140855196961633,0.140855196961633,0.139439135748121,0.139439135748121,0.141382838168391,0.141382838168391,0.139342565513814,0.139342565513814,0.140384044752065,0.140384044752065,0.13921013913203,0.13921013913203,0.137762662040565,0.137762662040565,0.140026188189261,0.140026188189261,0.13949601039741,0.13949601039741,0.139740452285954,0.139740452285954,0.139958356498614,0.139958356498614,0.140309822779774,0.140309822779774,0.139367826819862,0.139367826819862,0.14097601339344,0.14097601339344,0.140095375463249,0.140095375463249,0.140225392774206,0.140225392774206,0.140643748003653,0.140643748003653,0.139739222812945,0.139739222812945,0.138278789952795,0.138278789952795
"40","Woo <->Woo","V[Woo]",0.157499263001396,0.157499263001396,0.157225147551281,0.157225147551281,0.156502886922446,0.156502886922446,0.158346968358217,0.158346968358217,0.157470465893539,0.157470465893539,0.156805424832287,0.156805424832287,0.156687688308197,0.156687688308197,0.157008720637258,0.157008720637258,0.15754843016361,0.15754843016361,0.157420278631489,0.157420278631489,0.157448491294684,0.157448491294684,0.157379395878945,0.157379395878945,0.159406717490582,0.159406717490582,0.15767123337702,0.15767123337702,0.157242220994525,0.157242220994525,0.157977504386665,0.157977504386665,0.158223589306321,0.158223589306321,0.155103460117265,0.155103460117265,0.156485268401758,0.156485268401758,0.15747850321583,0.15747850321583,0.157458953078687,0.157458953078687,0.158181364329201,0.158181364329201,0.157453941366,0.157453941366,0.157757870651182,0.157757870651182,0.157255331522474,0.157255331522474,0.157364422038525,0.157364422038525,0.156322829830331,0.156322829830331,0.155018482511161,0.155018482511161,0.157533858415782,0.157533858415782,0.15732941800314,0.15732941800314,0.156883633968411,0.156883633968411,0.157345697978999,0.157345697978999,0.157423177023068,0.157423177023068,0.157681163926825,0.157681163926825,0.157562114265554,0.157562114265554,0.157353197825682,0.157353197825682,0.157333254250106,0.157333254250106,0.158769832633028,0.158769832633028,0.157329218220154,0.157329218220154,0.157566288385949,0.157566288385949,0.157574326687066,0.157574326687066,0.157267596187049,0.157267596187049,0.157147128237892,0.157147128237892,0.157092282970651,0.157092282970651
"41","M <->M","V[M]",0.152583987783797,0.152583987783797,0.152959778913229,0.152959778913229,0.151910029671393,0.151910029671393,0.151404852230244,0.151404852230244,0.152785679841479,0.152785679841479,0.147083248406728,0.147083248406728,0.151275705921303,0.151275705921303,0.152496789086339,0.152496789086339,0.153561883881358,0.153561883881358,0.152544911464916,0.152544911464916,0.152474508718159,0.152474508718159,0.147904149366553,0.147904149366553,0.149035389052329,0.149035389052329,0.150141963668758,0.150141963668758,0.152723881478688,0.152723881478688,0.156615235275864,0.156615235275864,0.155334245998523,0.155334245998523,0.152615809625928,0.152615809625928,0.152325273269051,0.152325273269051,0.152477104662722,0.152477104662722,0.152320951934272,0.152320951934272,0.14252400631282,0.14252400631282,0.15240324007453,0.15240324007453,0.151645558165888,0.151645558165888,0.152098881702537,0.152098881702537,0.153319464583113,0.153319464583113,0.152013857599768,0.152013857599768,0.153840973290168,0.153840973290168,0.151289185715366,0.151289185715366,0.152469684890621,0.152469684890621,0.150826413907749,0.150826413907749,0.150128652661859,0.150128652661859,0.152142939080506,0.152142939080506,0.151405039713317,0.151405039713317,0.151754659604458,0.151754659604458,0.152105979169145,0.152105979169145,0.152715441388827,0.152715441388827,0.151750918303947,0.151750918303947,0.152993581039661,0.152993581039661,0.152236355836769,0.152236355836769,0.152363002250151,0.152363002250151,0.152834540666958,0.152834540666958,0.151946275780276,0.151946275780276,0.150079003126941,0.150079003126941
