"","genus","species","jack_001_Anoplogaster_c_m","jack_002_Arnoglossus_c_m","jack_003_Brevoortia_c_m","jack_004_Buglossidium_c_m","jack_005_Callionymus_c_m","jack_006_Carcharhinus_c_m","jack_007_Chaenocephalus_c_m","jack_008_Channa_c_m","jack_009_Chelon_c_m","jack_010_Chiloscyllium_c_m","jack_011_Chromis_c_m","jack_012_Engraulis_c_m","jack_013_Gadus_c_m","jack_014_Gasterosteus_c_m","jack_015_Gillichthys_c_m","jack_016_Glossogobius_c_m","jack_017_Hippocampus_c_m","jack_018_Hippoglossoides_c_m","jack_019_Limanda_c_m","jack_020_Lipophrys_c_m","jack_021_Lutjanus_c_m","jack_022_Mugil_c_m","jack_023_Notothenia_c_m","jack_024_Ophiodon_c_m","jack_025_Pleuronectes_c_m","jack_026_Pomadasys_c_m","jack_027_Pseudopleuronectes_c_m","jack_028_Scomber_c_m","jack_029_Scophthalmus_c_m","jack_030_Scyliorhinus_c_m","jack_031_Sebastolobus_c_m","jack_032_Solea_c_m","jack_033_Squalus_c_m","jack_034_Thunnus_c_m","jack_035_Torpedo_c_m","jack_036_Trematomus_c_m","jack_037_Zoarces_c_m","jack_038_Chanos_c_m","jack_039_Dorosoma_c_m","jack_040_Eleginus_c_m","jack_041_Gilchristella_c_m","jack_042_Oncorhynchus_c_m","jack_043_Salmo_c_m","full_params...trai."
"Squalus_quasimodo","Squalus","Squalus_quasimodo",22.4524506979664,22.480945982343,22.5073970356572,22.4694101708891,22.4764896427167,22.4291250900999,22.452989816067,22.4507041127478,22.4781160244204,22.4695930143966,22.44212802803,22.3479234183747,22.4436602225118,22.499088680622,22.4304185588842,22.3778631975471,22.4775914430512,22.4665081202086,22.4701430985862,22.4767666057712,22.4145746056095,22.4701094753105,22.4585722778872,22.466787721565,22.4696130097865,22.4709496526814,22.4576473126783,22.443680321725,22.472266164069,22.6036125153024,22.4530992103356,22.4703433364631,16.4858881700922,22.4757376899806,22.4696277834277,22.504149713566,22.4516599145956,22.4793354197072,22.4803211537503,22.4646811928595,22.4835250610956,22.4714120562116,22.4769773161659,18.9538459060664
"Squalus_rancureli","Squalus","Squalus_rancureli",22.1165561250494,22.1385622977503,22.1020789018266,22.1131282995103,21.9959995280754,22.0669341140825,22.1284534450307,22.099454973904,22.1208143017646,22.1100541795109,22.0026921582722,22.1114583729761,22.0693292498969,22.1489953860919,22.0911490117241,22.1045445150729,22.1160501082945,22.1292589662059,22.1083740662422,22.0992841368817,21.9906840433122,22.1039079288084,22.0905459825223,22.1169143881494,22.1237668982723,22.1032623921309,22.116642722306,22.1037303038442,22.1069316361988,22.2538571671753,22.0602717293019,22.1012143705936,16.1361689461194,22.0999118597999,22.1030220458983,22.1284593847434,22.0713876383105,22.1249723342266,22.1031728160857,22.1042499462909,22.1155510048893,22.1048585753484,22.0866265762733,18.9584588937774
"Squalus_raoulensis","Squalus","Squalus_raoulensis",22.4542179468539,22.4826069244855,22.5079350084357,22.4707339301383,22.4783732239879,22.4311175347059,22.4534792113237,22.4517445011361,22.4794974364328,22.47092116976,22.4439405915035,22.3494335620542,22.4445511957568,22.500126264202,22.4315728978152,22.3784336281699,22.4809518640772,22.4676452483642,22.4714222371957,22.4779256371248,22.4154767861826,22.471681398498,22.4598055921084,22.4681725651653,22.4710588097743,22.4725746887443,22.4589626099871,22.4450146696354,22.4737181207557,22.6054464264787,22.4548498422163,22.4715872333179,16.4871644664825,22.4769878600769,22.471034867361,22.5055960047332,22.4524077374297,22.4804234069475,22.4817857671698,22.465903221242,22.484954121512,22.4729664425143,22.4785446271947,18.8104766525886
"Squalus_shiraii","Squalus","Squalus_shiraii",22.4536288634627,22.4820532765557,22.5077556836392,22.470292676581,22.4777453624725,22.4304533859064,22.4533160791526,22.4513977045593,22.4790369652703,22.4704784508199,22.4433364029039,22.3489301807461,22.4442542041753,22.4997804024944,22.4311881177041,22.3782434844032,22.4798317229388,22.4672662051192,22.4709958571694,22.4775392927784,22.4151760588056,22.4711574235839,22.4593944869003,22.4677109501539,22.4705768759873,22.4720330093761,22.4585241767517,22.4445698866048,22.4732341346701,22.6048351221472,22.4542662976259,22.4711726005132,16.4867390339398,22.4765711361896,22.4705658388652,22.5051139070838,22.4521584627889,22.4800607440388,22.4812975621562,22.4654958779771,22.4844777674828,22.4724483131993,22.4780221895491,18.9530785708975
"Squalus_suckleyi","Squalus","Squalus_suckleyi",22.4135581177205,22.4135581177205,22.4135581177205,22.4135581177205,22.4135581177205,22.4135581177205,22.4135581177205,22.4135581177205,22.4135581177205,22.4135581177205,22.4135581177205,22.4135581177205,22.4135581177205,22.4135581177205,22.4135581177205,22.4135581177205,22.4135581177205,22.4135581177205,22.4135581177205,22.4135581177205,22.4135581177205,22.4135581177205,22.4135581177205,22.4135581177205,22.4135581177205,22.4135581177205,22.4135581177205,22.4135581177205,22.4135581177205,22.4135581177205,22.4135581177205,22.4135581177205,15.8335685818761,22.4135581177205,22.4135581177205,22.4135581177205,22.4135581177205,22.4135581177205,22.4135581177205,22.4135581177205,22.4135581177205,22.4135581177205,22.4135581177205,18.966448784669
"Squamicreedia_obtusa","Squamicreedia","Squamicreedia_obtusa",20.1446069353876,20.5457559938407,20.496013778562,20.3394687820716,19.4652736165852,20.2089849569033,20.542924131567,20.8453746942834,20.4463953415685,20.3029082162257,19.9768080951163,19.7473821828271,20.3806197957479,20.3233238986726,19.9255016978437,21.2677145976621,20.6490419452754,20.4493856112214,20.2928769741563,20.0110586570633,19.9331383811141,20.4202196984697,20.2923271298217,20.3664524614686,20.4007123060043,19.879418845457,20.3123893115595,20.1248267768336,20.2434281397825,20.4491026267208,19.9606065299547,20.2296209739784,20.2153778500337,20.2941447484846,20.2625375594438,20.4000162517834,20.1073380204191,20.199537235916,20.3540050354593,20.2594942396297,20.3921938267448,20.2675263369243,20.0658073996847,19.0976366887177
"Squatina_aculeata","Squatina","Squatina_aculeata",17.1327768796979,17.211863169906,17.0956272597611,17.1354949036456,16.8054951953113,16.0242558256845,17.2221382876783,17.200259665228,17.1570778217759,17.1286267678105,16.9212170731179,17.1095085444078,17.0802234735047,17.1748099637598,17.1061134478976,17.3521156476539,17.2152114309133,17.1877518586823,17.1185291778333,17.0613209560692,16.8700923982964,17.1288451096306,17.0888159475408,17.1495172190542,17.1667233742725,17.0765832572076,17.178421648554,17.1016911181448,17.1088927258452,19.4467602530096,17.0072835651513,17.0963982396119,15.9246002021435,17.098282162438,17.1222568765496,17.1452137774947,17.0113845181293,17.1304779494247,17.1073695828381,17.1100922338699,17.1391635835436,17.1090769693287,17.0449069642659,19.1642678074222
"Squatina_africana","Squatina","Squatina_africana",17.1164316501239,17.1948930963989,17.0856064532848,17.1212389971165,16.7865760636674,16.0063526503722,17.2107282791899,17.1875095509589,17.142474822517,17.11426045686,16.903788719558,17.097578870014,17.0678244045021,17.1614068717833,17.0941654194211,17.3425690613825,17.1896492738187,17.1732701488856,17.1044222478673,17.0476779895297,16.8577901221374,17.1135997844833,17.0752487205454,17.1347611627296,17.1519334228208,17.0598440384659,17.1625259848588,17.0875893371954,17.0938881719771,19.4299820454633,16.990969392306,17.0823044196812,15.9106767618845,17.0843350604488,17.1073568641289,17.1302766736286,17.0014189885718,17.1170130701076,17.0926265197909,17.09633552283,17.1242026517245,17.0934929544306,17.0286716274936,18.9562622370804
"Squatina_albipunctata","Squatina","Squatina_albipunctata",17.2260124764408,17.2821529025481,17.2017829071782,17.232782058714,17.0095614309374,16.1159488837026,17.3024818216417,17.3182673867687,17.2466583349773,17.2285897609014,17.1199245628517,17.1867662761905,17.2189264782086,17.2346688300069,17.2362954554212,17.4708336436517,17.317073014516,17.2698655239424,17.2201314626123,17.1699877969698,17.076581401666,17.2360970066763,17.2069152045616,17.2415684201145,17.2538938396706,17.1802782392979,17.2797309384081,17.2028142401865,17.2126121502379,19.4937552711862,17.1525064342506,17.2045322832394,16.0301487553109,17.2072508842324,17.2292590352433,17.2263089597265,17.1459762928946,17.2154959122641,17.2148906508764,17.2152672872719,17.2356632419073,17.213305000729,17.1630530608837,18.95374971796
"Squatina_argentina","Squatina","Squatina_argentina",17.1459529604835,17.2273405578803,17.1104355452699,17.1495752670772,16.8226249473105,16.0374632953654,17.2405522861667,17.2146679131814,17.1712037515066,17.1429200472664,16.9361365901014,17.1169540814951,17.0959300759138,17.1905199557011,17.1182004437742,17.3662129830178,17.2287301107658,17.2043163923457,17.1328547310614,17.0761081395741,16.8856300670361,17.1419239269682,17.1025245428957,17.1638271115645,17.1803519517392,17.0921247349724,17.1954878722279,17.1153003758327,17.1230235898562,19.4593233502423,17.020668158001,17.1111089989379,15.9387147253045,17.1126839598732,17.136723986271,17.1590726502384,17.0231028272431,17.145775576482,17.1206803755203,17.1244020232377,17.1534094085078,17.1229347628154,17.0602231968273,18.9635111500034
"Squatina_armata","Squatina","Squatina_armata",17.1296021105725,17.2085736071212,17.0935873663853,17.1326988764288,16.8017910784444,16.0208320407408,17.219811831136,17.197734393441,17.1542149173316,17.125805043675,16.9178149706505,17.1071786536526,17.0777288522079,17.1721564935882,17.1036968744728,17.3501356845694,17.2103008649111,17.1849123553681,17.1157560014707,17.0586270362788,16.8676053060073,17.1258807208137,17.0861520227573,17.1466346786015,17.1638426073406,17.0733224486963,17.1753357492918,17.0989339645307,17.1059539008209,19.4435634612293,17.0040975856814,17.0936240156264,15.9218551198893,17.0955307921702,17.1193335007472,17.1423019391094,17.0094311451554,17.1278126739754,17.1044955801672,17.107382230683,17.1362360312043,17.1060551961204,17.0417271989087,18.9829724535054
"Squatina_australis","Squatina","Squatina_australis",17.1306060560149,17.2095393525208,17.0939734585898,17.1334819487088,16.8028906997931,16.0219556362735,17.2201899090423,17.1983725783053,17.1550286113403,17.1265919028446,16.9188581292346,17.108006197239,17.0782991258905,17.1728038002202,17.1043770369428,17.3505217357635,17.2121339105024,17.1856151260792,17.1165179641033,17.0593316593806,16.868178818107,17.1267864579392,17.0868861048847,17.1474503983212,17.1646852841065,17.074271606161,17.1761377475381,17.0997173857126,17.1068042680925,19.4446031210143,17.0050984454121,17.0943707578052,15.922612049593,17.0962790538318,17.1201626330435,17.1431503020626,17.0099013805344,17.1284825455576,17.1053479441364,17.1081141537523,17.1370762307768,17.1069569978913,17.0426462009882,18.9547245736357
"Squatina_caillieti","Squatina","Squatina_caillieti",17.1391967486239,17.2176279707311,17.0966706449461,17.1399456271405,16.8121318136502,16.0316664918256,17.2225859476108,17.2034574472817,17.1617764780496,17.1330778254563,16.9277085421546,17.1153018288647,17.0826668997534,17.177892545415,17.1100004869108,17.3532614657706,17.2284747469993,17.1911705542436,17.1227684672094,17.0650157265771,16.8725876737334,17.1344625748903,17.0929140905721,17.1542057837997,17.1717358637049,17.0822010657945,17.1825907685343,17.1062139531033,17.1138956328389,19.4535671187837,17.0136479929217,17.1004546052609,15.9288286899914,17.1023962670079,17.1270340489162,17.1502398730515,17.0135801440601,17.1338088422237,17.1125093291196,17.1140840603357,17.1440650393222,17.114547662556,17.0503066762181,18.9562622370804
"Squatina_californica","Squatina","Squatina_californica",16.9868527238244,17.0552812546238,16.9459311604129,16.9898506505588,16.6099957005832,15.8639128104938,17.0764266566928,17.0643390529286,17.0094807286611,16.9805561282348,16.735081020818,16.9514054641085,16.9217172872227,17.0289805608551,17.0066687642887,17.2392153540036,17.0603272587804,17.0403847700021,16.9708692183705,16.9141128573896,16.6637000544482,16.9816578740599,16.9368624827377,16.9994342784191,17.0244352076839,16.9247871434405,17.0501398401586,16.9469789189295,16.9608846852354,19.2906676821088,16.8471230395287,16.9458983770825,15.7686067656195,16.9460108063045,16.9703575562124,16.9985902458693,16.8635278254815,16.9869107248973,16.9584845242877,16.9620773731729,16.9941037012494,16.9572628525017,16.8770981058962,19.1271923586626
"Squatina_david","Squatina","Squatina_david",17.132600440952,17.2114031029532,17.0945509001169,17.1349634932846,16.8050225804203,16.0242178152096,17.2206787496156,17.1995228555845,17.1565779122198,17.1280777955166,16.9209067276907,17.1097171454796,17.0792720015005,17.173949016533,17.105666762811,17.3511124961483,17.2159802136981,17.1868680505716,17.1179474047254,17.0606235113362,16.8691623075784,17.1285625581777,17.0882651767474,17.1490006561345,17.1663092564879,17.0760970279142,17.1776029564382,17.1012089669734,17.1084357002376,19.4466896106626,17.0070820990781,17.0957585833907,15.9240343672395,17.0976762615813,17.1217399302888,17.1447825517291,17.0107277139194,17.1296864840215,17.1069998852511,17.109476560035,17.1386826047354,17.1087091003913,17.044408296149,19.2175405620948
"Squatina_dumeril","Squatina","Squatina_dumeril",17.1155098437759,17.1952748502691,17.0890586329656,17.1220550578352,16.786602704492,16.0049187508269,17.2157372162563,17.1893285017063,17.1431087217961,17.1151229871737,16.9032834761206,17.0952477123831,17.070475914577,17.1637315290975,17.094438257227,17.3455445964396,17.1836077183755,17.1757204631175,17.1054562822984,17.0492434625203,16.8602872353926,17.1132759515112,17.0762200751357,17.1355144646485,17.1522492430219,17.0602817499363,17.1646796788568,17.0882413486563,17.0942893102349,19.4288704376286,16.9900701963078,17.0835914144048,15.9116125459944,17.085446952804,17.1080231486586,17.1306429252903,17.0033371737846,17.1190056502143,17.0927252080683,17.0975387617092,17.1247369987252,17.0935817061166,17.0291258763824,19.3996978443688
"Squatina_formosa","Squatina","Squatina_formosa",17.1352989390524,17.2139496487118,17.0954180750799,17.1370016469024,16.8079309207615,16.0272650117345,17.2214589723092,17.2011324686664,17.158704606318,17.1301232704213,16.9236893022163,17.112001793038,17.0806608313176,17.175562285175,17.107439658526,17.3519916244827,17.2210916295956,17.1886281735258,17.119919665618,17.0624203352344,16.8705636027437,17.1309762104569,17.0901670130931,17.1511300346224,17.1685292400962,17.0785941453796,17.1796434363693,17.1032564686052,17.1106693178507,19.4495031457864,17.0097681578703,17.0976796916237,15.925995688587,17.0996071812999,17.123905714818,17.1470151011443,17.0118946230135,17.1313729106419,17.1092537577139,17.1113614543377,17.1408845187292,17.111097612413,17.0468212802826,18.9470047943569
"Squatina_guggenheim","Squatina","Squatina_guggenheim",17.129161611059,17.2102417253342,17.0979999189337,17.13436172306,16.8025300762346,16.0205177099364,17.2264064276557,17.2005023951582,17.1556306533849,17.1274821545008,16.9178349403561,17.1041458195672,17.0811807976118,17.1757037237313,17.1033888649868,17.3533115957167,17.2034997002975,17.1890684688941,17.1176498996125,17.0611398359192,16.8706503769318,17.126237083323,17.087984629081,17.1483900780763,17.1650615721159,17.0748305081541,17.1795644912129,17.1004691361128,17.1070750313047,19.4437895549915,17.0034471205067,17.0958482188867,15.9234747189532,17.0973956166786,17.120777304586,17.1435742763604,17.0126398428656,17.1308669851894,17.1053517104719,17.1094384803131,17.1375989205436,17.1071791414898,17.0429770810234,18.3176353359216
"Squatina_heteroptera","Squatina","Squatina_heteroptera",17.1361984346907,17.2147984935253,17.0957071310151,17.1376810281778,16.8089003609425,16.028280739414,17.2217190445869,17.2016690034414,17.1594135010121,17.1308050920731,16.9246168216145,17.112763339967,17.0811237716314,17.1761000386413,17.1080306204119,17.3522846655548,17.2227954279481,17.1892148780663,17.1205770826447,17.0630192731753,16.8710306977973,17.1317807574547,17.0908009553285,17.1518398241112,17.1692692313019,17.0794265134631,17.1803235920367,17.1039389660795,17.1114138534445,19.4504409869066,17.010663506243,17.0983200576864,15.9266494592765,17.1002508178444,17.1246276394401,17.1477592806564,17.0122835904418,17.1319350499087,17.1100050448421,17.1119897492773,17.1416184864275,17.1118937792615,17.0476256041378,18.9505560928646
"Squatina_japonica","Squatina","Squatina_japonica",17.143452940625,17.2213399924828,17.0969782602913,17.1427465300769,16.81642508743,16.0366398250711,17.2223536459102,17.205339901506,17.1647558393897,17.1358725024664,16.9319628396387,17.119275923499,17.0839625276595,17.1796526377395,17.1124526473509,17.3536661448998,17.2376839027232,17.1931484559442,17.125408607418,17.067247113856,16.8739257391166,17.1381397737932,17.0954701638973,17.1571722617801,17.1749578647858,17.0858040877968,17.1850986752324,17.1090811902694,17.1170954236074,19.4581223387836,17.0178567902093,17.1029503805375,15.9314672550966,17.1049433765538,17.1300598936248,17.1534647318308,17.0148166913295,17.1357611342221,17.1158329889197,17.1165451966782,17.1471878600557,17.118094840274,17.053758642989,18.9579731545208
"Squatina_legnota","Squatina","Squatina_legnota",17.2231054156061,17.2793209449237,17.2005412391744,17.2304659483333,17.0063500026526,16.1127170037536,17.3012127195358,17.3163422094344,17.2442579313243,17.2262606484635,17.116894007757,17.1844102226281,17.2171702338736,17.2327012521494,17.2342895374157,17.4695997253137,17.3119012169206,17.2677356576529,17.2178699400601,17.1678775493728,17.0748219633596,17.2334598909772,17.2047379186243,17.2391602733695,17.2514207917671,17.1774933453604,17.2773255233036,17.2005026230044,17.2101123206438,19.4907597589222,17.1496078098894,17.202307635806,16.0279035508822,17.2050264574036,17.2268127043275,17.223818166495,17.1445448735569,17.2134724585816,17.2123968612816,17.2130879027272,17.2331898510955,17.2106687696353,17.1603520198976,19.044967898525
"Squatina_mapama","Squatina","Squatina_mapama",17.1376975925922,17.2162132331872,17.0961888891063,17.1388133286764,16.8105160900972,16.0299736168738,17.2221524969775,17.202563226402,17.1605949905457,17.131941459814,16.9261626839593,17.1140325845824,17.0818953368958,17.1769962929476,17.1090155549027,17.3527730663085,17.2256350891645,17.1901927172366,17.1216727759896,17.0640175011073,16.8718091872224,17.1331216673054,17.0918575240159,17.15302280497,17.1705025484553,17.0808137911573,17.1814571820282,17.1050764604679,17.11265474428,19.4520040538435,17.0121557511012,17.0993873326214,15.9277390755796,17.1013235435772,17.1258308453189,17.1489995780039,17.0129318681119,17.1328719470743,17.1112571881637,17.1130369058465,17.1428417640481,17.1132207221013,17.0489661416083,18.9562622370804
"Squatina_mexicana","Squatina","Squatina_mexicana",17.1206652732334,17.1982069550527,17.0839988660232,17.1233265108429,16.7902987951726,16.0118019225146,17.2079513164018,17.1882438819698,17.1447949888224,17.1162958959612,16.907753035855,17.10196881112,17.0674600576372,17.1618383544246,17.0956464629202,17.3409962975982,17.200639026473,17.174020539921,17.1062417505417,17.0488564575491,16.8574411981134,17.1170655660844,17.0770444628038,17.1370973339496,17.154718974687,17.0629254837623,17.1640663514079,17.0898588711164,17.0965083558293,19.4349917782852,16.9950309113562,17.0838758413182,15.9124772100164,17.0859768092833,17.1096886378744,17.1330293788431,17.0017423456275,17.1177410802225,17.0955666762752,17.0978963651601,17.1267241307252,17.0967505286223,17.031491010906,18.9562622370804
"Squatina_nebulosa","Squatina","Squatina_nebulosa",17.1231056561967,17.2017251195348,17.0890057958359,17.126818408389,16.7940986706782,16.0138903210795,17.2144888631222,17.1923147576977,17.1482125037103,17.1198651672924,16.9108018812572,17.1025536652526,17.0722803236031,17.1664251503598,17.0986197180778,17.3457066365084,17.2006933299574,17.1787950536827,17.1099004561037,17.0528829175089,16.862181010615,17.1197649295804,17.0805304861701,17.1405855048223,17.1578403420283,17.0665209880866,17.168747925806,17.0931529015243,17.099816056859,19.4370671206126,16.9975676960687,17.0877418626341,15.9160631028994,17.0897091758201,17.1132015467332,17.136229575483,17.0052019862197,17.1220867694169,17.0985257442097,17.1016401249984,17.1301108736112,17.0997872509335,17.0350844894064,18.9562622370804
"Squatina_occulta","Squatina","Squatina_occulta",17.1296021105725,17.2085736071212,17.0935873663853,17.1326988764288,16.8017910784444,16.0208320407408,17.219811831136,17.197734393441,17.1542149173316,17.125805043675,16.9178149706505,17.1071786536526,17.0777288522079,17.1721564935882,17.1036968744728,17.3501356845694,17.2103008649111,17.1849123553681,17.1157560014707,17.0586270362788,16.8676053060073,17.1258807208137,17.0861520227573,17.1466346786015,17.1638426073406,17.0733224486963,17.1753357492918,17.0989339645307,17.1059539008209,19.4435634612293,17.0040975856814,17.0936240156264,15.9218551198893,17.0955307921702,17.1193335007472,17.1423019391094,17.0094311451554,17.1278126739754,17.1044955801672,17.107382230683,17.1362360312043,17.1060551961204,17.0417271989087,19.0552546687859
"Squatina_oculata","Squatina","Squatina_oculata",17.1310169299855,17.2101566066893,17.0949030493072,17.1341036722476,16.8035544546445,16.0222935639283,17.2214102005454,17.1991116029152,17.1556346437465,17.1272281044603,16.9193823690809,17.1080742913162,17.079183786052,17.1736401985058,17.1049057238663,17.3513950833085,17.2120493656119,17.186484255668,17.1171724152767,17.0600588229237,16.8690480525063,17.1272515295021,17.087509248367,17.1480697259098,17.1652336520898,17.0749043859498,17.1769841212208,17.1003015647506,17.1073875767746,19.4449429156373,17.0055277604113,17.0950653141496,15.9232529516544,17.096948184184,17.1207859581548,17.1437133258406,17.0105331719887,17.1292720495547,17.1058650304526,17.1087862898064,17.13767505609,17.1074862536024,17.0432801577821,20.5706347952368
"Squatina_pseudocellata","Squatina","Squatina_pseudocellata",17.2219035029335,17.2772400817498,17.1968654761706,17.2282744117363,17.0041320110853,16.1118759682372,17.2963283578536,17.313589194421,17.2421475265767,17.2240106767987,17.115230340656,17.1845513661668,17.2137760143794,17.2295489926107,17.2324264693858,17.4661608241631,17.3131797481362,17.264475394595,17.2155312414657,17.1652058659729,17.0714877637401,17.2319812690218,17.2025148668482,17.2369953286949,17.2495650170053,17.1753350218765,17.274208025193,17.1984684778271,17.2081139744612,19.4898698024593,17.1483229731361,17.1997938036793,16.0256188552275,17.2026185699215,17.2246372201717,17.2219030508339,17.1421509618101,17.2105261384086,17.2106734829191,17.2106603756251,17.2311214760773,17.2089207838806,17.1581757531804,19.4859188521755
"Squatina_punctata","Squatina","Squatina_punctata",17.1334153733692,17.2125080698725,17.0955371708387,17.135897889245,16.8060963385709,16.0251722446519,17.2219856282486,17.2004926089908,17.1575016665322,17.1290165231931,16.9218238142633,17.1099770616104,17.080276159924,17.1750445597231,17.1061885336082,17.3518996851569,17.2165691933302,17.1881123675595,17.1188968789659,17.0616138843751,16.8701031461183,17.1294119722963,17.0891824147943,17.1499808479,17.1672334866416,17.0771598162808,17.1789559265012,17.1021266436292,17.1093475449275,19.447655139331,17.0078585533255,17.0967441875021,15.9249351337303,17.0986069369774,17.1226809642995,17.145719294217,17.0116263599256,17.1307271268279,17.1078773196072,17.1104230372898,17.139623041756,17.1096752710483,17.045400067863,19.8314553225831
"Squatina_squatina","Squatina","Squatina_squatina",17.1287827218218,17.2076346113077,17.0949605931354,17.1325399945844,16.8014054558566,16.0189020216437,17.2214807491898,17.1980868557396,17.1540239964233,17.1257216753856,16.9172584155111,17.1067798589296,17.0788250715233,17.1725204700972,17.1049247398319,17.3521323752461,17.2078420832137,17.1847799297817,17.1157247821869,17.0588354305048,16.8689143915728,17.1251891223791,17.0860622510979,17.1462496273147,17.1632870788268,17.0726945048617,17.1745847284047,17.0986119287514,17.1056956215563,19.4415443998986,17.0035936751592,17.0936666133987,15.9219732243457,17.0956841107901,17.1191790339103,17.1417831339905,17.0093423798184,17.1281577288977,17.103978378433,17.1074647357442,17.1359302762119,17.1052018765715,17.041443578923,19.5080284472457
"Squatina_tergocellata","Squatina","Squatina_tergocellata",17.1225592871923,17.2029518214699,17.0948850716112,17.1287697376148,16.795186978894,16.0123165457272,17.2226929461566,17.1957387135447,17.1499244286656,17.1219164667865,16.9110020584171,17.0999674842207,17.0771098979795,17.1705832633378,17.1002251083283,17.3511424863231,17.1931079983814,17.1830021679151,17.112189751563,17.0559625036118,16.8668765792197,17.1200169393522,17.0826778450121,17.1423947160033,17.1589877764637,17.067932753716,17.172401194055,17.0948065622901,17.1012102269211,19.4358248948426,16.9971783506352,17.0904051138014,15.9182644339528,17.0921660501724,17.1149916681797,17.1374711918271,17.0084133593201,17.125789561724,17.099389692603,17.1041823649476,17.1316658876119,17.100560674994,17.0366194298761,19.5896872773065
"Squatina_tergocellatoides","Squatina","Squatina_tergocellatoides",17.1343994427412,17.2131008031362,17.0951290183346,17.1363222648948,16.8069614785647,16.0262492831526,17.2211988993992,17.2005959331425,17.1579957108934,17.1294414480144,16.9227617813246,17.1112402459891,17.0801978901377,17.1750245310471,17.1068486957466,17.3516985829457,17.2193878300263,17.188041468207,17.1192622478266,17.0618213964075,16.8700965066414,17.1301716626437,17.0895330700908,17.1504202444033,17.1677892482054,17.077761776196,17.1789632794478,17.1025739705001,17.1099247814378,19.4485653039477,17.0088728084044,17.097039324735,15.9253419172169,17.098963543927,17.1231837893749,17.1462709208046,17.0115056549654,17.1308107706496,17.1085024697343,17.1107331586495,17.1401505501864,17.1103014447063,17.0460169553981,19.5877120933796
"Squatina_varii","Squatina","Squatina_varii",17.1287026028533,17.2077247499759,17.0932983022148,17.1320194843879,16.800821615783,16.0198162983743,17.2195517521562,17.1971978489125,17.1535060116502,17.1251232110689,16.9168874329336,17.1064170997927,17.0772659018656,17.171618730999,17.1031059013399,17.3498426377599,17.2085970441012,17.1843256404592,17.1150985736141,17.0580280870835,16.8671381995525,17.1250761614453,17.0855180698615,17.1459248781201,17.1631026052323,17.0724900659343,17.1746555790283,17.098251457008,17.1052093533054,19.4426256073915,17.0032022221801,17.0929836384196,15.9212013390148,17.0948871444382,17.11861156437,17.1415577476181,17.0090421700931,17.1272505249236,17.1037442808283,17.1067539252637,17.1355020514842,17.1052590166537,17.0409228611158,19.5797982332529
"Stalix_davidsheni","Stalix","Stalix_davidsheni",19.2706093737094,19.5421047271525,19.4819082150162,19.3940979209815,18.952476857017,19.3257140463293,19.550602633934,19.7435034681528,19.4708515536683,19.3788002629343,20.4076900008984,18.8680733893859,19.4658592055478,19.3896059882212,18.9302648909576,20.0793499171253,19.5599874213287,19.4690720548461,19.3729521760844,19.1588967879308,19.3095240838728,19.4699791169287,19.4041690918422,19.4275647922864,19.4072151408571,19.115274563056,19.3615508194774,19.2521550839573,19.3579030875724,19.434945683085,19.161668170442,19.3484095986361,19.3288923242882,19.374097077131,19.3662830896268,19.4232929307579,19.2857971497275,19.2915519771578,19.4008720161208,19.3476316801676,19.4422609426626,19.3711894284076,19.2697769247583,19.5798930735529
"Stalix_dicra","Stalix","Stalix_dicra",19.3540983698935,19.6037628926858,19.5777731839039,19.4813611782182,19.138270703921,19.407789695441,19.6212340889919,19.8500140634076,19.5509062057927,19.4684980131882,20.5890590198346,18.9377915353711,19.5913694214011,19.4417634922906,19.0488709142437,20.1867568477641,19.6505962143972,19.541558201837,19.4641961282261,19.2566946167317,19.498369132577,19.5666675977194,19.5109385654009,19.5098618013329,19.4851174903034,19.2081168723178,19.4515774355055,19.3430408700178,19.451093087529,19.4756697678436,19.2935628112902,19.4456591339602,19.4238625424398,19.472247293697,19.462454721023,19.4955678759428,19.4087534655544,19.3671838170882,19.4978919576344,19.4422279584621,19.5287394525783,19.4648906263764,19.376098595944,19.4932490277883
"Stalix_eremia","Stalix","Stalix_eremia",19.3610741746972,19.6114099166861,19.5837119014668,19.4880735642034,19.1468108188765,19.4150814970094,19.6283593557398,19.8564653168888,19.5577121748455,19.4752912734319,20.5967166250597,18.9424013743652,19.5980808949514,19.4486730180023,19.0546526728934,20.1924594449569,19.6598084092554,19.5488958020244,19.4709363900638,19.2634420231242,19.5050318393351,19.5733588616025,19.5174012099352,19.5167345648451,19.4918314669101,19.2157421745011,19.4593358489368,19.3495970858285,19.4579944535361,19.4825309247981,19.3005995326321,19.4524891319589,19.4305196955999,19.4789776912387,19.4694142432658,19.5023727161195,19.4138749297301,19.3740133791827,19.5045238851135,19.4488861097911,19.5356530307473,19.471832246625,19.3835715465777,19.50417673576
