"","habitatbenthopelagic","habitatdemersal","habitatpelagic","c_m","tm","Lm","tmax","K","Woo","M","TLDiet","Loo","fecundity","Min_caudalpeduncle_depth","Lower_jaw_length","Max_body_depth","Max_body_width","Temperature"
"Paradiplospinus_antarcticus",0.233264907162702,1.09150038032702,0.321069574992385,15.2512625069019,5.63907850637159,0.977698871513883,1.84004542670868,3.68752336172238,0.573405509238338,4.03064789378595,0,0.162102451825923,0.762868678681488,0,0,0,0,0
"Paradiplospinus_gracilis",0.278598046243816,5.11871927072122,0.0678773908925265,13.2104927014706,2.59141561566576,0.320999934317601,0.924409958328662,1.31985827923926,0.266631445775094,1.98120843467263,0,0.0995497221878672,0.233089724649197,0.00700917902118654,0.0193598622330209,0.0573274675860965,0.0112414154143105,0
"Paragaleus_leucolomatus",0.460578857668488,2.44128466452487,0.227832669743444,30.9710416295739,4.20847265776743,0.391680986212806,1.20696341140081,1.8069417300329,0.105140525024469,2.72947514074576,0,0.0689262148577527,0,3.91341478813231,8.851889936234,23.8564223733901,4.24489316774842,0.00200393819325355
"Paragaleus_longicaudatus",0.520487682778285,2.61540494442425,0.199793979693478,30.6958206761983,4.42608688246902,0.42523698641004,1.32019186945011,2.23667834510075,0.109344509813876,3.22720027784133,0,0.0689304347688612,0.0323763372808184,3.92523440731461,8.76408118674603,23.6955575164102,4.24381666974082,0
"Paragaleus_pectoralis",0.345464882777807,0.291760994602791,0.207360886482058,30.5211908172499,4.39724394507497,0.45428890844539,1.1995152538495,2.08473651824305,0.107025893482857,2.80538880814636,0,0.0691214221674375,0,3.91399536357954,8.82367898105714,23.7038753652912,4.24259909206785,0
"Paragaleus_tengi",0.348624245577709,0.281564934788711,0.215642144052056,29.5900393974554,31.5763015826653,0.52805924061116,1.13805833824343,2.41071035743494,0.0959128925707329,2.41085049040021,0,0.063638978408264,0.0213673436813762,3.87186499697035,9.26904359571936,23.138417842323,4.23531314234162,0
"Paragobiodon_echinocephalus",0.555714499652285,0.270670802959075,0.467057948386205,69.4792415933929,5.34281198068606,0.656066034455759,1.27910390614156,2.37296061835945,0.268679952141367,3.16894055980599,0,0.117196295814452,1.1112308356856,0,0,0,0,0
"Paragobiodon_kasaii",0.890474568798951,2.6463918451667,0.461920087170249,68.9961253669315,5.24764092738234,0.551144711243206,1.18568496822508,1.89775725387724,0.196056492831958,2.72323859110921,0,0.0902960829393989,0.72501450863868,0.00508115853213738,0.0114673349441135,0.0284011478309169,0.00587932460841628,0
"Paragobiodon_lacunicolus",0.603710134670662,0.286102899203819,0.463871641826462,69.0353285665244,5.08949242403569,0.60405099103371,1.36088725755582,2.29824170330828,0.237537282992452,3.27262513575046,0,0.118633710169298,0.849788598119316,0,0,0,0,0
"Paragobiodon_melanosoma",0.568889812476918,0.272873930002296,0.467356278621551,68.736380272485,4.00739123683796,0.586526720837492,1.31644709985612,2.33487409667169,0.203134906689799,3.48438429577917,0,0.0922826320062766,0.773858196189052,0.00592274765653428,0.012469965303213,0.0310761977848085,0.00668572369743875,0
"Paragobiodon_modestus",0.124591221439099,0.43626613749722,0.983764859709456,65.9591519265792,52.3950470972407,0.570101510957935,0.889203928642423,1.43614820983383,0.430102324845123,1.79078370529067,0,0.121609798623352,0.249345129251537,0,0,0,0,0
"Paragobiodon_xanthosoma",0.0897103724089852,0.0741940647688004,0.244138299267146,61.4436403500894,3.69549754531587,0.496505174364962,1.34669197707414,2.31314459026559,0.475535697927908,5.22927541334832,0,0.133147856494727,0.283704979794295,0,0,0,0,0
"Paragunnellichthys_seychellensis",0.03920025795917,0.10767640157561,0.085125696792282,26.8087164830315,1.97237666045773,0.19235805184603,0.888397082109294,1.42349956322961,0.257957699900736,10.0210564794556,0,0.280391105639334,0.0492176127919217,0.0310985327238261,0.0380920312320707,0.707532185647329,0.0309559226771994,0.0023858244143583
"Paragunnellichthys_springeri",0.11292318707578,0.149368982997693,0.0851304162758141,26.9875200591029,1.61122988127523,0.196682366083984,0.576492440167694,0.627838513850505,0.297188017594787,7.58775398429005,0,0.281575543700133,0.0334591040527461,0.0328247731710039,0.0353925855946318,1.06213383986079,0.0313313843880371,0.00247086582742442
"Paraheminodus_kamoharai",0.0809154146661162,0.125530259169995,0.223342192672353,8.77380200302668,2.53173015274731,0.206290652518049,0.760545437485969,0.704376668779706,0.146833604860452,7.81059994265746,0,0.102517527246075,0.0488508046126978,0.00894614689497917,0.00999985822063791,0.221943628505372,0.00568262926071527,0.00166305773449035
"Paraheminodus_laticephalus",0.473139684085157,2.16706080069556,0.214264549026051,8.74598248059232,2.58953281147727,0.207372637072903,0.745117423956906,0.684747451882559,0.145394525426712,6.68772817742747,0,0.102553921310842,0.0488981142013809,0.00831298876975189,0.0093582223321591,0.149377955546895,0.00498162400249385,0.000858463839748325
"Paraheminodus_longirostralis",0.225048453783586,0.255105382362377,0.216332664829334,8.68853965795666,1.60896240926178,0.227224415691685,0.697860613974298,0.800527191912225,0.165380133194339,5.04838926199141,0,0.10285304078324,0.0541995488269164,0.00899859606673286,0.0104404580427423,0.171338916360672,0.0053868408463399,0.00174095634121024
"Paraheminodus_murrayi",0.0314026890423946,0.0793898100745119,0.20732880966627,8.68742547260169,2.80696836822153,0.220702279040026,0.778372330240744,1.13102517875343,0.146738832496003,14.1651761740797,0,0.106290313245992,0.0490928149648747,0.00947044584702911,0.0114130181871995,0.174349051369625,0.0056493575859858,0
"Parahollardia_lineata",0.257597574470924,0.17423744138123,0.477736193226879,7.2876572774727,9.52224339440315,0.664897470351094,2.66567823385543,4.29014937796961,0.482512975167134,8.91221268223048,0,0.293634223849534,0.141648867658132,0,0,0,0,0
"Parahollardia_schmidti",0.251774782285082,0.168818926327201,0.450571684530159,7.0068724925535,29.9850420837649,0.665377462925564,2.66227943056282,6.77961029984772,0.540835901595353,10.1555708365243,0,0.229490403597435,0.130407371838086,0.00632226290727492,0.0252439086791672,0.0378686223955549,0.00707021057890038,0
"Parahypsos_piersoni",0.174327735533035,0.200494765800725,1.99558678190908,15.4217019609418,2.28798028965653,0.291891344195213,0.995628705394986,1.65254841437715,0.0979916036032666,5.27330751887079,0,0.12980353299098,0.0222645106542259,0.0258668107210405,0.0560314298386993,0.0998380139039327,0.0290736339643016,0.0694331599770579
"Parajulis_poecilepterus",4.78094601211493,1.98935220431664,13.7568967071576,13.7133203031994,8.2223059721367,0.403744615369415,1.87803433780827,0,0,9.00431053190431,0,0.237294973727558,0.00646885885975702,0.314548689075818,0.815897930764036,1.23794760957066,0.297042000208823,1.80116420189542
"Parakuhlia_macrophthalma",0.0467780422791993,0.113046900948276,0.56122618080447,31.7175493603255,21.2007804843699,0.181277410638256,0.878079090255443,1.34590643352952,0.13679096317333,2.29019297982266,0,0.112497555786631,0.0445460163460848,0.0388957632171791,0.0627748237879998,0.289238095910424,0.0363944997099818,0
"Paralabrax_albomaculatus",0.0887033722146467,0.209391834028768,0.495124233344289,9.66304091583513,51.3390371719914,0.320685976380368,0.370387647664498,0.431826007873633,0.10641187147769,0.943117539770901,0,0.0325631684861977,0.0377388172280002,0.00783135473434184,0.0113022266049882,0.0775343815693015,0.0106693306335747,0
"Paralabrax_auroguttatus",0.290419357261681,0.712335552037014,0.930665322504316,10.0330470016996,21.7697558718004,0.409529785963569,0.547305960404206,0,0,1.5156940586714,0,0.0992018382557522,0.00819657990044007,0,0,0,0,0
"Paralabrax_callaensis",0.057962716815009,0.201207510741802,0.531288340907416,9.27841566239211,3.08258181996717,0.531116641608245,0.490696539433508,1.64045365607937,0.176143097415878,2.34152823846734,0,0.0303865283028274,0.0904394641625623,0,0,0,0,0.00752341680488899
"Paralabrax_clathratus",0.14320178618,0.930892177894922,1.36723184983947,9.21015631568906,5.44551125317269,0.425836767118136,0.675587340656828,0,0,2.95664000368611,0,0,0,0,0,0,0,0
"Paralabrax_dewegeri",0.0281719022249013,0.146955851080542,0.534771148533323,9.06682919212519,3.29447446241211,0.410097716213264,0.537349232680991,0.803002159466903,0.233496085781402,2.69289796104336,0,0.0535566035483644,0.109254245756831,0,0,0,0,0
"Paralabrax_humeralis",0.166594087396602,0.2521122387015,0.640095757295064,13.9415562795509,2.46396751672714,0.292965700184726,0.657298150722789,1.69371288712633,0.119771792632138,7.71995356151118,0,0.0397160826344154,0.0323102885866995,0,0,0,0,0
"Paralabrax_loro",0.29591971495069,0.325768792605387,0.625225437317271,14.6057617113181,3.11763114171234,0.46755307384438,0.98438465274955,3.82091235479935,0.473896066110566,8.72368998423767,0,0.0533274476352383,0.126722691371002,0,0,0,0,0
"Paralabrax_maculatofasciatus",1.00491856200827,1.13467025950809,0.420792649887083,13.6123013633735,4.66976079387354,0.324621741070102,0.976492043892758,0,0,6.55150705940538,0,0.0721047171500675,0,0,0,0,0,0
"Paralabrax_nebulifer",0.332798984247991,0.418556716845055,0.693483490814977,9.07395009242268,1.79200521818808,0.262084883359727,0.765901354313682,1.14895753449586,0.0869005902733842,6.24826913793425,0,0.0351846392089594,0,0,0,0,0,0
"Paralepis_brevirostris",0.227704869673551,0.325726779357724,0.125676841974419,12.7504871015748,4.35778272836739,0.384814323886458,2.82733428081652,6.34323870343227,0.594682531611574,17.8046265807079,0,0.127950268294626,0.219316075662576,0.0126056596745639,0.0248355494179987,0.679795265133657,0.0273783039144449,0
"Paralepis_coregonoides",0.122898571554227,0.236493272455408,0.234398462180905,13.0971764002872,4.23526055805188,0.407382578485135,2.93100755711236,6.90294085206293,0.727558556781936,22.4469222102255,0,0.146203983534456,0.26258256509767,0,0,0,0,0
"Paralepis_elongata",2.39666661422302,0.354218643057286,0.434996855694497,12.6356544480075,3.42546288448455,0.362668873491684,2.42826527810394,5.72643697578124,0.618075211348246,19.1522430710944,0,0.115026280927914,0.226501414137963,0.0189383790312646,0.0430863920202256,0.788658429264239,0.0188030156906595,0
"Paralepis_speciosa",3.55856394218198,0.451730829038964,0.584111868840661,12.5952650100497,3.83440296661563,0.386529755423465,2.87036733702941,7.09620228624479,0.645260462493972,26.68431781193,0,0.134990637725315,0.227505489213307,0.0173813364567719,0.0331728912692993,0.853489132018469,0.0311819543429254,0
"Paraletharchus_opercularis",0.929788913618672,0.607207835618914,0.147521188300196,15.8294117756875,3.98342227158,0.244840727095021,1.32992517083196,2.07445066428571,0.242955013918133,6.61363214917343,0,0.0172771665336173,0.076875121442936,0.00116878084903096,0.00326903849065785,0.0780174851661542,0.0016866256947506,0.00107185301920915
"Paraletharchus_pacificus",0.124526469933,0.124252313843698,0.135736785964711,15.7644083623167,3.18885870908155,0.253411909453189,1.52003137772867,2.82777019931547,0.255570595937809,16.1187524337689,0,0.0167420265636975,0.0779534433654037,0.000775280913826876,0.00302707809596462,0.0602870360004639,0.000960490354851375,0.000548935669618915
"Paralichthodes_algoensis",1.3238908822471,0.621354884372887,0.933339096513409,9.29143321497483,1.53367045949284,0.0888353715726349,0.813690941803998,1.51843965729461,0.0715214146842327,53.6174424436913,0,0.0436539158511417,0.0205288288140878,0.0143982018836658,0.043481402597309,0.830205867926109,0.0213380010622902,0
"Paralichthys_adspersus",18.4354998406487,14.8934963569587,2.16994727893086,9.90379623190104,3.2822657825484,0.389993702552947,0.635911806268854,0.158447046855551,0.0412762417105615,2.29738280778844,0,0.00998697362406721,0.0125107763272702,0.0795846280429352,0.174834739991934,3.43838495339377,0.104142425829546,0
"Paralichthys_aestuarius",2.06536738697339,2.90195011875091,2.17117103826301,9.86434178007045,2.43772327292064,0.410016929497066,0.763865163508177,0.262315863342471,0.0462040735759044,5.41008247681827,0,0.00986656237971057,0.0131848995226555,0.0794136480415948,0.16735843551098,3.50813348143316,0.104969389515869,0
"Paralichthys_albigutta",18.3456379626515,14.840892609672,2.17023305594312,9.90704832444811,2.48053367631251,0.41865183945643,0.820738594461716,0.498499267508261,0.0484606885187019,5.45077049233677,0,0.00946398045707501,0.0140684975878524,0.0775450438964224,0.162039474629676,3.42404253569956,0.107386403837765,0
"Paralichthys_brasiliensis",2.01338479524868,2.87267273718813,2.1582444610487,9.86420850840695,2.74863624111836,0.390621128300012,0.701449532981814,0.430083085819539,0.0455696048090173,3.848243403154,0,0.0168432809552134,0.0132851308389864,0.081045232160811,0.176304981159379,3.57890839912162,0.0991524568820489,0
"Paralichthys_californicus",25.5031924889742,23.5365981026408,1.97690675809167,9.55275596048645,0,0.548406155207623,0,0,0,0,0,0,0,0,0,0,0,0
"Paralichthys_delfini",2.05507296609884,2.89002496943488,2.17116577635708,9.86135041456009,2.30134397073046,0.410875925217345,0.783224040232643,0.283967125828553,0.049757347207345,8.83869482301814,0,0.0126076824790661,0.0134082645866031,0.0807387147352251,0.163858009300878,3.34436797616132,0.102667313490604,0.00225270926986854
"Paralichthys_dentatus",5.58087113422254,10.5006836267947,6.27475436043733,11.796487932946,12.7251607003129,0,3.91990502733966,0,0,30.9505264108927,0,0,0,0,0,0,0,0
"Paralichthys_fernandezianus",18.2223520561393,14.7868865699291,2.16838737707762,9.9417735250117,2.40547011495123,0.405692485702775,0.752534931703299,0.252513283879531,0.0462914710296622,5.97726572266088,0,0.0121214498776068,0.0130978810081154,0.0787141764597309,0.183425447754672,11.8467982968666,0.10412150359801,0.00218005456214259
"Paralichthys_isosceles",2.71436732177077,3.38380727715747,3.22351098691877,10.0704952751268,13.5039284152753,0.671992153226147,2.07404006491229,0,0,5.71527753135741,0,0,0.0102371675386916,0.735927166529684,1.06332749896443,2.97725549600216,0.679707803126974,0
"Paralichthys_lethostigma",1.17499478022522,2.23812997232513,2.13857110893114,9.98265071150104,0,1.19932139652906,0,0,0,0,0,0,0,0,0,0,0,0
"Paralichthys_microps",1.02026777158587,1.78751561514557,1.81601741798809,9.64208275309383,9.21098524948167,0.63679544105928,1.13370355564541,0.260617976627191,0.103644825281015,3.87197303839747,0,0.0153662736010857,0.0184476491125066,0.119248558290153,0.235410421511182,0.754006183723588,0.098529536439491,0.000250014850356255
"Paralichthys_olivaceus",0.24037795855032,0.440745864979475,0.835039110750798,9.45226256711275,4.69953820203342,0.865869982095028,0.595425332657964,0,0.142657589499148,2.01280078430083,0,0.169122281844697,0,0.206745559465457,0.317867974924887,1.25300588235108,0.214811438084375,0
"Paralichthys_orbignyanus",0.929626281714434,1.78755342713914,1.82327083022884,9.78057838039574,2.98358793493133,0.639629870050085,0,0,0,1.27460581734824,0,0,0.00650507413501046,0.0546014252668691,0.131955490343397,0.40014948057407,0.0460470906913366,0
"Paralichthys_patagonicus",1.26929831988202,2.12439390660857,2.0616338360659,9.81534463485448,10.9719129487016,0.793195066842528,1.38148123674694,0,0,4.65072255957005,0,0,0.00615286562922893,0.194299662768032,0.28105906366627,1.07262661765943,0.175989965083919,0
"Paralichthys_squamilentus",1.02984000231429,1.79461683936778,1.82036003935214,9.59520766270796,8.09518058782838,0.675072315144531,1.3789547079055,2.38171368270518,0.852570101863177,4.81032427030587,0,0.100510623510987,0.166421059023156,0,0,0,0,0
"Paraliparis_alius",0.0395480593068212,0.0563799030010926,0.0474701414093584,10.9570054138054,10.3102083921609,0.49130482107062,2.71657555034037,3.67840839750329,1.14525419257421,8.33250914260247,0,0.0571930433347882,0.216700670333111,0.00414836435006091,0.00871298715357992,0.0299842358395217,0.00358940596440168,0.00141423125501389
"Paraliparis_amerismos",0.117721058893064,0.102074043349677,0.135144210632288,10.9866439728769,10.3572212525685,0.524771647847295,2.80944033871816,3.80334967879138,1.20875336972966,8.45481377409211,0,0.0541361613400671,0.224036034230248,0.0130273097408355,0.019042436580077,0.0821818050324752,0.0131318376120126,0.00407998242586683
"Paraliparis_andriashevi",0.0384010512580821,0.0307529462991134,0.0464139571671919,10.9641364715917,11.1374772981254,0.497872542469855,2.68183528126359,3.84804451171434,1.14758179292172,8.99333861253153,0,0.0548450188588067,0.218146737034388,0.00599181753092742,0.0104466723276372,0.0364346982535437,0.00564136305065297,0.000367799366439712
"Paraliparis_antarcticus",0.0849602835570119,0.0702914195743858,0.0440600143976729,11.0302359444009,8.97564391770869,0.456464222886931,2.576366851321,3.24829567653423,1.17422218706364,7.15072940489769,0,0.0648508602969797,0.218996580521744,0.00985301391314927,0.0182771501139294,0.0557538490518417,0.00593976787621151,0
"Paraliparis_anthracinus",0.0409246651157129,0.0298111314836198,0.0491362020259291,10.9686652375602,11.7187203776027,0.495059730668045,2.6308699581599,4.03043777773792,1.04594399561894,9.68714029359089,0,0.0528646803393802,0.214275784055594,0.00629895655686436,0.0110694127870523,0.0385657875607768,0.00601576651692711,0.000471201179700508
"Paraliparis_aspersus",0.0384990156255891,0.0307034545583734,0.0464988873542337,10.9609878294682,156.724248469843,0.461252027490371,2.09402511113752,7.02628712518384,0.896245016457718,106.975853366906,0,0.0507421343984514,0.206849972179001,0.00629286075885467,0.0116223213120904,0.0374355129384636,0.00542440254262846,0
"Paraliparis_ater",0.0439311562245144,0.0299202633772221,0.0524279263306626,10.9698791167911,9.70417916685834,0.504095855095645,2.79430294997859,3.6444146568312,1.13248082037284,7.97083087275232,0,0.0541941745560794,0.217968988242206,0.00666166950579627,0.0112977792765574,0.0404613817853826,0.00638610601126882,0.000607567699560141
"Paraliparis_atramentatus",0.0699130307348863,0.0503171154499076,0.0812337712782732,10.9782445630719,10.1216307998956,0.510230271951532,2.77479683516915,3.77680088920736,1.10600475447943,8.3853924056767,0,0.052642275065193,0.218196981045095,0.00904013967855899,0.0142643612563842,0.0557062219914843,0.00896499361091426,0.00187007579223597
"Paraliparis_atrolabiatus",0.0473186249773623,0.0310905900134431,0.0561602474760411,10.9675834930011,10.3501117781789,0.504832478795397,2.75503685052522,3.71463042936551,1.19390156015416,8.35627442828513,0,0.0548667555152851,0.220405726957661,0.00702815292888,0.011511369875161,0.0422109383777011,0.00675864990979623,0.000833551299249481
"Paraliparis_attenuatus",0.038386876440053,0.0307761412337525,0.0463743824256303,10.9706328306442,10.4560727906756,0.497078153976478,2.70907649224214,3.82459641462023,1.04999401476098,8.69288624348262,0,0.0532638026064271,0.207106402080538,0.00597285618302719,0.0105908708384968,0.0365213280384952,0.00564516087181006,0.000340887217675831
"Paraliparis_auriculatus",0.0409295939067749,0.0298037997659018,0.0491498751788086,11.005584315506,10.0342508203464,0.502075690577004,2.76455914594689,3.68563623189989,1.13895647341387,8.19201294517619,0,0.0546062509818926,0.21801942681849,0.0062343801956989,0.00941792226701438,0.0356110307980289,0.00611294962281746,0.000456703758430189
"Paraliparis_australiensis",0.0357163021243997,0.0339199374037174,0.0435636541319527,10.9329311480332,14.5691469267239,0.531300129244639,2.80897283714939,3.12376070646324,1.10887349966084,7.73201442126139,0,0.0556814167808172,0.225873884399844,0.00551327353578602,0.0101129770068242,0.0343978557302086,0.00512503709327377,0.000382566830386955
"Paraliparis_australis",0.0960889873852493,0.0783129249097479,0.110674612992897,10.9692113287283,11.7711768765679,0.56767067211797,3.02409168163008,4.31070950626135,1.13994429174195,9.7784641579887,0,0.0452376625626527,0.22048322321235,0.0104334459721688,0.0157904331447847,0.0808662833018399,0.0150978431095918,0
"Paraliparis_avellaneus",0.0409392623515515,0.0297894318361216,0.0491767072937793,10.9656266749362,10.109352957954,0.502988088707761,2.76719541202315,3.66515334786919,1.19178847045381,8.16837711368214,0,0.0553224096635098,0.219934919780506,0.00633314790446995,0.0107478295504687,0.0382293934891062,0.00600457626837291,0.00047003817473472
"Paraliparis_badius",0.0611377735547177,0.0416406737595033,0.0714469706959273,10.9737173248755,10.8520903584782,0.506071520580306,2.7168154136196,3.8685900610986,1.12237747261137,8.89014392414107,0,0.0531107198710902,0.218454842549489,0.00828937355047147,0.0132151952212373,0.0504707512009768,0.008146737600651,0.00153449526748719
"Paraliparis_balgueriasi",0.0511949328861695,0.0329676505165711,0.0607544787153878,10.8499782705444,82.8498082905529,0.571543307244736,2.69994209960591,2.91875544652209,1.03908410239981,8.96698775982325,0,0.0526318660500513,0.184378963358307,0.00734400791865923,0.0122737469740903,0.0440345246273653,0.007147904977455,0.0010148317566561
"Paraliparis_bathybius",0.191036957609806,0.236030241454263,0.218028854454191,10.8739524254831,10.4435856929966,0.461722107425348,2.66727292792559,3.62451258404854,1.05726949551911,8.39444508428299,0,0.0717216422326829,0.207737968273643,0.0138620754563575,0.0212047210890812,0.0869637131544795,0.0124194914850279,0
"Paraliparis_bipolaris",0.0569307635162954,0.0378768973405591,0.0667489835448566,11.0400602896609,10.9730807545268,0.503228666040866,2.69600490107341,3.92165412256678,1.07115550491781,9.08025811309571,0,0.0525019498569346,0.216196285182756,0.00770387715874888,0.0119267509619562,0.0573154732234871,0.00785714186247647,0.00129464013283968
"Paraliparis_brunneocaudatus",0.0423741761485487,0.0297308183418522,0.0507191014396691,10.968474415701,12.058988235388,0.495160044788199,2.6157860143863,4.07486331884511,1.05332283735369,9.93016826409743,0,0.0528583212184049,0.214685986079595,0.00647051822361761,0.0112279622286688,0.0394627100863147,0.00620012349645812,0.000559425502522913
"Paraliparis_brunneus",0.0373296052890954,0.0316250156910586,0.045238228872022,10.9637874634666,15.0283854475248,0.48714311222902,2.48829868422139,4.45193761973355,1.02886167845978,12.2328733679763,0,0.052825697635785,0.213251176912266,0.00580382714717535,0.0104831459542204,0.0356969847371012,0.00546833608803219,0.000372762136466055
"Paraliparis_bullacephalus",0.0541060441242862,0.144289824734078,0.181755608445492,11.0117803502768,14.9979924156147,0.817951929320074,3.80367257987297,5.7503034864717,1.46828286915092,12.855423096066,0,0.0495686029610459,0.300927954507545,0.00737137303993097,0.013134406137007,0.0477522627870672,0.00853340697658878,0
"Paraliparis_calidus",0.0391298694246412,0.0303482409320224,0.0471980062876175,10.9607345337112,10.554371143894,0.523647451888532,2.87248954172404,3.89070341191233,1.13301620091144,8.67931712075557,0,0.0505478345225484,0.217660175066186,0.00557726020375242,0.00946320513129243,0.038881133298905,0.00726662976943181,0
"Paraliparis_camilarus",0.0363831693942194,0.0493253800879278,0.044091995482646,10.9602223792712,11.1630876885923,0.489107174268823,2.64888362717494,3.87657240446699,1.07354533383035,9.13023830455021,0,0.0553565101298883,0.214210573897292,0.00443165296591449,0.00908582291133194,0.0304089028734888,0.00392295932789157,0.00111131033061126
"Paraliparis_caninus",0.0383368044157764,0.0540125647407046,0.0461527304208188,10.96187622913,10.3731108582072,0.48894467812582,2.69191118590552,3.77801155748522,1.03886033321918,8.60040795262536,0,0.0551437872764946,0.212570892974021,0.00422072387400688,0.0090232347640054,0.0303269224007239,0.00369695866813533,0.00125096741979063
"Paraliparis_carlbondi",0.110694415286888,0.299460171391056,0.185693067342985,11.0620732837101,19.4715692248574,0.785602428135019,3.47202122487722,6.15061366075757,1.53701386500804,15.9301473271439,0,0.053897416776167,0.303565087674618,0.00752116857242732,0.0143982408543945,0.0414537836623119,0.00651113740063199,0.00132845773975746
"Paraliparis_cephalus",0.0607103500864752,0.0413081173433437,0.0709248417483256,10.9782405790817,11.5790460094277,0.5117433890444,2.71086907769558,4.18021513651031,0.983458367001843,9.86528845560359,0,0.0489401728205794,0.200731820799709,0.00771429613273659,0.0122764803724256,0.0502229810043253,0.00880004608549208,0
"Paraliparis_cerasinus",0.0384059434363135,0.0307449519648493,0.0464276231100234,10.9634370234728,9.84124887077737,0.503305114737427,2.79235317044448,3.59500984639362,1.22471024819401,7.91638796921619,0,0.0560873543480847,0.223122182049662,0.00600539388977794,0.0103688234547727,0.0364654610144047,0.00564057742054576,0.000357060698806436
"Paraliparis_challengeri",0.0383992379510048,0.0307559108626967,0.0464088927971852,10.8990796783909,9.99405993749594,0.499977899364078,2.75706885655398,3.70082755308213,1.11441758634006,8.22215751610857,0,0.0542282297033112,0.216887580374446,0.00520125019516623,0.011327539646772,0.0327076333244035,0.00579274058713099,0.000345705411565242
"Paraliparis_charcoti",0.126828687096374,0.0756038950913203,0.0636269753933243,11.0327888096127,9.72361857084605,0.472551687321388,2.59533557571672,3.44888632609832,1.19049002031786,7.76347840254671,0,0.0614815700839571,0.220632846768643,0.0105329814152806,0.0180339539349908,0.0567039753413361,0.00670460245976294,0
"Paraliparis_copei",0.0838238737731179,0.101098204394854,0.0434336821948327,11.0110495820027,11.0440495268234,0.500710382776626,2.72374338609645,3.90014988718257,1.09023029139748,9.04412986938534,0,0.0536600548166216,0.215026846404048,0.0042299078649382,0.00842766996007901,0.0296372704000085,0.00447574396120932,0
"Paraliparis_coracinus",0.0356793643459056,0.0339915727083449,0.0434595698936034,10.9604889638773,15.0874716859053,0.487103199332716,2.49200092859304,4.39496123278468,1.07378065408133,12.0598686239282,0,0.0538962521403431,0.214976247389304,0.00550222024764167,0.0100228895674373,0.0339791202824543,0.0051165261738081,0.000448962726569815
"Paraliparis_costatus",0.0364448877585615,0.0495008252829181,0.0441555462148294,10.9605888125046,9.93848812327901,0.497765173284245,2.77122242795525,3.6914267428142,1.09168086948334,8.1825921668736,0,0.0548096679326339,0.215006030326351,0.0042449436200981,0.00868342866067853,0.02973876928577,0.00408010190002131,0
"Paraliparis_csiroi",0.0356828853735666,0.0339847265439064,0.0434694813400275,10.9640476715401,8.95726288782097,0.504506036357548,2.87497683245547,3.435428360272,1.22234899932766,7.26165590542426,0,0.056562549129933,0.220481439701928,0.00552895891866321,0.00988326912429666,0.0341279163922563,0.00511672487759838,0.000377253402187136
"Paraliparis_dactyloides",0.0384036009747261,0.0307487790920149,0.0464210791375646,10.964444406242,9.94359192830434,0.502423179444164,2.77911861613812,3.62705808180907,1.1996189080961,8.02747298017354,0,0.0557148343629886,0.220008536366016,0.00600186282095044,0.0103779999641749,0.0364245944387648,0.00564002946891818,0.000355478588071211
"Paraliparis_dactylosus",0.109276793741788,0.0656654531609307,0.0553546917212489,12.4497007598875,24.0190308086257,0.968427919980896,4.52535903512649,8.239189491422,1.85172293294391,20.7573895160416,0,0.137297147958582,0.390198483473339,0,0,0,0,0
"Paraliparis_darwini",0.0491226539290773,0.0320522905108615,0.0581426878939379,10.9689291599136,10.1327264507993,0.505909845648677,2.77247400777647,3.68885320964718,1.18526010540261,8.21481510113305,0,0.0546476380839931,0.220200700601575,0.00720445827014432,0.011749311543005,0.0433576741573259,0.00695365945888024,0.000919111191033445
"Paraliparis_deani",0.0602463327793652,0.0408239009669222,0.0704443391028123,10.9686669380606,10.5757442755155,0.53278638040293,2.90077258900875,3.96432325673086,1.10678361615275,8.79956284278325,0,0.0487507534218326,0.217727900042039,0.0074567128521852,0.0116597513359565,0.0527534435013951,0.00978584100652337,0
"Paraliparis_debueni",0.0383588343868172,0.0308221675024391,0.0462961861254143,10.9730593883134,156.037393285392,0.457349184771202,2.02701526321693,9.07250706014706,0.751369518038559,81.4765529246906,0,0.04628723138997,0.174102803114326,0.00588850642520105,0.0108718356777663,0.0355726729911802,0.00563312144499842,0.000481943997403761
"Paraliparis_delphis",0.0423861945379985,0.0297136082693412,0.0507523461372348,10.9678319033423,9.05294039491381,0.507746688054388,2.87331327267979,3.4748678734818,1.21361151686226,7.36248446182378,0,0.0556004420081843,0.22078639623114,0.00650721133123218,0.0109416213783623,0.0392963892310895,0.00619233276273843,0.000522518958953693
"Paraliparis_devriesi",0.0345263367177619,0.0407635189353395,0.0421888666541053,10.9605636123311,8.883911890755,0.503056286690949,2.88289616143665,3.39122468364791,1.25974336302162,7.15252151002818,0,0.0577541025839478,0.22129570691765,0.00495445100079696,0.00925067699667656,0.0316007095848653,0.0044696009095915,0.000689303428209469
"Paraliparis_dewitti",0.0809399627846156,0.038884896834841,0.11275869859374,10.7950849636325,10.1991089861245,0.495881992227272,2.73263281151119,3.7077531220267,1.12040272251856,8.33471619097208,0,0.0552396724259064,0.216540765326109,0.00506901702478662,0.00959267661231397,0.0322751661859217,0.0046292272203286,0.000624501889260009
