"","EstimateStd","jack_001_Anoplogaster_EstimateStd","jack_002_Arnoglossus_EstimateStd","jack_003_Brevoortia_EstimateStd","jack_004_Buglossidium_EstimateStd","jack_005_Callionymus_EstimateStd","jack_006_Carcharhinus_EstimateStd","jack_007_Chaenocephalus_EstimateStd","jack_008_Channa_EstimateStd","jack_009_Chelon_EstimateStd","jack_010_Chiloscyllium_EstimateStd","jack_011_Chromis_EstimateStd","jack_012_Engraulis_EstimateStd","jack_013_Gadus_EstimateStd","jack_014_Gasterosteus_EstimateStd","jack_015_Gillichthys_EstimateStd","jack_016_Glossogobius_EstimateStd","jack_017_Hippocampus_EstimateStd","jack_018_Hippoglossoides_EstimateStd","jack_019_Limanda_EstimateStd","jack_020_Lipophrys_EstimateStd","jack_021_Lutjanus_EstimateStd","jack_022_Mugil_EstimateStd","jack_023_Notothenia_EstimateStd","jack_024_Ophiodon_EstimateStd","jack_025_Pleuronectes_EstimateStd","jack_026_Pomadasys_EstimateStd","jack_027_Pseudopleuronectes_EstimateStd","jack_028_Scomber_EstimateStd","jack_029_Scophthalmus_EstimateStd","jack_030_Scyliorhinus_EstimateStd","jack_031_Sebastolobus_EstimateStd","jack_032_Solea_EstimateStd","jack_033_Squalus_EstimateStd","jack_034_Thunnus_EstimateStd","jack_035_Torpedo_EstimateStd","jack_036_Trematomus_EstimateStd","jack_037_Zoarces_EstimateStd","jack_038_Chanos_EstimateStd","jack_039_Dorosoma_EstimateStd","jack_040_Eleginus_EstimateStd","jack_041_Gilchristella_EstimateStd","jack_042_Oncorhynchus_EstimateStd","jack_043_Salmo_EstimateStd"
"11",0.11562301625026,0.115728448950964,0.116076531882928,0.115315268803644,0.115602357994154,0.116352625521902,0.115156691202331,0.116108917611506,0.115516401563115,0.115724493517406,0.115652639109745,0.115955174319735,0.114684776397051,0.115747101750188,0.115934895406854,0.114726578041581,0.115492682129984,0.115976071218782,0.116122024243829,0.115641445461436,0.115621926229023,0.115783101066576,0.115572699706474,0.115591475718254,0.115785703631455,0.115586984592739,0.11642238663874,0.116663512244735,0.115481377636691,0.115676533543459,0.115375922157162,0.115597936482889,0.115628404778285,0.115541778304157,0.115583814579,0.11576098555062,0.1155728764956,0.115110176985019,0.11571285301755,0.115579535519447,0.11559940069186,0.115762799871186,0.115860778555419,0.116019155441351
"12",-0.0860067082148082,-0.0861699963426215,-0.0862275558425973,-0.0856455915233676,-0.0859973159966837,-0.0861256293421039,-0.0857332813099471,-0.0861722106244527,-0.0858467272126486,-0.0860885826556706,-0.0860249820038928,-0.0860836384930195,-0.0857243536073723,-0.0860257940285249,-0.0862078417002648,-0.0856055331184355,-0.086033115704972,-0.0868237444041392,-0.0861896439197707,-0.0860089493596375,-0.085941024649911,-0.085690845097519,-0.0860051165653944,-0.0859541651752924,-0.0861072262729454,-0.0860037813864627,-0.0865089646238203,-0.0865707706095624,-0.0862078132001737,-0.0860945035527514,-0.085938426428553,-0.0859670344696268,-0.0860014513303583,-0.0859554651594766,-0.0861776840365116,-0.0860876001673513,-0.0859898456978062,-0.0854450887790315,-0.0860627720994327,-0.0859500187240345,-0.0859734229602492,-0.0860727596414838,-0.0861571880290195,-0.0863045769124109
"13",2.75248048376531,2.75513075494495,2.7615686397212,2.74463699380049,2.75265603281975,2.75899942763133,2.75933969373213,2.75781097596737,2.75207740473043,2.75323216711458,2.75295889779674,2.7531224187183,2.7345911220093,2.75130279458766,2.75554886285261,2.7491876479509,2.74586163826902,2.77476984165207,2.76230187143762,2.7526844080768,2.75306134342361,2.74584710288047,2.75279089803905,2.75018125492852,2.75495436740614,2.75382026895998,2.7640900106684,2.77632175238771,2.75246969132454,2.75400632472778,2.75755499050279,2.75351130467447,2.75310041341451,2.75067790955236,2.75207707048415,2.75387777701535,2.75373525405056,2.74026494198011,2.75414205531386,2.75178763297317,2.75179817370046,2.75452510023514,2.75583483175894,2.75628462671521
"14",-0.181449788401045,-0.190973238877519,-0.195125321204905,-0.163347078258748,-0.181126315378406,-0.196154055608321,-0.190290599297078,-0.190792919780983,-0.179525007202904,-0.184832460950531,-0.182960268795924,-0.190549803874323,-0.133352674079903,-0.178402508396385,-0.189063691188945,-0.169153828176448,-0.205088698114995,-0.220554207355191,-0.188184226970553,-0.181931147604222,-0.177047861201098,-0.172267433101712,-0.184937907481635,-0.179325756969226,-0.185095501329464,-0.178159519669825,-0.200331032195868,-0.203302604552941,-0.174288926326949,-0.188965930297066,-0.181809073503977,-0.184966305818209,-0.183994356838954,-0.180101599871363,-0.178835352250398,-0.185713627879234,-0.1829151680706,-0.156125185230448,-0.182788571495161,-0.177508624543038,-0.179320397389996,-0.188542165735599,-0.184459412821239,-0.19144618310918
"15",-0.0845359805937345,-0.0888823931345097,-0.107875708832101,-0.0774213679019516,-0.0846975620909222,-0.119516115330886,-0.0921714973380369,-0.0917016730009924,-0.0816258395132414,-0.0861928018873784,-0.085775262520776,-0.0945574441153679,-0.0552273750265096,-0.080103671450464,-0.0828606926075136,-0.101484114065476,-0.0594583778155545,-0.123336693969607,-0.100871391996359,-0.0847408809043358,-0.0909434769392638,-0.0798104109129708,-0.0826857947112009,-0.0766448003331978,-0.0859275551054298,-0.08665588686104,-0.0983337009926719,-0.108830404065561,-0.0813447547124063,-0.0826914985679965,-0.085599031372955,-0.096310006448343,-0.0832746798773561,-0.0836758932971671,-0.0813622594508581,-0.0879694665039168,-0.0857410510084593,-0.0659398213574069,-0.0857687415010626,-0.0864113635545702,-0.083945081497807,-0.0890637851108648,-0.0853413251203044,-0.0938097789717535
"16",0.0969986373937037,0.0908906951685353,0.108557636898093,0.100268133403275,0.0965574513732761,0.105756524639125,0.0949225762576689,0.123529173901584,0.100012912267034,0.0968517180849407,0.0973102760247022,0.095082189121362,0.0466974169575979,0.101341667352098,0.107694941758889,0.0812093468205738,0.103316545766112,0.0761928293765653,0.116063313487525,0.0977798074012972,0.100427174932029,0.0965203051091823,0.0922745983498686,0.0950193407500837,0.0993288643204897,0.0945778552890229,0.106834069110969,0.125289794440977,0.0934124159913555,0.0958856144096037,0.0939408676126282,0.0889921075382375,0.0995702762525354,0.0954005130898261,0.0954099552808113,0.0977214307023799,0.0962028491503336,0.0929865369631159,0.103527881816614,0.0923049524675675,0.0973724107441629,0.0988835272757891,0.0966743740734266,0.0998555767730693
"17",-0.0486253865421771,-0.0485746922488115,-0.0482289002537765,-0.0448314221921775,-0.0487106825920759,-0.0535325883267325,-0.0497789037975581,-0.0546593300673527,-0.0488537329855063,-0.0480271702369799,-0.0489612612293723,-0.047345505072406,-0.051552028897938,-0.0578769036307579,-0.0478295881050411,-0.0753365090280813,-0.0334664319222211,-0.0998514843510441,-0.0533139266700782,-0.0484388852004681,-0.0522469259581498,-0.0398858097198173,-0.0451100534560864,-0.0424297359918251,-0.0473110186968829,-0.0501969421657433,-0.0549091311118016,-0.0705550030305155,-0.048431096731393,-0.0499429968670114,-0.0484931586371986,-0.0561952475898753,-0.0493538619050062,-0.047643237249045,-0.0525576151183172,-0.0495710620640287,-0.0486554971896649,-0.0114386401915049,-0.0523641868617363,-0.0467289752009057,-0.048596960859998,-0.047339597102006,-0.0470750518159639,-0.0530643983483428
"18",0.0203386781823286,0.0201907117353115,0.0201332931015756,0.0205421500338465,0.0203306042047777,0.0202881420179553,0.0201670076128845,0.0202467353222107,0.0202993927314725,0.0202855761635016,0.0203250281142658,0.0204407705150293,0.0208667012053077,0.0205353012288391,0.0202812483299678,0.0205209882596401,0.020440466026748,0.0197194267902943,0.020180581207896,0.0203361988214786,0.0203677068826146,0.0207244741824081,0.0204270968792086,0.0204146303349492,0.0203014517375478,0.0203202404297999,0.0202240918383699,0.0198851153833601,0.0204630264236229,0.0202713921863409,0.0202574474473398,0.0203180643147836,0.0203167659154423,0.0204487134906496,0.0204505192544325,0.0203234570775875,0.0203036231036776,0.0206354286417204,0.0203094041973388,0.0203399315027477,0.0203760829251541,0.0202584175235859,0.0202899266347214,0.0202259091314908
"19",0.0159310338389099,0.015808690641509,0.0156067897261426,0.01616398910769,0.0159288061226098,0.0156742930717722,0.0158545158778702,0.01576993665404,0.0159581118451302,0.0158782343014845,0.0159129083426059,0.0159095519367897,0.0164383352555608,0.0160335321907181,0.0158598079226965,0.0161254553517013,0.0162162875630943,0.0152152688553077,0.0156586806654848,0.0159268154704859,0.0159033504967049,0.0162294922989305,0.0160005970459391,0.0160304334852001,0.0158754486757094,0.0159051457491346,0.0156617967235511,0.0153168614635203,0.0159683542018124,0.0158976451482067,0.0158733632049782,0.0158817264971191,0.0159265195158911,0.0160120485090699,0.0159708480104417,0.015884873367381,0.0159074533593493,0.0163193747086501,0.0158880023617898,0.0159219987124599,0.0159591857776439,0.0158470218499023,0.0158531969345968,0.0157292917894809
"20",0.0680144253384078,0.0679935193146436,0.0681043690203425,0.0679953634075548,0.0680170395276638,0.067953601534891,0.0680572125447568,0.0681986965194955,0.0680663044491228,0.0680173884000994,0.0680149029291584,0.0678817551266383,0.0677079421471275,0.0679603420092316,0.0680830986136347,0.0679253282994198,0.0679640466870746,0.0679191350153699,0.06817593877245,0.0680176642996567,0.0680336770241967,0.0677944288955819,0.0679379449280432,0.067975872151671,0.0680264970505328,0.0680211515054612,0.0680290830288338,0.0683343692377843,0.0679857590770498,0.0680098602195692,0.0680408618949562,0.0679376766447652,0.0680326160289654,0.0679621522604115,0.067979186083448,0.0680015388990867,0.068017913404237,0.0679386504591807,0.0680703185034181,0.067991341906291,0.068008512797668,0.0680281763512497,0.0680100037847705,0.0680151439450899
