"","EstimateStd","jack_ NA_NA_EstimateStd","jack_001_Anoplogaster_EstimateStd","jack_002_Arnoglossus_EstimateStd","jack_003_Brevoortia_EstimateStd","jack_004_Buglossidium_EstimateStd","jack_005_Callionymus_EstimateStd","jack_006_Carcharhinus_EstimateStd","jack_007_Chaenocephalus_EstimateStd","jack_008_Channa_EstimateStd","jack_009_Chelon_EstimateStd","jack_010_Chiloscyllium_EstimateStd","jack_011_Chromis_EstimateStd","jack_012_Engraulis_EstimateStd","jack_013_Gadus_EstimateStd","jack_014_Gasterosteus_EstimateStd","jack_015_Gillichthys_EstimateStd","jack_016_Glossogobius_EstimateStd","jack_017_Hippocampus_EstimateStd","jack_018_Hippoglossoides_EstimateStd","jack_019_Limanda_EstimateStd","jack_020_Lipophrys_EstimateStd","jack_021_Lutjanus_EstimateStd","jack_022_Mugil_EstimateStd","jack_023_Notothenia_EstimateStd","jack_024_Ophiodon_EstimateStd","jack_025_Pleuronectes_EstimateStd","jack_026_Pomadasys_EstimateStd","jack_027_Pseudopleuronectes_EstimateStd","jack_028_Scomber_EstimateStd","jack_029_Scophthalmus_EstimateStd","jack_030_Scyliorhinus_EstimateStd","jack_031_Sebastolobus_EstimateStd","jack_032_Solea_EstimateStd","jack_033_Squalus_EstimateStd","jack_034_Thunnus_EstimateStd","jack_035_Torpedo_EstimateStd","jack_036_Trematomus_EstimateStd","jack_037_Zoarces_EstimateStd","jack_038_Chanos_EstimateStd","jack_039_Dorosoma_EstimateStd","jack_040_Eleginus_EstimateStd","jack_041_Gilchristella_EstimateStd","jack_042_Oncorhynchus_EstimateStd","jack_043_Salmo_EstimateStd"
"11",0.11562301625026,0.115623016474809,0.11720396363045,0.117135256460492,0.115118117407425,0.115582366593731,0.115996821943081,0.115361049548589,0.115326742175042,0.115517144479533,0.115767957812888,0.115618252106682,0.116684382968577,0.114173542628009,0.116021686553211,0.113831462632521,0.113561101028466,0.113892312300926,0.124950780231216,0.116167433346066,0.115254495096812,0.115147931196971,0.12354816194565,0.116067932620429,0.115135835993105,0.113407304556146,0.116028690193918,0.113492014268015,0.116569535303955,0.114586959218022,0.11607930796934,0.115314628105853,0.114472445385195,0.116109498666517,0.115647822182579,0.118117442080151,0.115617786995851,0.113027636689937,0.115019463695981,0.117405056172833,0.120097647843582,0.115678094125353,0.11635286873752,0.116682190527647,0.114896147997642
"12",-0.0860067082148082,-0.0860067085706082,-0.0857234726234276,-0.0863528606757544,-0.086066759013376,-0.0864499191988989,-0.0863233804896297,-0.0850417130697498,-0.0860853285013683,-0.0858468066713293,-0.0860839157148373,-0.0858961800705547,-0.0856285567484775,-0.0853916189384557,-0.0863611085653366,-0.0839430760088621,-0.0858841398670571,-0.0854429612264625,-0.104366996976567,-0.0852215384809112,-0.0855653022733728,-0.0851960914085384,-0.0906051844627581,-0.0864492536115162,-0.0866569799330095,-0.0857363729596324,-0.0860290613525704,-0.08540284726616,-0.0865395291952016,-0.0868993906562789,-0.0865742713727654,-0.0859434201429134,-0.0852843272346324,-0.0861062445258595,-0.0860039103294747,-0.0845684842590614,-0.0859816154150615,-0.0837000104560735,-0.0922228141887621,-0.0868324659485587,-0.0872989787435248,-0.0856342223862127,-0.085909403363533,-0.0865524645029819,-0.0867343544661869
"13",2.75248048376531,2.75248048306422,2.75677516276466,2.76065421289458,2.75191657106787,2.74928386590774,2.76046402291611,2.75351555987406,2.75723108928201,2.75208081520955,2.75312017007124,2.75066807587733,2.75449810349409,2.73116891644943,2.75020148315788,2.75489905048174,2.74886957242283,2.74232868426526,2.75651528917397,2.78222286301691,2.75294590945806,2.75198967710633,2.7399486907367,2.75191597131109,2.74725929972111,2.75864867556137,2.75443218489103,2.78067853882817,2.77784971144153,2.7637737044093,2.75294170451966,2.75526972386787,2.74979700973511,2.75048358614953,2.74907040758203,2.74625040274955,2.75117323004549,2.80267695587128,2.73615890212871,2.75318275403642,2.74943989574359,2.75130424988926,2.75453945273692,2.80393486939597,2.75194125112371
"14",-0.181449788401045,-0.181449788067974,-0.193506239161568,-0.195306293313744,-0.163254156638654,-0.180856818525167,-0.19763880635268,-0.187983653295872,-0.190666574155168,-0.179525017193913,-0.184626245473125,-0.182939007341949,-0.190352720375673,-0.134772844092982,-0.179760928623798,-0.188777062376814,-0.169032160750865,-0.204759609571872,-0.219104772248972,-0.188250677471602,-0.181822947670948,-0.177223687798491,-0.180654364109942,-0.184057944658479,-0.180029189595816,-0.183134375894354,-0.178282935958726,-0.202886266796215,-0.203627575350705,-0.175095437107136,-0.188629261714855,-0.181864278468809,-0.18517714529758,-0.183901214375057,-0.180115869972169,-0.179194859119339,-0.185515474176008,-0.186543575021811,-0.15574415855883,-0.182530703653628,-0.177334237261844,-0.179238404153762,-0.188858252570532,-0.194565749516433,-0.190845445912678
"15",-0.0845359805937345,-0.084535980504652,-0.0902895484783114,-0.108686711309858,-0.0780966313950217,-0.0844173579313198,-0.120890955987643,-0.0899176189331022,-0.0914686151068504,-0.0816267695642498,-0.086059115463803,-0.0857586659121691,-0.093662703335797,-0.0568497222196437,-0.0811144362675863,-0.0827728072390704,-0.101313721230379,-0.0593692459565329,-0.124131957151528,-0.0979519740704896,-0.0842908004155218,-0.090027902319001,-0.084150192008565,-0.0802896137434924,-0.0774720913691807,-0.0856808152747365,-0.0869256542770991,-0.100893036560361,-0.108200853894472,-0.079644414261448,-0.0821634475929399,-0.0856002455301361,-0.0942478331728788,-0.0829335196307608,-0.0836959108163473,-0.081685048684687,-0.0878827529715307,-0.0899398635244453,-0.0654373225419125,-0.0855265466365301,-0.0863829088152776,-0.0837508493113828,-0.0891804052038489,-0.0934208596805234,-0.0916982376705778
"16",0.0969986373937037,0.0969986372978327,0.0899376106668935,0.108978499324477,0.10052850604164,0.0965222885096231,0.105319679545531,0.095299648759059,0.123245930715284,0.100013979158006,0.0968713228831564,0.0972813659423275,0.0921611344706205,0.0480118983240542,0.101581700701125,0.107097948694114,0.0813615762255926,0.103151834807383,0.0722792962576513,0.113937660063202,0.0980570167855263,0.0996397966465239,0.0990546562412232,0.090481579328132,0.0951209488877855,0.0968903173678383,0.0944203055914119,0.106762984385006,0.125301018516918,0.0923619211230115,0.0955808127357471,0.0939474720393235,0.0892744265684624,0.0994874951636822,0.0956113446372758,0.0956989737759899,0.0978494130137314,0.0963122882484429,0.0931369539242958,0.104199010687183,0.0918453827392697,0.0971429017793611,0.0990032820079864,0.0989749039781683,0.100841341419025
"17",-0.0486253865421771,-0.0486253863965134,-0.0489672684130438,-0.0481788610518965,-0.0452155985850694,-0.0487170273677809,-0.0538357875649685,-0.0491997028355312,-0.0545497625781993,-0.0488535462852716,-0.0479362958753803,-0.048923116272043,-0.0462193187564443,-0.0509862992337975,-0.0553268223336878,-0.0479609464231678,-0.075239622879708,-0.0333327082231483,-0.104336352758959,-0.0529757373774102,-0.0486660226930974,-0.0515523493803852,-0.0445546938423039,-0.0434208264236857,-0.0428950720952305,-0.0472638640194119,-0.0504083378751636,-0.0558379603807848,-0.0708905620764855,-0.0481284225730927,-0.0496514494448199,-0.0485134113030781,-0.0553882765664878,-0.0493516825103187,-0.047707905190683,-0.0527018911024373,-0.0495200927183961,-0.0501499899269588,-0.0100734572357249,-0.0525467635446423,-0.0466730962554539,-0.048472453266924,-0.0471588024194455,-0.0529366558109182,-0.0526069591764937
"18",0.0203386781823286,0.0203386783059415,0.0196368992178499,0.0205248203880441,0.0221823672890803,0.0203344710157706,0.0206175884950536,0.0201783509772254,0.0203254850050498,0.0203004024915296,0.020296232863527,0.0203099562557871,0.0197686367580625,0.020191899688768,0.0203920732118542,0.0197529033648297,0.0203918079600723,0.0200298404347569,0.0218779823881591,0.0198079003759532,0.0205594677045806,0.0203729627431346,0.0206782248057356,0.0204638982977984,0.0205487557645519,0.0203804189198023,0.0203944967913645,0.0194750251885619,0.019907267949854,0.0205770387057955,0.02048791238506,0.0202375147691877,0.0201028193100187,0.0204107143867318,0.0204558117243313,0.0205959307291245,0.0202611703041637,0.0197184752589184,0.0210429226498294,0.0207286659301649,0.0212758032780552,0.0205802737632526,0.0202726365295953,0.0202070627705437,0.0207604423388081
"19",0.0159310338389099,0.0159310337666505,0.0158200592196126,0.0151204088727391,0.0157720593944155,0.0158754427274316,0.01547672026652,0.0158813567899892,0.0155933475261481,0.0159586821933361,0.0158697025074268,0.015918584713368,0.0164766847949152,0.017093930584338,0.0161886752327153,0.0164021838392688,0.0163352376674688,0.0164785959882289,0.0138121857360426,0.0164691488513405,0.0161092560846461,0.0149435838647788,0.0148958107612731,0.0164844468585957,0.0161535948770048,0.0160595421531186,0.0158782292912112,0.0163274219811175,0.015293574364827,0.0157586118557858,0.0157655798740266,0.015867674117364,0.0162951641648577,0.0157753369600508,0.0160002551861466,0.0158331096661094,0.0158867650454682,0.0176592763684235,0.0159728060037682,0.0158738331271387,0.0157483181303583,0.0160189659345243,0.0157892199417393,0.0157501422836046,0.0154294737204642
"20",0.0680144253384078,0.0680144253180428,0.0674243414889739,0.0682019094438305,0.0682890697969905,0.0680305910184858,0.0686942518654076,0.0681681016447395,0.068439737241203,0.0680682550086457,0.0680272432096655,0.0680135461985639,0.0685597094427147,0.0680728959459049,0.0679553338565787,0.0683208560740047,0.0681344513585203,0.0680033613723797,0.0669848600686439,0.0681130032156073,0.0676868912673984,0.0670342092014608,0.0666385763645232,0.0675641382626554,0.0683997735706695,0.0676895042955593,0.0679467412830425,0.0689689480731491,0.0682596566662496,0.0684342964289251,0.0679141700698174,0.068021448697693,0.0681610667901164,0.0679209419975585,0.0680139171540176,0.0678388329809344,0.0679927440415524,0.0681277812241844,0.0681696795262998,0.0672088964871962,0.067233720564595,0.0681076977021712,0.0679760754980684,0.0677712152943774,0.0684523044021594
