"","path","Parameter","EstimateNotStd","EstimateStd","jack_ NA_NA_EstimateNotStd","jack_ NA_NA_EstimateStd","jack_001_Anoplogaster_EstimateNotStd","jack_001_Anoplogaster_EstimateStd","jack_002_Arnoglossus_EstimateNotStd","jack_002_Arnoglossus_EstimateStd","jack_003_Brevoortia_EstimateNotStd","jack_003_Brevoortia_EstimateStd","jack_004_Buglossidium_EstimateNotStd","jack_004_Buglossidium_EstimateStd","jack_005_Callionymus_EstimateNotStd","jack_005_Callionymus_EstimateStd","jack_006_Carcharhinus_EstimateNotStd","jack_006_Carcharhinus_EstimateStd","jack_007_Chaenocephalus_EstimateNotStd","jack_007_Chaenocephalus_EstimateStd","jack_008_Channa_EstimateNotStd","jack_008_Channa_EstimateStd","jack_009_Chelon_EstimateNotStd","jack_009_Chelon_EstimateStd","jack_010_Chiloscyllium_EstimateNotStd","jack_010_Chiloscyllium_EstimateStd","jack_011_Chromis_EstimateNotStd","jack_011_Chromis_EstimateStd","jack_012_Engraulis_EstimateNotStd","jack_012_Engraulis_EstimateStd","jack_013_Gadus_EstimateNotStd","jack_013_Gadus_EstimateStd","jack_014_Gasterosteus_EstimateNotStd","jack_014_Gasterosteus_EstimateStd","jack_015_Gillichthys_EstimateNotStd","jack_015_Gillichthys_EstimateStd","jack_016_Glossogobius_EstimateNotStd","jack_016_Glossogobius_EstimateStd","jack_017_Hippocampus_EstimateNotStd","jack_017_Hippocampus_EstimateStd","jack_018_Hippoglossoides_EstimateNotStd","jack_018_Hippoglossoides_EstimateStd","jack_019_Limanda_EstimateNotStd","jack_019_Limanda_EstimateStd","jack_020_Lipophrys_EstimateNotStd","jack_020_Lipophrys_EstimateStd","jack_021_Lutjanus_EstimateNotStd","jack_021_Lutjanus_EstimateStd","jack_022_Mugil_EstimateNotStd","jack_022_Mugil_EstimateStd","jack_023_Notothenia_EstimateNotStd","jack_023_Notothenia_EstimateStd","jack_024_Ophiodon_EstimateNotStd","jack_024_Ophiodon_EstimateStd","jack_025_Pleuronectes_EstimateNotStd","jack_025_Pleuronectes_EstimateStd","jack_026_Pomadasys_EstimateNotStd","jack_026_Pomadasys_EstimateStd","jack_027_Pseudopleuronectes_EstimateNotStd","jack_027_Pseudopleuronectes_EstimateStd","jack_028_Scomber_EstimateNotStd","jack_028_Scomber_EstimateStd","jack_029_Scophthalmus_EstimateNotStd","jack_029_Scophthalmus_EstimateStd","jack_030_Scyliorhinus_EstimateNotStd","jack_030_Scyliorhinus_EstimateStd","jack_031_Sebastolobus_EstimateNotStd","jack_031_Sebastolobus_EstimateStd","jack_032_Solea_EstimateNotStd","jack_032_Solea_EstimateStd","jack_033_Squalus_EstimateNotStd","jack_033_Squalus_EstimateStd","jack_034_Thunnus_EstimateNotStd","jack_034_Thunnus_EstimateStd","jack_035_Torpedo_EstimateNotStd","jack_035_Torpedo_EstimateStd","jack_036_Trematomus_EstimateNotStd","jack_036_Trematomus_EstimateStd","jack_037_Zoarces_EstimateNotStd","jack_037_Zoarces_EstimateStd","jack_038_Chanos_EstimateNotStd","jack_038_Chanos_EstimateStd","jack_039_Dorosoma_EstimateNotStd","jack_039_Dorosoma_EstimateStd","jack_040_Eleginus_EstimateNotStd","jack_040_Eleginus_EstimateStd","jack_041_Gilchristella_EstimateNotStd","jack_041_Gilchristella_EstimateStd","jack_042_Oncorhynchus_EstimateNotStd","jack_042_Oncorhynchus_EstimateStd","jack_043_Salmo_EstimateNotStd","jack_043_Salmo_EstimateStd"
"25","K->Lm","p24",0.163315334928056,0.396519540336535,0.163315335141336,0.396519541556208,0.163281225886067,0.396984407756667,0.163585489928465,0.396926083632848,0.163688827086215,0.396189565517439,0.163108775048508,0.395420067272157,0.16559700665323,0.394572337850879,0.161425312340674,0.386664327199568,0.163253364601509,0.396469689061034,0.162927742512779,0.396616197579317,0.163763635225939,0.397156570327307,0.163192685474243,0.396142909528849,0.165472873023299,0.392373491221477,0.165132224414336,0.395161848545541,0.163523176765309,0.394324367523795,0.163092804657116,0.3968032687507,0.161708272488166,0.396755459698065,0.162182672117442,0.397317788399638,0.164270675107234,0.397491618715125,0.15106843957483,0.375120431975288,0.164504847839275,0.39915968037981,0.163401114236148,0.396201609879117,0.166616296014813,0.399182838565686,0.166964794805889,0.404507241025425,0.163776777506349,0.396540365052306,0.163259854927779,0.396063966850937,0.163018025715484,0.396745435044161,0.170634158079981,0.416767684530612,0.161700891592666,0.392920861401698,0.163034497951249,0.393660642087204,0.167159042792061,0.406635483800525,0.163882115020114,0.395656649649547,0.164248240060916,0.394840734107695,0.166873698437812,0.405815099252253,0.168768726893626,0.409214307729858,0.163575288061244,0.397084607676453,0.163501775836261,0.396268599747203,0.163030625186052,0.396191997468799,0.163661383623053,0.396288136899764,0.163166785693493,0.396740173076418,0.163438301375814,0.396509018090178,0.163334973135675,0.396466791048626,0.16325681685431,0.396660272755547,0.163053124388756,0.394360208223384,0.163403516926776,0.394753123166634
"26","K->tm","p25",-0.432515181178447,-0.503637158560702,-0.432515180951431,-0.503637157842687,-0.432515181118119,-0.504322859737991,-0.432097471185572,-0.501741290543318,-0.436771625733238,-0.50695436129198,-0.432428781024413,-0.503378082590825,-0.432515181009319,-0.493852764559148,-0.421747252352364,-0.4841693950895,-0.431249608169187,-0.502795221111385,-0.432515181142162,-0.505037727526294,-0.432619948170711,-0.503616148876305,-0.432515181113074,-0.503617572821055,-0.432515181029686,-0.491493267029766,-0.441094996230964,-0.508000349559211,-0.42731391494597,-0.494561403423222,-0.434775006310786,-0.506976499582018,-0.43251518118558,-0.509284027874196,-0.432515181117833,-0.508393163957151,-0.457262403524949,-0.534498220198126,-0.430814912957116,-0.502282482651968,-0.431838718191281,-0.502447207256928,-0.432515181018486,-0.502957951851069,-0.403413711149048,-0.467883441594525,-0.432515181069572,-0.502685835627743,-0.429906062492046,-0.498317397988649,-0.432389966614459,-0.502576922820491,-0.432156065257267,-0.504599292694658,-0.432515181150487,-0.50180946793499,-0.431124003459645,-0.503026931399592,-0.42993930025044,-0.498259454829351,-0.434366537250598,-0.505561591557381,-0.432580163960719,-0.501175961969706,-0.432515181147886,-0.498499865034288,-0.432533251436012,-0.502670290972356,-0.430162607668533,-0.498881560227584,-0.429107417964928,-0.500981580103667,-0.43251518112324,-0.502709417835861,-0.433196945035328,-0.504400381015135,-0.433024276196234,-0.502533245676871,-0.432515181327186,-0.504402335499401,-0.432515179981958,-0.50322374152814,-0.43249054453077,-0.503361332708427,-0.432515181150455,-0.504003054153422,-0.44088974589021,-0.513435433636397,-0.43074693977704,-0.498597047953598
"27","M->tmax","p26",-0.804798290263745,-1.30677568387796,-0.804798290287438,-1.30677568391604,-0.804853037004658,-1.30833680190924,-0.804513986139276,-1.30285257664354,-0.804796905481081,-1.30254459157651,-0.804676633765913,-1.3064704925828,-0.804874200226132,-1.28404400563471,-0.803509977600756,-1.29647597134486,-0.804673680426641,-1.30584687169273,-0.804739438096842,-1.31084098935854,-0.804742237812484,-1.30764682935765,-0.804778906421343,-1.30655050979513,-0.805130235773289,-1.28684038823067,-0.804801225297628,-1.29775502473588,-0.808655046740072,-1.30836971585728,-0.804078756698,-1.30643071712759,-0.804383756093647,-1.32324406121762,-0.804653362346912,-1.3190124279793,-0.803646654446974,-1.30178698080726,-0.804853163409255,-1.31262701606053,-0.804535124667228,-1.3058482748679,-0.80478250054521,-1.30577069242558,-0.807995245716646,-1.23911570974207,-0.804836921611359,-1.30576153388162,-0.805248370969357,-1.30364295631861,-0.804711710976935,-1.30417847144661,-0.804250471018096,-1.30801255753448,-0.806408843564079,-1.30257117583634,-0.804514290220392,-1.31208827233866,-0.805943034969387,-1.29863734146696,-0.804248334768905,-1.30473968896906,-0.804952499787082,-1.29900647582373,-0.805039681329666,-1.29645961200381,-0.806433472983612,-1.33473238346266,-0.804286228099617,-1.30738418161094,-0.805303559392751,-1.31284642457158,-0.804828687283593,-1.30487191777765,-0.803709134158971,-1.3049364042678,-0.804482944625834,-1.30324893413282,-0.804770470543253,-1.30814624975858,-0.804842129789508,-1.30541224298846,-0.804851693707573,-1.30586462091669,-0.804792791666322,-1.30771432398467,-0.805594079512005,-1.30653073516557,-0.804686903532606,-1.28942823359763
"28","M->tm","p27",0.762354026611257,0.92536942593151,0.762354026286509,0.925369424942264,0.762354026436981,0.9265483615664,0.762215824607827,0.921969218291608,0.767027920795849,0.927971212401696,0.762294015713447,0.924871989105848,0.762354026426682,0.909799005392969,0.762528467957611,0.92158877895444,0.762396994872573,0.926550387770795,0.762354026472404,0.928331043803929,0.76231085727091,0.925024844137496,0.762354026430228,0.925358408043327,0.762354026357443,0.910822074419412,0.765879863273259,0.919896959993032,0.755885639888402,0.908331656095971,0.763325669119872,0.926680008207968,0.762354026476891,0.937522313875245,0.762354026492822,0.934305496569089,0.776580428720853,0.945550270831076,0.760861775668883,0.923290834721575,0.762321472342382,0.924764664024374,0.762354026320041,0.925214431564021,0.742891921692287,0.860625516786508,0.762354026382873,0.924546591552303,0.759888241426372,0.918101354770851,0.76226766621664,0.922752941133465,0.761364778709487,0.927137061823994,0.762354026448211,0.920655738508523,0.761729592920948,0.928376011319177,0.758478344992009,0.913332313531268,0.764506716698555,0.926905975913768,0.762556972998567,0.919737768825524,0.762354026420952,0.917847132126146,0.762365238545864,0.924424231685329,0.761507256275328,0.921651084188725,0.759321916590038,0.923564073481509,0.762354026436784,0.923991990197252,0.762842349522204,0.929099861746407,0.763111279699028,0.924114684999852,0.762354026636279,0.926389985814431,0.762354024512289,0.924326830236198,0.761910500863444,0.924480879580348,0.762354026485034,0.926057105826445,0.761195239092332,0.927009257671829,0.759224162841995,0.91124856344947
"29","M->Lm","p28",-0.099398254719131,-0.251569754303923,-0.0993982548610728,-0.251569755173287,-0.0993921732100491,-0.251879880855947,-0.0996730897585702,-0.251931877841536,-0.0997964790524079,-0.251772388452633,-0.0988697861975488,-0.249818375460868,-0.101726507399979,-0.253338335315722,-0.0919362051896442,-0.231838249705881,-0.0992973729946873,-0.251368612013255,-0.0989721313052804,-0.251253452353009,-0.0994721318011866,-0.25146288391333,-0.101001149797561,-0.255582593446944,-0.10162859797616,-0.253366631483763,-0.100911731548783,-0.25184393019485,-0.10057081541409,-0.251803313954595,-0.0991226535959122,-0.251078790649018,-0.0976065357755354,-0.250112724831088,-0.098209443163219,-0.250853789049452,-0.0992507842323258,-0.25016082144188,-0.0887668338998745,-0.229415713281163,-0.0991112382830844,-0.25073507031697,-0.0994752628381745,-0.251728097906824,-0.106570388071622,-0.25503071905744,-0.101835406135495,-0.257440578646247,-0.0998567469040031,-0.252011823880743,-0.0992662759792478,-0.25080642674766,-0.099633262104066,-0.252886586509909,-0.107976826164904,-0.274512226075037,-0.0982847363352437,-0.249466824030903,-0.0986175726878869,-0.247419559275258,-0.104115725661581,-0.263832561072835,-0.100226136941514,-0.251904539010748,-0.10036482256945,-0.252030275755798,-0.100489342524647,-0.254979245950444,-0.101038445222976,-0.255666123792791,-0.0996419200108053,-0.251995511735424,-0.0995929240852219,-0.251704808426682,-0.0990962806164366,-0.251901897683588,-0.0997493923182019,-0.252034826672654,-0.0992456033598944,-0.251447381198639,-0.0995295739117071,-0.251628870533482,-0.0993956802708426,-0.251527735595769,-0.0993452389544377,-0.251619154099076,-0.099046996858313,-0.250517138974696,-0.0993297930713627,-0.248818712776566
"30","Woo->TLDiet","p29",0.0332744376336485,0.0716861412149919,0.0332744376362013,0.0716861412480309,0.0332638447650609,0.0715646992126285,0.0332211979316286,0.0713540503297337,0.0332406342171787,0.0717067115543892,0.0332740188656545,0.0717121057511163,0.033348551587457,0.0715338384458535,0.0329871025744722,0.0709220349693625,0.0332906039168166,0.071639905592511,0.0332756705815944,0.0716983300545061,0.0332271471167564,0.0715843019733743,0.0333125200229254,0.0717848726680415,0.033330428693411,0.0719346450847711,0.0332608588236068,0.0722777730597693,0.03324108287606,0.071656726372946,0.0332926608878753,0.0716684274570895,0.0332820529781334,0.0718149478508554,0.0331501883540769,0.0716298753744766,0.0332189160730089,0.0709596281105841,0.033406385071565,0.0711160660604674,0.0332620998249499,0.0716858238225094,0.0331550616025792,0.0715284422503307,0.0333122465232086,0.0720390295496621,0.0333924163839584,0.0720007947092724,0.0333793298122015,0.0721089318814786,0.0332249989445349,0.0714668841010227,0.033277642443712,0.0716875862612026,0.0336477889192305,0.0716785404364881,0.0332530861215121,0.0710896903632021,0.0332163556253548,0.0713563697951818,0.0331959481550301,0.0715704465862319,0.0333701810491681,0.0717687237360713,0.033260635833654,0.0716937608892387,0.0333229533783279,0.0718521762274084,0.0333018476909463,0.07185908784444,0.0333502291287291,0.0718403179269455,0.0333363682625598,0.0718430565560562,0.0332868260035914,0.0704236968581011,0.032943442020916,0.0713246794360816,0.0334106684276299,0.0719909209157438,0.0334554738028761,0.0721806483385747,0.0332791490771564,0.0717488597848811,0.0332660221671377,0.071612528859333,0.033342717075476,0.0706140841743563,0.0333501255534985,0.0718643326459091
"31","Woo->fecundity","p30",0.598790840306772,0.228446038834068,0.598790840271716,0.228446038858507,0.598750440736152,0.228088854813688,0.599954915571961,0.228711319207068,0.597564783554462,0.227834277132259,0.598819102954534,0.228538165019801,0.598769714081009,0.227921787477293,0.608541358400667,0.230079514524189,0.598627654083251,0.228005471555454,0.598806339829308,0.228490603496762,0.598334278949517,0.228257180869855,0.598861819517908,0.228493996267004,0.598909242399394,0.228569529079938,0.598672349608238,0.230799481235061,0.597364930944078,0.227715505836157,0.598528039847387,0.227975031930367,0.598768688967068,0.22888865289793,0.598164431843236,0.228699007074926,0.604953711185101,0.228474777023602,0.599064674329873,0.225558691903413,0.598873585023114,0.228607045343566,0.598630540127183,0.228374243032463,0.590600592316808,0.228745977479982,0.598463002368671,0.228419887387998,0.598658690799331,0.228468983637985,0.597660468862749,0.227533862018488,0.598611840358438,0.228257520159589,0.599092387664946,0.225736558355464,0.599024023187007,0.226690110940478,0.600045931869815,0.228067522926889,0.596970219851313,0.228625699274742,0.60099994931221,0.229499789252314,0.598205596648666,0.228046002668643,0.598666711024797,0.22851131693633,0.598956046211411,0.228367127059614,0.594114034479576,0.226043807190749,0.600073414130168,0.228834061508637,0.603395792902302,0.225896584925928,0.600376335208422,0.230483996022349,0.598403803048556,0.228458875737665,0.597562399171581,0.228078161879362,0.598534237162567,0.22843832112851,0.598656801548586,0.228230074692655,0.606800659391997,0.227720326704143,0.599084472739613,0.228295607196818
"32","habitatbenthopelagic <->habitatbenthopelagic","V[habitatbenthopelagic]",1.22220321692668,1.22220321692668,1.2222032171163,1.2222032171163,1.22226142333564,1.22226142333564,1.21962912144385,1.21962912144385,1.22123057953162,1.22123057953162,1.2221878791968,1.2221878791968,1.22415587227114,1.22415587227114,1.2226569594323,1.2226569594323,1.22222311774508,1.22222311774508,1.22240316259293,1.22240316259293,1.22195590354357,1.22195590354357,1.22415396456469,1.22415396456469,1.22582464656684,1.22582464656684,1.22291351031737,1.22291351031737,1.22268791427127,1.22268791427127,1.22055742474377,1.22055742474377,1.22129731605319,1.22129731605319,1.22596001988426,1.22596001988426,1.22785616745144,1.22785616745144,1.22194477681833,1.22194477681833,1.22215346663073,1.22215346663073,1.22167244011268,1.22167244011268,1.22172309051472,1.22172309051472,1.22181190622301,1.22181190622301,1.22376318587214,1.22376318587214,1.22205218435356,1.22205218435356,1.22205811297086,1.22205811297086,1.22538206680891,1.22538206680891,1.22239512298921,1.22239512298921,1.22185054028358,1.22185054028358,1.22235689835511,1.22235689835511,1.22162774636048,1.22162774636048,1.22225842639483,1.22225842639483,1.22138021724903,1.22138021724903,1.22567226493637,1.22567226493637,1.22094907980101,1.22094907980101,1.224157678408,1.224157678408,1.21834990113435,1.21834990113435,1.22395936845731,1.22395936845731,1.22251750891366,1.22251750891366,1.22193032265852,1.22193032265852,1.22209847984783,1.22209847984783,1.22205221890477,1.22205221890477,1.22349257855823,1.22349257855823,1.22683241500204,1.22683241500204
"33","habitatdemersal <->habitatdemersal","V[habitatdemersal]",1.37269481810094,1.37269481810094,1.37269481822759,1.37269481822759,1.37221069395443,1.37221069395443,1.37109359207295,1.37109359207295,1.37271669684149,1.37271669684149,1.3726211773769,1.3726211773769,1.37666270673115,1.37666270673115,1.37450251157329,1.37450251157329,1.37275489204322,1.37275489204322,1.37296462170779,1.37296462170779,1.37304881271323,1.37304881271323,1.37510542973777,1.37510542973777,1.37644874846824,1.37644874846824,1.37307503062918,1.37307503062918,1.37445194804202,1.37445194804202,1.37218675561815,1.37218675561815,1.37447875815857,1.37447875815857,1.37876433867618,1.37876433867618,1.37830123639053,1.37830123639053,1.37238327612159,1.37238327612159,1.37255741719273,1.37255741719273,1.3726694904231,1.3726694904231,1.37456558170854,1.37456558170854,1.37457988769507,1.37457988769507,1.37457361530481,1.37457361530481,1.37259263163504,1.37259263163504,1.37243817972131,1.37243817972131,1.37640086997109,1.37640086997109,1.37145815373502,1.37145815373502,1.3728339517776,1.3728339517776,1.37268107269295,1.37268107269295,1.37303575985771,1.37303575985771,1.37309570293007,1.37309570293007,1.37185396658471,1.37185396658471,1.37578678922276,1.37578678922276,1.37244256325923,1.37244256325923,1.37503421892175,1.37503421892175,1.3736197322596,1.3736197322596,1.37390326010778,1.37390326010778,1.37278862704437,1.37278862704437,1.37256448727593,1.37256448727593,1.37255346629552,1.37255346629552,1.3725764353363,1.3725764353363,1.37299692099782,1.37299692099782,1.37768069010827,1.37768069010827
"34","habitatpelagic <->habitatpelagic","V[habitatpelagic]",2.42366402997982,2.42366402997982,2.42366403074665,2.42366403074665,2.42069865007572,2.42069865007572,2.42530283459878,2.42530283459878,2.41752468371846,2.41752468371846,2.42377979008745,2.42377979008745,2.43644650729518,2.43644650729518,2.4417637475837,2.4417637475837,2.42391089147181,2.42391089147181,2.42109905796006,2.42109905796006,2.42939190271955,2.42939190271955,2.42292549588084,2.42292549588084,2.44396821867599,2.44396821867599,2.42852108046346,2.42852108046346,2.42161608937512,2.42161608937512,2.4229447349801,2.4229447349801,2.42216522016687,2.42216522016687,2.42459676780388,2.42459676780388,2.4441382900585,2.4441382900585,2.42322643440638,2.42322643440638,2.42349329010063,2.42349329010063,2.42277488952733,2.42277488952733,2.41680555560843,2.41680555560843,2.43364421667484,2.43364421667484,2.42531987060605,2.42531987060605,2.4236578084003,2.4236578084003,2.42326954902265,2.42326954902265,2.43544165075063,2.43544165075063,2.42218129599695,2.42218129599695,2.42275317491832,2.42275317491832,2.42364468984321,2.42364468984321,2.4296611001456,2.4296611001456,2.42275681274555,2.42275681274555,2.42308510814686,2.42308510814686,2.4454745353036,2.4454745353036,2.41788849156499,2.41788849156499,2.42144822655737,2.42144822655737,2.43170460028381,2.43170460028381,2.42315362453251,2.42315362453251,2.42532398388249,2.42532398388249,2.42153940458613,2.42153940458613,2.42399366126729,2.42399366126729,2.4229383670273,2.4229383670273,2.43477676571712,2.43477676571712,2.44539447513572,2.44539447513572
"35","c_m <->c_m","V[c_m]",2.20240085962741,2.20240085962741,2.20240086039414,2.20240086039414,2.19905898756177,2.19905898756177,2.29298433073083,2.29298433073083,2.15973230218786,2.15973230218786,2.2016338019565,2.2016338019565,2.75631114650462,2.75631114650462,2.26871302362061,2.26871302362061,2.16210147717342,2.16210147717342,2.10035685504786,2.10035685504786,2.20352138378957,2.20352138378957,2.21997424252375,2.21997424252375,2.62480603005809,2.62480603005809,1.92549089342737,1.92549089342737,2.20994891402537,2.20994891402537,2.19569727236168,2.19569727236168,1.62136646060689,1.62136646060689,1.7775964419027,1.7775964419027,2.28447051163522,2.28447051163522,2.17767046039187,2.17767046039187,2.21399661377974,2.21399661377974,2.19082804875118,2.19082804875118,2.59654982967523,2.59654982967523,2.1832455515576,2.1832455515576,2.22268317590816,2.22268317590816,2.21034167489785,2.21034167489785,2.18204749019368,2.18204749019368,2.20512485272678,2.20512485272678,1.89223890159779,1.89223890159779,2.21534346764151,2.21534346764151,2.21446022424063,2.21446022424063,2.14597706073168,2.14597706073168,2.22265237624118,2.22265237624118,2.23886687584088,2.23886687584088,2.23683334772495,2.23683334772495,2.24087139842954,2.24087139842954,2.25410696402702,2.25410696402702,2.19382875191573,2.19382875191573,2.16930510169497,2.16930510169497,2.18773922172027,2.18773922172027,2.21404454532746,2.21404454532746,2.21239993881232,2.21239993881232,2.19115749717198,2.19115749717198,2.23045173346461,2.23045173346461,2.36789088226142,2.36789088226142
"36","tm <->tm","V[tm]",0.10356000560091,0.10356000560091,0.103560005743544,0.103560005743544,0.103560005701246,0.103560005701246,0.103987126436606,0.103987126436606,0.103554741874236,0.103554741874236,0.103785344514842,0.103785344514842,0.103560005730495,0.103560005730495,0.104725020339166,0.104725020339166,0.103358923192388,0.103358923192388,0.103560005699972,0.103560005699972,0.103767665036492,0.103767665036492,0.103560005733253,0.103560005733253,0.103560005483603,0.103560005483603,0.103510827390657,0.103510827390657,0.103552266141259,0.103552266141259,0.103720746536922,0.103720746536922,0.103560005655717,0.103560005655717,0.103560005678415,0.103560005678415,0.102495594038505,0.102495594038505,0.103720938245832,0.103720938245832,0.103751452868628,0.103751452868628,0.103560005665857,0.103560005665857,0.101041066040132,0.101041066040132,0.103560005768702,0.103560005768702,0.103895931874202,0.103895931874202,0.103785100686239,0.103785100686239,0.103488000318597,0.103488000318597,0.103560005667348,0.103560005667348,0.103736298464142,0.103736298464142,0.103853024155605,0.103853024155605,0.103673635561672,0.103673635561672,0.103777425836516,0.103777425836516,0.103560005709544,0.103560005709544,0.10378435650704,0.10378435650704,0.103719162235595,0.103719162235595,0.102959351988242,0.102959351988242,0.103560005700875,0.103560005700875,0.103777928080519,0.103777928080519,0.10367129880899,0.10367129880899,0.103560005614482,0.103560005614482,0.103560004755618,0.103560004755618,0.103610614025843,0.103610614025843,0.103560005714703,0.103560005714703,0.102780641181838,0.102780641181838,0.103796639273108,0.103796639273108
"37","Lm <->Lm","V[Lm]",0.023820431680028,0.023820431680028,0.0238204315855969,0.0238204315855969,0.0238194795720237,0.0238194795720237,0.023814753618253,0.023814753618253,0.0238139199864436,0.0238139199864436,0.0239294487303458,0.0239294487303458,0.0237813238728536,0.0237813238728536,0.0240555701147929,0.0240555701147929,0.0238219403389573,0.0238219403389573,0.0238279228726107,0.0238279228726107,0.0239089054751933,0.0239089054751933,0.0238280613778929,0.0238280613778929,0.0237836659602985,0.0237836659602985,0.023975252260893,0.023975252260893,0.0238537892234263,0.0238537892234263,0.0238249101282221,0.0238249101282221,0.0238521821920876,0.0238521821920876,0.0238408449416307,0.0238408449416307,0.0239183307081135,0.0239183307081135,0.0228658363728856,0.0228658363728856,0.0238559092099321,0.0238559092099321,0.0238193698383657,0.0238193698383657,0.023678990784899,0.023678990784899,0.023833063309279,0.023833063309279,0.0238118612414631,0.0238118612414631,0.0238241287729172,0.0238241287729172,0.0238204206319649,0.0238204206319649,0.0233674289112796,0.0233674289112796,0.0239179233045898,0.0239179233045898,0.0239238451008663,0.0239238451008663,0.0237330173237848,0.0237330173237848,0.0238988134680069,0.0238988134680069,0.0238054827308172,0.0238054827308172,0.0237016571847225,0.0237016571847225,0.0237285346915374,0.0237285346915374,0.0238147789439744,0.0238147789439744,0.0238171079301885,0.0238171079301885,0.0238238544347379,0.0238238544347379,0.0238140872653794,0.0238140872653794,0.0238229034568479,0.0238229034568479,0.0238184304222381,0.0238184304222381,0.0238207512801353,0.0238207512801353,0.0238210514616829,0.0238210514616829,0.0238284106726405,0.0238284106726405,0.0238292265504083,0.0238292265504083
"38","tmax <->tmax","V[tmax]",0.057873661777263,0.057873661777263,0.0578736617825758,0.0578736617825758,0.0578907148692183,0.0578907148692183,0.058014044368268,0.058014044368268,0.0578634131334687,0.0578634131334687,0.0579559239170082,0.0579559239170082,0.0579516468425439,0.0579516468425439,0.0587579032173495,0.0587579032173495,0.0579667292105131,0.0579667292105131,0.0578755273039848,0.0578755273039848,0.0578678424700024,0.0578678424700024,0.0578894444876517,0.0578894444876517,0.0578666938044342,0.0578666938044342,0.057429451022728,0.057429451022728,0.0571218091620744,0.0571218091620744,0.0579068443020777,0.0579068443020777,0.0578746758177864,0.0578746758177864,0.0578863761006405,0.0578863761006405,0.0579097907200386,0.0579097907200386,0.0574225647715035,0.0574225647715035,0.0579541998941353,0.0579541998941353,0.0579410926223464,0.0579410926223464,0.0576592473924587,0.0576592473924587,0.0578661134450422,0.0578661134450422,0.0578659031251839,0.0578659031251839,0.0579025219918908,0.0579025219918908,0.0580164480110175,0.0580164480110175,0.0578869722024008,0.0578869722024008,0.057931974270439,0.057931974270439,0.0579993787520145,0.0579993787520145,0.0579041480046692,0.0579041480046692,0.057970122383638,0.057970122383638,0.0578809927191988,0.0578809927191988,0.055705370168253,0.055705370168253,0.0574988021555052,0.0574988021555052,0.0573111835081011,0.0573111835081011,0.0578743609053755,0.0578743609053755,0.0583954905157886,0.0583954905157886,0.0579313251026961,0.0579313251026961,0.0578759103966026,0.0578759103966026,0.057870312317792,0.057870312317792,0.0579465532524948,0.0579465532524948,0.0578757457426194,0.0578757457426194,0.0579536253590931,0.0579536253590931,0.0582339807135263,0.0582339807135263
"39","K <->K","V[K]",0.140418679286962,0.140418679286962,0.140418679227387,0.140418679227387,0.140801299363399,0.140801299363399,0.140208974527193,0.140208974527193,0.139507926267741,0.139507926267741,0.140635659052612,0.140635659052612,0.135015718923557,0.135015718923557,0.138019546807834,0.138019546807834,0.140498870090948,0.140498870090948,0.141200748426177,0.141200748426177,0.140620376981419,0.140620376981419,0.140407758351924,0.140407758351924,0.133728661969891,0.133728661969891,0.13729336196584,0.13729336196584,0.1387094268055,0.1387094268055,0.14103020942345,0.14103020942345,0.143585130168172,0.143585130168172,0.143083237676944,0.143083237676944,0.140044718208541,0.140044718208541,0.14098764115804,0.14098764115804,0.140453285928113,0.140453285928113,0.140040196687211,0.140040196687211,0.135916430846295,0.135916430846295,0.139888705398267,0.139888705398267,0.139592956030944,0.139592956030944,0.140213193577074,0.140213193577074,0.141091887943821,0.141091887943821,0.139401374674478,0.139401374674478,0.141224099705158,0.141224099705158,0.139481289562192,0.139481289562192,0.140444181621281,0.140444181621281,0.139299692404942,0.139299692404942,0.137568640197128,0.137568640197128,0.140171374939499,0.140171374939499,0.139504620275776,0.139504620275776,0.140338642876269,0.140338642876269,0.139901830614666,0.139901830614666,0.140697064747795,0.140697064747795,0.13962514823455,0.13962514823455,0.140845680092535,0.140845680092535,0.140188244580535,0.140188244580535,0.140349449995575,0.140349449995575,0.140622783697996,0.140622783697996,0.139387234218564,0.139387234218564,0.139071550447414,0.139071550447414
