"","X","SpecCode","Brack","Saltwater","DemersPelag","Species","Genus","Subfamily","Family","Order","Class","SuperClass","c_m","eps_m"
"12913",12913,60947,0,1,"benthopelagic","Parupeneus crassilabris","Parupeneus",NA,"Mullidae","Mulliformes","Teleostei","Osteichthyes",NA,NA
"12914",12914,5990,0,1,"benthopelagic","Parupeneus cyclostomus","Parupeneus",NA,"Mullidae","Mulliformes","Teleostei","Osteichthyes",NA,NA
"12915",12915,64626,0,1,"benthopelagic","Parupeneus diagonalis","Parupeneus",NA,"Mullidae","Mulliformes","Teleostei","Osteichthyes",NA,NA
"12916",12916,10994,1,1,"benthopelagic","Parupeneus forsskali","Parupeneus",NA,"Mullidae","Mulliformes","Teleostei","Osteichthyes",NA,NA
"12917",12917,65204,0,1,"benthopelagic","Parupeneus fraserorum","Parupeneus",NA,"Mullidae","Mulliformes","Teleostei","Osteichthyes",NA,NA
"12918",12918,5991,1,1,"benthopelagic","Parupeneus heptacanthus","Parupeneus",NA,"Mullidae","Mulliformes","Teleostei","Osteichthyes",NA,NA
"12919",12919,69274,0,1,"demersal","Parupeneus inayatae","Parupeneus",NA,"Mullidae","Mulliformes","Teleostei","Osteichthyes",NA,NA
"12920",12920,5992,1,1,"benthopelagic","Parupeneus indicus","Parupeneus",NA,"Mullidae","Mulliformes","Teleostei","Osteichthyes",NA,NA
"12921",12921,60849,0,1,"benthopelagic","Parupeneus insularis","Parupeneus",NA,"Mullidae","Mulliformes","Teleostei","Osteichthyes",NA,NA
"12922",12922,52931,0,1,"demersal","Parupeneus jansenii","Parupeneus",NA,"Mullidae","Mulliformes","Teleostei","Osteichthyes",NA,NA
"12923",12923,62329,0,1,"benthopelagic","Parupeneus louise","Parupeneus",NA,"Mullidae","Mulliformes","Teleostei","Osteichthyes",NA,NA
"12924",12924,7878,0,1,"benthopelagic","Parupeneus macronemus","Parupeneus",NA,"Mullidae","Mulliformes","Teleostei","Osteichthyes",NA,NA
"12925",12925,46374,0,1,"benthopelagic","Parupeneus margaritatus","Parupeneus",NA,"Mullidae","Mulliformes","Teleostei","Osteichthyes",NA,NA
"12926",12926,65202,0,1,"benthopelagic","Parupeneus minys","Parupeneus",NA,"Mullidae","Mulliformes","Teleostei","Osteichthyes",NA,NA
"12927",12927,26964,0,1,"pelagic","Parupeneus moffitti","Parupeneus",NA,"Mullidae","Mulliformes","Teleostei","Osteichthyes",NA,NA
"12928",12928,5993,0,1,"benthopelagic","Parupeneus multifasciatus","Parupeneus",NA,"Mullidae","Mulliformes","Teleostei","Osteichthyes",NA,NA
"12929",12929,65203,0,1,"benthopelagic","Parupeneus nansen","Parupeneus",NA,"Mullidae","Mulliformes","Teleostei","Osteichthyes",NA,NA
"12930",12930,57855,0,1,"demersal","Parupeneus orientalis","Parupeneus",NA,"Mullidae","Mulliformes","Teleostei","Osteichthyes",NA,NA
"12931",12931,5994,0,1,"benthopelagic","Parupeneus pleurostigma","Parupeneus",NA,"Mullidae","Mulliformes","Teleostei","Osteichthyes",NA,NA
"12932",12932,12604,0,1,"benthopelagic","Parupeneus porphyreus","Parupeneus",NA,"Mullidae","Mulliformes","Teleostei","Osteichthyes",NA,NA
"12933",12933,60909,0,1,"demersal","Parupeneus posteli","Parupeneus",NA,"Mullidae","Mulliformes","Teleostei","Osteichthyes",NA,NA
"12934",12934,60911,0,1,"demersal","Parupeneus procerigena","Parupeneus",NA,"Mullidae","Mulliformes","Teleostei","Osteichthyes",NA,NA
"12935",12935,6373,0,1,"benthopelagic","Parupeneus rubescens","Parupeneus",NA,"Mullidae","Mulliformes","Teleostei","Osteichthyes",NA,NA
"12936",12936,65205,0,1,"benthopelagic","Parupeneus seychellensis","Parupeneus",NA,"Mullidae","Mulliformes","Teleostei","Osteichthyes",NA,NA
"12937",12937,69379,0,1,"demersal","Parupeneus sinai","Parupeneus",NA,"Mullidae","Mulliformes","Teleostei","Osteichthyes",NA,NA
"12938",12938,6626,1,1,"benthopelagic","Parupeneus spilurus","Parupeneus",NA,"Mullidae","Mulliformes","Teleostei","Osteichthyes",NA,NA
"12939",12939,5988,0,1,"benthopelagic","Parupeneus trifasciatus","Parupeneus",NA,"Mullidae","Mulliformes","Teleostei","Osteichthyes",NA,NA
"12940",12940,69279,0,1,"benthopelagic","Parupeneus williamsi","Parupeneus",NA,"Mullidae","Mulliformes","Teleostei","Osteichthyes",NA,NA
"12941",12941,51502,0,1,"benthopelagic","Parvicrepis parvipinnis","Parvicrepis","Cheilobranchinae","Gobiesocidae","Gobiesociformes","Teleostei","Osteichthyes",NA,NA
"12942",12942,54418,0,1,"pelagic","Parvilux boschmai","Parvilux","Lampanyctinae","Myctophidae","Myctophiformes","Teleostei","Osteichthyes",NA,NA
"12943",12943,5311,0,1,"pelagic","Parvilux ingens","Parvilux","Lampanyctinae","Myctophidae","Myctophiformes","Teleostei","Osteichthyes",NA,NA
"12944",12944,61722,1,1,"demersal","Parviparma straminea","Parviparma","Butinae","Butidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA
"12945",12945,62975,0,1,"demersal","Pascua caudilinea","Pascua","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA
"12946",12946,62976,0,1,"demersal","Pascua sticta","Pascua","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA
"12947",12947,65900,1,1,"benthopelagic","Pastinachus ater","Pastinachus","Hypolophinae","Dasyatidae","Myliobatiformes","Elasmobranchii","Chondrichthyes",NA,NA
"12948",12948,65553,0,1,"benthopelagic","Pastinachus gracilicaudus","Pastinachus","Hypolophinae","Dasyatidae","Myliobatiformes","Elasmobranchii","Chondrichthyes",NA,NA
"12949",12949,8203,1,1,"benthopelagic","Pastinachus sephen","Pastinachus","Hypolophinae","Dasyatidae","Myliobatiformes","Elasmobranchii","Chondrichthyes",NA,NA
"12950",12950,63343,1,1,"demersal","Pastinachus solocirostris","Pastinachus","Hypolophinae","Dasyatidae","Myliobatiformes","Elasmobranchii","Chondrichthyes",NA,NA
"12951",12951,14338,0,1,"demersal","Pataecus fronto","Pataecus",NA,"Pataecidae","Scorpaeniformes","Teleostei","Osteichthyes",NA,NA
"12952",12952,67034,0,1,"demersal","Patagolycus melastomus","Patagolycus","Lycodinae","Zoarcidae","Perciformes","Teleostei","Osteichthyes",NA,NA
"12953",12953,7052,0,1,"demersal","Patagonotothen brevicauda","Patagonotothen","Nototheniinae","Nototheniidae","Perciformes","Teleostei","Osteichthyes",NA,NA
"12954",12954,65898,0,1,"benthopelagic","Patagonotothen canina","Patagonotothen","Nototheniinae","Nototheniidae","Perciformes","Teleostei","Osteichthyes",NA,NA
"12955",12955,59312,0,1,"demersal","Patagonotothen cornucola","Patagonotothen","Nototheniinae","Nototheniidae","Perciformes","Teleostei","Osteichthyes",NA,NA
"12956",12956,55274,0,1,"benthopelagic","Patagonotothen elegans","Patagonotothen","Nototheniinae","Nototheniidae","Perciformes","Teleostei","Osteichthyes",NA,NA
"12957",12957,54742,0,1,"benthopelagic","Patagonotothen guntheri","Patagonotothen","Nototheniinae","Nototheniidae","Perciformes","Teleostei","Osteichthyes",NA,NA
"12958",12958,55272,0,1,"benthopelagic","Patagonotothen jordani","Patagonotothen","Nototheniinae","Nototheniidae","Perciformes","Teleostei","Osteichthyes",NA,NA
"12959",12959,59313,0,1,"demersal","Patagonotothen kreffti","Patagonotothen","Nototheniinae","Nototheniidae","Perciformes","Teleostei","Osteichthyes",NA,NA
"12960",12960,54648,0,1,"benthopelagic","Patagonotothen longipes","Patagonotothen","Nototheniinae","Nototheniidae","Perciformes","Teleostei","Osteichthyes",NA,NA
"12961",12961,10308,0,1,"benthopelagic","Patagonotothen ramsayi","Patagonotothen","Nototheniinae","Nototheniidae","Perciformes","Teleostei","Osteichthyes",NA,NA
"12962",12962,54743,0,1,"benthopelagic","Patagonotothen shagensis","Patagonotothen","Nototheniinae","Nototheniidae","Perciformes","Teleostei","Osteichthyes",NA,NA
"12963",12963,55271,0,1,"benthopelagic","Patagonotothen sima","Patagonotothen","Nototheniinae","Nototheniidae","Perciformes","Teleostei","Osteichthyes",NA,NA
"12964",12964,55268,0,1,"benthopelagic","Patagonotothen squamiceps","Patagonotothen","Nototheniinae","Nototheniidae","Perciformes","Teleostei","Osteichthyes",NA,NA
"12965",12965,5134,0,1,"benthopelagic","Patagonotothen tessellata","Patagonotothen","Nototheniinae","Nototheniidae","Perciformes","Teleostei","Osteichthyes",NA,NA
"12966",12966,59314,0,1,"demersal","Patagonotothen thompsoni","Patagonotothen","Nototheniinae","Nototheniidae","Perciformes","Teleostei","Osteichthyes",NA,NA
"12967",12967,60950,0,1,"demersal","Patagonotothen trigramma","Patagonotothen","Nototheniinae","Nototheniidae","Perciformes","Teleostei","Osteichthyes",NA,NA
"12968",12968,54744,0,1,"benthopelagic","Patagonotothen wiltoni","Patagonotothen","Nototheniinae","Nototheniidae","Perciformes","Teleostei","Osteichthyes",NA,NA
"12969",12969,13148,1,1,"benthopelagic","Pateobatis bleekeri","Pateobatis","Urogymninae","Dasyatidae","Myliobatiformes","Elasmobranchii","Chondrichthyes",NA,NA
"12970",12970,12587,0,1,"benthopelagic","Pateobatis fai","Pateobatis","Urogymninae","Dasyatidae","Myliobatiformes","Elasmobranchii","Chondrichthyes",NA,NA
"12971",12971,63342,1,1,"demersal","Pateobatis hortlei","Pateobatis","Urogymninae","Dasyatidae","Myliobatiformes","Elasmobranchii","Chondrichthyes",NA,NA
"12972",12972,12589,1,1,"demersal","Pateobatis jenkinsii","Pateobatis","Urogymninae","Dasyatidae","Myliobatiformes","Elasmobranchii","Chondrichthyes",NA,NA
"12973",12973,57399,0,1,"demersal","Pateobatis uarnacoides","Pateobatis","Urogymninae","Dasyatidae","Myliobatiformes","Elasmobranchii","Chondrichthyes",NA,NA
"12974",12974,60603,0,1,"demersal","Pavoclinus caeruleopunctatus","Pavoclinus",NA,"Clinidae","Blenniiformes","Teleostei","Osteichthyes",NA,NA
"12975",12975,26261,0,1,"demersal","Pavoclinus graminis","Pavoclinus",NA,"Clinidae","Blenniiformes","Teleostei","Osteichthyes",NA,NA
"12976",12976,8045,0,1,"demersal","Pavoclinus laurentii","Pavoclinus",NA,"Clinidae","Blenniiformes","Teleostei","Osteichthyes",NA,NA
"12977",12977,17071,0,1,"demersal","Pavoclinus litorafontis","Pavoclinus",NA,"Clinidae","Blenniiformes","Teleostei","Osteichthyes",NA,NA
"12978",12978,8044,0,1,"demersal","Pavoclinus mentalis","Pavoclinus",NA,"Clinidae","Blenniiformes","Teleostei","Osteichthyes",NA,NA
"12979",12979,17015,0,1,"demersal","Pavoclinus myae","Pavoclinus",NA,"Clinidae","Blenniiformes","Teleostei","Osteichthyes",NA,NA
"12980",12980,26266,0,1,"demersal","Pavoclinus pavo","Pavoclinus",NA,"Clinidae","Blenniiformes","Teleostei","Osteichthyes",NA,NA
"12981",12981,26265,0,1,"demersal","Pavoclinus profundus","Pavoclinus",NA,"Clinidae","Blenniiformes","Teleostei","Osteichthyes",NA,NA
"12982",12982,17007,0,1,"demersal","Pavoclinus smalei","Pavoclinus",NA,"Clinidae","Blenniiformes","Teleostei","Osteichthyes",NA,NA
"12983",12983,24064,0,1,"demersal","Pavoraja alleni","Pavoraja",NA,"Arhynchobatidae","Rajiformes","Elasmobranchii","Chondrichthyes",NA,NA
"12984",12984,64235,0,1,"demersal","Pavoraja arenaria","Pavoraja",NA,"Arhynchobatidae","Rajiformes","Elasmobranchii","Chondrichthyes",NA,NA
"12985",12985,64237,0,1,"demersal","Pavoraja mosaica","Pavoraja",NA,"Arhynchobatidae","Rajiformes","Elasmobranchii","Chondrichthyes",NA,NA
"12986",12986,24068,0,1,"demersal","Pavoraja nitida","Pavoraja",NA,"Arhynchobatidae","Rajiformes","Elasmobranchii","Chondrichthyes",NA,NA
"12987",12987,64238,0,1,"demersal","Pavoraja pseudonitida","Pavoraja",NA,"Arhynchobatidae","Rajiformes","Elasmobranchii","Chondrichthyes",NA,NA
"12988",12988,64239,0,1,"demersal","Pavoraja umbrosa","Pavoraja",NA,"Arhynchobatidae","Rajiformes","Elasmobranchii","Chondrichthyes",NA,NA
"12989",12989,54985,0,1,"demersal","Paxton concilians","Paxton","Paxtoninae","Apogonidae","Kurtiformes","Teleostei","Osteichthyes",NA,NA
"12990",12990,59109,0,1,"pelagic","Pectinantus parini","Pectinantus",NA,"Platytroctidae","Alepocephaliformes","Teleostei","Osteichthyes",NA,NA
"12991",12991,12742,0,1,"benthopelagic","Pectinochromis lubbocki","Pectinochromis","Pseudoplesiopinae","Pseudochromidae","Ovalentaria/misc","Teleostei","Osteichthyes",NA,NA
"12992",12992,4610,1,1,"demersal","Pegasus lancifer","Pegasus",NA,"Pegasidae","Dactylopteriformes","Teleostei","Osteichthyes",NA,NA
"12993",12993,4608,0,1,"demersal","Pegasus laternarius","Pegasus",NA,"Pegasidae","Dactylopteriformes","Teleostei","Osteichthyes",NA,NA
"12994",12994,68652,0,1,"demersal","Pegasus tetrabelos","Pegasus",NA,"Pegasidae","Dactylopteriformes","Teleostei","Osteichthyes",NA,NA
"12995",12995,4609,1,1,"demersal","Pegasus volitans","Pegasus",NA,"Pegasidae","Dactylopteriformes","Teleostei","Osteichthyes",NA,NA
"12996",12996,8850,0,1,"demersal","Pegusa cadenati","Pegusa",NA,"Soleidae","Pleuronectiformes","Teleostei","Osteichthyes",NA,NA
"12997",12997,1762,0,1,"demersal","Pegusa impar","Pegusa",NA,"Soleidae","Pleuronectiformes","Teleostei","Osteichthyes",NA,NA
"12998",12998,1336,1,1,"demersal","Pegusa lascaris","Pegusa",NA,"Soleidae","Pleuronectiformes","Teleostei","Osteichthyes",NA,NA
"12999",12999,7928,1,1,"demersal","Pegusa nasuta","Pegusa",NA,"Soleidae","Pleuronectiformes","Teleostei","Osteichthyes",NA,NA
"13000",13000,8851,1,1,"demersal","Pegusa triophthalma","Pegusa",NA,"Soleidae","Pleuronectiformes","Teleostei","Osteichthyes",NA,NA
"13001",13001,67694,0,1,"demersal","Pelagocephalus coheni","Pelagocephalus","Tetraodontinae","Tetraodontidae","Tetraodontiformes","Teleostei","Osteichthyes",NA,NA
"13002",13002,26419,0,1,"demersal","Pelagocephalus marki","Pelagocephalus","Tetraodontinae","Tetraodontidae","Tetraodontiformes","Teleostei","Osteichthyes",NA,NA
"13003",13003,12852,1,1,"demersal","Pelates octolineatus","Pelates",NA,"Terapontidae","Centrarchiformes","Teleostei","Osteichthyes",NA,NA
"13004",13004,60670,0,1,"demersal","Pelates qinglanensis","Pelates",NA,"Terapontidae","Centrarchiformes","Teleostei","Osteichthyes",NA,NA
"13005",13005,7945,1,1,"benthopelagic","Pelates quadrilineatus","Pelates",NA,"Terapontidae","Centrarchiformes","Teleostei","Osteichthyes",NA,NA
"13006",13006,1640,1,1,"pelagic","Pellona dayi","Pellona",NA,"Pristigasteridae","Clupeiformes","Teleostei","Osteichthyes",NA,NA
"13007",13007,1641,1,1,"pelagic","Pellona ditchela","Pellona",NA,"Pristigasteridae","Clupeiformes","Teleostei","Osteichthyes",NA,NA
"13008",13008,1643,1,1,"pelagic","Pellona harroweri","Pellona",NA,"Pristigasteridae","Clupeiformes","Teleostei","Osteichthyes",NA,NA
"13009",13009,1536,1,1,"pelagic","Pellonula leonensis","Pellonula",NA,"Dorosomatidae","Clupeiformes","Teleostei","Osteichthyes",NA,NA
"13010",13010,1537,1,1,"pelagic","Pellonula vorax","Pellonula",NA,"Dorosomatidae","Clupeiformes","Teleostei","Osteichthyes",NA,NA
"13011",13011,8848,0,1,"demersal","Pelotretis flavilatus","Pelotretis",NA,"Rhombosoleidae","Pleuronectiformes","Teleostei","Osteichthyes",NA,NA
"13012",13012,14942,0,1,"benthopelagic","Pelsartia humeralis","Pelsartia",NA,"Terapontidae","Centrarchiformes","Teleostei","Osteichthyes",NA,NA
"13013",13013,69663,0,1,"demersal","Peltorhamphus kryptostomus","Peltorhamphus",NA,"Rhombosoleidae","Pleuronectiformes","Teleostei","Osteichthyes",NA,NA
"13014",13014,27524,0,1,"demersal","Peltorhamphus latus","Peltorhamphus",NA,"Rhombosoleidae","Pleuronectiformes","Teleostei","Osteichthyes",NA,NA
"13015",13015,8849,0,1,"demersal","Peltorhamphus novaezeelandiae","Peltorhamphus",NA,"Rhombosoleidae","Pleuronectiformes","Teleostei","Osteichthyes",NA,NA
"13016",13016,49307,0,1,"demersal","Peltorhamphus tenuis","Peltorhamphus",NA,"Rhombosoleidae","Pleuronectiformes","Teleostei","Osteichthyes",NA,NA
"13017",13017,47000,0,1,"benthopelagic","Pempheris adspersa","Pempheris",NA,"Pempheridae","Acropomatiformes","Teleostei","Osteichthyes",NA,NA
"13018",13018,25447,0,1,"benthopelagic","Pempheris adusta","Pempheris",NA,"Pempheridae","Acropomatiformes","Teleostei","Osteichthyes",NA,NA
"13019",13019,52716,0,1,"demersal","Pempheris affinis","Pempheris",NA,"Pempheridae","Acropomatiformes","Teleostei","Osteichthyes",NA,NA
"13020",13020,12907,0,1,"benthopelagic","Pempheris analis","Pempheris",NA,"Pempheridae","Acropomatiformes","Teleostei","Osteichthyes",NA,NA
"13021",13021,68317,0,1,"pelagic","Pempheris andilana","Pempheris",NA,"Pempheridae","Acropomatiformes","Teleostei","Osteichthyes",NA,NA
"13022",13022,68318,0,1,"pelagic","Pempheris argyrea","Pempheris",NA,"Pempheridae","Acropomatiformes","Teleostei","Osteichthyes",NA,NA
"13023",13023,67360,0,1,"pelagic","Pempheris bexillon","Pempheris",NA,"Pempheridae","Acropomatiformes","Teleostei","Osteichthyes",NA,NA
"13024",13024,68319,0,1,"pelagic","Pempheris bineeshi","Pempheris",NA,"Pempheridae","Acropomatiformes","Teleostei","Osteichthyes",NA,NA
"13025",13025,68320,0,1,"pelagic","Pempheris bruggemanni","Pempheris",NA,"Pempheridae","Acropomatiformes","Teleostei","Osteichthyes",NA,NA
"13026",13026,47014,0,1,"benthopelagic","Pempheris compressa","Pempheris",NA,"Pempheridae","Acropomatiformes","Teleostei","Osteichthyes",NA,NA
"13027",13027,68321,0,1,"benthopelagic","Pempheris connelli","Pempheris",NA,"Pempheridae","Acropomatiformes","Teleostei","Osteichthyes",NA,NA
"13028",13028,68558,0,1,"benthopelagic","Pempheris convexa","Pempheris",NA,"Pempheridae","Acropomatiformes","Teleostei","Osteichthyes",NA,NA
"13029",13029,68559,0,1,"benthopelagic","Pempheris cuprea","Pempheris",NA,"Pempheridae","Acropomatiformes","Teleostei","Osteichthyes",NA,NA
"13030",13030,68560,0,1,"benthopelagic","Pempheris darvelli","Pempheris",NA,"Pempheridae","Acropomatiformes","Teleostei","Osteichthyes",NA,NA
"13031",13031,68561,0,1,"benthopelagic","Pempheris eatoni","Pempheris",NA,"Pempheridae","Acropomatiformes","Teleostei","Osteichthyes",NA,NA
"13032",13032,68322,0,1,"pelagic","Pempheris ellipse","Pempheris",NA,"Pempheridae","Acropomatiformes","Teleostei","Osteichthyes",NA,NA
"13033",13033,69264,0,1,"benthopelagic","Pempheris familia","Pempheris",NA,"Pempheridae","Acropomatiformes","Teleostei","Osteichthyes",NA,NA
"13034",13034,69011,0,1,"benthopelagic","Pempheris gasparinii","Pempheris",NA,"Pempheridae","Acropomatiformes","Teleostei","Osteichthyes",NA,NA
"13035",13035,68323,0,1,"pelagic","Pempheris hadra","Pempheris",NA,"Pempheridae","Acropomatiformes","Teleostei","Osteichthyes",NA,NA
"13036",13036,68324,0,1,"benthopelagic","Pempheris heemstraorum","Pempheris",NA,"Pempheridae","Acropomatiformes","Teleostei","Osteichthyes",NA,NA
"13037",13037,68325,0,1,"pelagic","Pempheris hollemani","Pempheris",NA,"Pempheridae","Acropomatiformes","Teleostei","Osteichthyes",NA,NA
"13038",13038,68326,0,1,"pelagic","Pempheris ibo","Pempheris",NA,"Pempheridae","Acropomatiformes","Teleostei","Osteichthyes",NA,NA
"13039",13039,13021,0,1,"benthopelagic","Pempheris japonica","Pempheris",NA,"Pempheridae","Acropomatiformes","Teleostei","Osteichthyes",NA,NA
"13040",13040,14388,0,1,"demersal","Pempheris klunzingeri","Pempheris",NA,"Pempheridae","Acropomatiformes","Teleostei","Osteichthyes",NA,NA
"13041",13041,68327,0,1,"benthopelagic","Pempheris kruppi","Pempheris",NA,"Pempheridae","Acropomatiformes","Teleostei","Osteichthyes",NA,NA
"13042",13042,68146,0,1,"pelagic","Pempheris kuriamuria","Pempheris",NA,"Pempheridae","Acropomatiformes","Teleostei","Osteichthyes",NA,NA
"13043",13043,68328,0,1,"benthopelagic","Pempheris leiolepis","Pempheris",NA,"Pempheridae","Acropomatiformes","Teleostei","Osteichthyes",NA,NA
"13044",13044,67361,0,1,"pelagic","Pempheris malabarica","Pempheris",NA,"Pempheridae","Acropomatiformes","Teleostei","Osteichthyes",NA,NA
"13045",13045,25449,0,1,"demersal","Pempheris mangula","Pempheris",NA,"Pempheridae","Acropomatiformes","Teleostei","Osteichthyes",NA,NA
"13046",13046,68329,0,1,"benthopelagic","Pempheris megalops","Pempheris",NA,"Pempheridae","Acropomatiformes","Teleostei","Osteichthyes",NA,NA
"13047",13047,68330,0,1,"pelagic","Pempheris micromma","Pempheris",NA,"Pempheridae","Acropomatiformes","Teleostei","Osteichthyes",NA,NA
"13048",13048,8189,1,1,"benthopelagic","Pempheris molucca","Pempheris",NA,"Pempheridae","Acropomatiformes","Teleostei","Osteichthyes",NA,NA
"13049",13049,14389,0,1,"demersal","Pempheris multiradiata","Pempheris",NA,"Pempheridae","Acropomatiformes","Teleostei","Osteichthyes",NA,NA
"13050",13050,68331,0,1,"pelagic","Pempheris muscat","Pempheris",NA,"Pempheridae","Acropomatiformes","Teleostei","Osteichthyes",NA,NA
"13051",13051,67343,0,1,"pelagic","Pempheris nesogallica","Pempheris",NA,"Pempheridae","Acropomatiformes","Teleostei","Osteichthyes",NA,NA
