"","X.x","Ref","OxygenCons","Weight","Temperature","SpecCode.x","MetabolicLevel","AppliedStress","OxygenRefNo","Species","Genus.x","Subfamily.x","Family.x","Order.x","Class.x","SuperClass.x","Brack.x","Saltwater.x","DemersPelag.x","X.y","SpecCode.y","Brack.y","Saltwater.y","DemersPelag.y","Genus.y","Subfamily.y","Family.y","Order.y","Class.y","SuperClass.y","c_mm","eps_mm","ox_mm"
"522",3373,"fishbase",73.22,0.14,20,785,"routine","none specified",2120,"Mugil cephalus","Mugil",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",1,1,"benthopelagic",10574,785,1,1,"benthopelagic","Mugil",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",11.5209575289697,0.314458016124556,-0.314230044513596
"523",3374,"fishbase",44.94,0.21,28.5,785,"standard","none specified",2120,"Mugil cephalus","Mugil",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",1,1,"benthopelagic",10574,785,1,1,"benthopelagic","Mugil",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",11.5209575289697,0.314458016124556,-0.314230044513596
"524",3375,"fishbase",42.158,0.214,28.5,785,"standard","none specified",2120,"Mugil cephalus","Mugil",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",1,1,"benthopelagic",10574,785,1,1,"benthopelagic","Mugil",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",11.5209575289697,0.314458016124556,-0.314230044513596
"525",3376,"fishbase",45.771,0.219,28.5,785,"standard","none specified",2120,"Mugil cephalus","Mugil",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",1,1,"benthopelagic",10574,785,1,1,"benthopelagic","Mugil",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",11.5209575289697,0.314458016124556,-0.314230044513596
"526",3377,"fishbase",11.3152,0.221,14.5,785,"standard","none specified",2120,"Mugil cephalus","Mugil",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",1,1,"benthopelagic",10574,785,1,1,"benthopelagic","Mugil",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",11.5209575289697,0.314458016124556,-0.314230044513596
"527",3378,"fishbase",16.335,0.225,14.5,785,"standard","none specified",2120,"Mugil cephalus","Mugil",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",1,1,"benthopelagic",10574,785,1,1,"benthopelagic","Mugil",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",11.5209575289697,0.314458016124556,-0.314230044513596
"528",3379,"fishbase",43.65,0.225,28.5,785,"standard","none specified",2120,"Mugil cephalus","Mugil",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",1,1,"benthopelagic",10574,785,1,1,"benthopelagic","Mugil",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",11.5209575289697,0.314458016124556,-0.314230044513596
"529",3380,"fishbase",12.6854,0.238,14.5,785,"standard","none specified",2120,"Mugil cephalus","Mugil",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",1,1,"benthopelagic",10574,785,1,1,"benthopelagic","Mugil",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",11.5209575289697,0.314458016124556,-0.314230044513596
"530",3381,"fishbase",18.389,0.259,14.5,785,"standard","none specified",2120,"Mugil cephalus","Mugil",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",1,1,"benthopelagic",10574,785,1,1,"benthopelagic","Mugil",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",11.5209575289697,0.314458016124556,-0.314230044513596
"531",3384,"fishbase",4.795,0.175,12,845,"standard","none specified",2120,"Scyliorhinus canicula","Scyliorhinus","Scyliorhininae","Scyliorhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes",0,1,"demersal",15799,845,0,1,"demersal","Scyliorhinus","Scyliorhininae","Scyliorhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes",20.5678761860558,0.547369379917479,-1.29342864465499
"532",3385,"fishbase",23.2112,0.712,17,845,"standard","none specified",2120,"Scyliorhinus canicula","Scyliorhinus","Scyliorhininae","Scyliorhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes",0,1,"demersal",15799,845,0,1,"demersal","Scyliorhinus","Scyliorhininae","Scyliorhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes",20.5678761860558,0.547369379917479,-1.29342864465499
"533",3386,"fishbase",29.0496,0.712,17,845,"standard","none specified",2120,"Scyliorhinus canicula","Scyliorhinus","Scyliorhininae","Scyliorhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes",0,1,"demersal",15799,845,0,1,"demersal","Scyliorhinus","Scyliorhininae","Scyliorhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes",20.5678761860558,0.547369379917479,-1.29342864465499
"534",3387,"fishbase",33.2504,0.712,17,845,"standard","none specified",2120,"Scyliorhinus canicula","Scyliorhinus","Scyliorhininae","Scyliorhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes",0,1,"demersal",15799,845,0,1,"demersal","Scyliorhinus","Scyliorhininae","Scyliorhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes",20.5678761860558,0.547369379917479,-1.29342864465499
"535",3388,"fishbase",36.9528,0.712,17,845,"standard","none specified",2120,"Scyliorhinus canicula","Scyliorhinus","Scyliorhininae","Scyliorhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes",0,1,"demersal",15799,845,0,1,"demersal","Scyliorhinus","Scyliorhininae","Scyliorhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes",20.5678761860558,0.547369379917479,-1.29342864465499
"536",3389,"fishbase",40.0856,0.712,17,845,"standard","none specified",2120,"Scyliorhinus canicula","Scyliorhinus","Scyliorhininae","Scyliorhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes",0,1,"demersal",15799,845,0,1,"demersal","Scyliorhinus","Scyliorhininae","Scyliorhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes",20.5678761860558,0.547369379917479,-1.29342864465499
"537",3390,"fishbase",41.652,0.712,17,845,"standard","none specified",2120,"Scyliorhinus canicula","Scyliorhinus","Scyliorhininae","Scyliorhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes",0,1,"demersal",15799,845,0,1,"demersal","Scyliorhinus","Scyliorhininae","Scyliorhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes",20.5678761860558,0.547369379917479,-1.29342864465499
"538",3391,"fishbase",42.2216,0.712,17,845,"standard","none specified",2120,"Scyliorhinus canicula","Scyliorhinus","Scyliorhininae","Scyliorhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes",0,1,"demersal",15799,845,0,1,"demersal","Scyliorhinus","Scyliorhininae","Scyliorhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes",20.5678761860558,0.547369379917479,-1.29342864465499
"539",3392,"fishbase",42.72,0.712,17,845,"standard","none specified",2120,"Scyliorhinus canicula","Scyliorhinus","Scyliorhininae","Scyliorhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes",0,1,"demersal",15799,845,0,1,"demersal","Scyliorhinus","Scyliorhininae","Scyliorhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes",20.5678761860558,0.547369379917479,-1.29342864465499
"540",3393,"fishbase",39.4944,0.748,15,845,"standard","none specified",2120,"Scyliorhinus canicula","Scyliorhinus","Scyliorhininae","Scyliorhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes",0,1,"demersal",15799,845,0,1,"demersal","Scyliorhinus","Scyliorhininae","Scyliorhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes",20.5678761860558,0.547369379917479,-1.29342864465499
"541",3394,"fishbase",51.6868,0.748,15,845,"standard","none specified",2120,"Scyliorhinus canicula","Scyliorhinus","Scyliorhininae","Scyliorhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes",0,1,"demersal",15799,845,0,1,"demersal","Scyliorhinus","Scyliorhininae","Scyliorhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes",20.5678761860558,0.547369379917479,-1.29342864465499
"542",3395,"fishbase",20.8032,0.788,12,845,"standard","none specified",2120,"Scyliorhinus canicula","Scyliorhinus","Scyliorhininae","Scyliorhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes",0,1,"demersal",15799,845,0,1,"demersal","Scyliorhinus","Scyliorhininae","Scyliorhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes",20.5678761860558,0.547369379917479,-1.29342864465499
"543",3396,"fishbase",23.1672,0.788,12,845,"standard","none specified",2120,"Scyliorhinus canicula","Scyliorhinus","Scyliorhininae","Scyliorhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes",0,1,"demersal",15799,845,0,1,"demersal","Scyliorhinus","Scyliorhininae","Scyliorhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes",20.5678761860558,0.547369379917479,-1.29342864465499
"544",3397,"fishbase",26.1616,0.788,12,845,"standard","none specified",2120,"Scyliorhinus canicula","Scyliorhinus","Scyliorhininae","Scyliorhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes",0,1,"demersal",15799,845,0,1,"demersal","Scyliorhinus","Scyliorhininae","Scyliorhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes",20.5678761860558,0.547369379917479,-1.29342864465499
"545",3398,"fishbase",28.5256,0.788,12,845,"standard","none specified",2120,"Scyliorhinus canicula","Scyliorhinus","Scyliorhininae","Scyliorhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes",0,1,"demersal",15799,845,0,1,"demersal","Scyliorhinus","Scyliorhininae","Scyliorhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes",20.5678761860558,0.547369379917479,-1.29342864465499
"546",3399,"fishbase",29.0772,0.788,12,845,"standard","none specified",2120,"Scyliorhinus canicula","Scyliorhinus","Scyliorhininae","Scyliorhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes",0,1,"demersal",15799,845,0,1,"demersal","Scyliorhinus","Scyliorhininae","Scyliorhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes",20.5678761860558,0.547369379917479,-1.29342864465499
"547",3400,"fishbase",18.4255,0.857,7,845,"standard","none specified",2120,"Scyliorhinus canicula","Scyliorhinus","Scyliorhininae","Scyliorhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes",0,1,"demersal",15799,845,0,1,"demersal","Scyliorhinus","Scyliorhininae","Scyliorhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes",20.5678761860558,0.547369379917479,-1.29342864465499
"548",3401,"fishbase",21.0822,0.857,7,845,"standard","none specified",2120,"Scyliorhinus canicula","Scyliorhinus","Scyliorhininae","Scyliorhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes",0,1,"demersal",15799,845,0,1,"demersal","Scyliorhinus","Scyliorhininae","Scyliorhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes",20.5678761860558,0.547369379917479,-1.29342864465499
"549",3402,"fishbase",23.6532,0.857,7,845,"standard","none specified",2120,"Scyliorhinus canicula","Scyliorhinus","Scyliorhininae","Scyliorhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes",0,1,"demersal",15799,845,0,1,"demersal","Scyliorhinus","Scyliorhininae","Scyliorhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes",20.5678761860558,0.547369379917479,-1.29342864465499
"550",3403,"fishbase",24.3388,0.857,7,845,"standard","none specified",2120,"Scyliorhinus canicula","Scyliorhinus","Scyliorhininae","Scyliorhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes",0,1,"demersal",15799,845,0,1,"demersal","Scyliorhinus","Scyliorhininae","Scyliorhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes",20.5678761860558,0.547369379917479,-1.29342864465499
"551",3404,"fishbase",25.0244,0.857,7,845,"standard","none specified",2120,"Scyliorhinus canicula","Scyliorhinus","Scyliorhininae","Scyliorhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes",0,1,"demersal",15799,845,0,1,"demersal","Scyliorhinus","Scyliorhininae","Scyliorhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes",20.5678761860558,0.547369379917479,-1.29342864465499
"552",3406,"fishbase",26.3099,0.857,7,845,"standard","none specified",2120,"Scyliorhinus canicula","Scyliorhinus","Scyliorhininae","Scyliorhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes",0,1,"demersal",15799,845,0,1,"demersal","Scyliorhinus","Scyliorhininae","Scyliorhinidae","Carcharhiniformes","Elasmobranchii","Chondrichthyes",20.5678761860558,0.547369379917479,-1.29342864465499
"553",3491,"fishbase",13.972,0.14,20,1086,"standard","none specified",2120,"Mugil curema","Mugil",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",1,1,"benthopelagic",10575,1086,1,1,"benthopelagic","Mugil",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",11.5209575289697,0.314458016124556,-0.314230044513596
"554",3492,"fishbase",15.26,0.14,20,1086,"standard","none specified",2120,"Mugil curema","Mugil",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",1,1,"benthopelagic",10575,1086,1,1,"benthopelagic","Mugil",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",11.5209575289697,0.314458016124556,-0.314230044513596
"555",3493,"fishbase",20.16,0.14,20,1086,"standard","none specified",2120,"Mugil curema","Mugil",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",1,1,"benthopelagic",10575,1086,1,1,"benthopelagic","Mugil",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",11.5209575289697,0.314458016124556,-0.314230044513596
"556",3494,"fishbase",22.54,0.14,20,1086,"standard","none specified",2120,"Mugil curema","Mugil",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",1,1,"benthopelagic",10575,1086,1,1,"benthopelagic","Mugil",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",11.5209575289697,0.314458016124556,-0.314230044513596
"557",3495,"fishbase",25.2,0.14,20,1086,"routine","none specified",2120,"Mugil curema","Mugil",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",1,1,"benthopelagic",10575,1086,1,1,"benthopelagic","Mugil",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",11.5209575289697,0.314458016124556,-0.314230044513596
"558",3498,"fishbase",49.56,0.14,20,1086,"routine","none specified",2120,"Mugil curema","Mugil",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",1,1,"benthopelagic",10575,1086,1,1,"benthopelagic","Mugil",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",11.5209575289697,0.314458016124556,-0.314230044513596
"559",3500,"fishbase",65.1,0.14,20,1086,"routine","none specified",2120,"Mugil curema","Mugil",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",1,1,"benthopelagic",10575,1086,1,1,"benthopelagic","Mugil",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",11.5209575289697,0.314458016124556,-0.314230044513596
"560",3502,"fishbase",73.64,0.14,20,1086,"routine","none specified",2120,"Mugil curema","Mugil",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",1,1,"benthopelagic",10575,1086,1,1,"benthopelagic","Mugil",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes",11.5209575289697,0.314458016124556,-0.314230044513596
"561",3512,"fishbase",3.3702,0.0123,18.5,1329,"routine","none specified",2093,"Myoxocephalus scorpius","Myoxocephalus",NA,"Cottidae","Perciformes/Cottoidei","Teleostei","Osteichthyes",1,1,"demersal",10742,1329,1,1,"demersal","Myoxocephalus",NA,"Cottidae","Scorpaeniformes","Teleostei","Osteichthyes",26.0310505573338,0.675049523964043,0.680700462047377
"562",3513,"fishbase",6.216,0.024,18.5,1329,"routine","none specified",2093,"Myoxocephalus scorpius","Myoxocephalus",NA,"Cottidae","Perciformes/Cottoidei","Teleostei","Osteichthyes",1,1,"demersal",10742,1329,1,1,"demersal","Myoxocephalus",NA,"Cottidae","Scorpaeniformes","Teleostei","Osteichthyes",26.0310505573338,0.675049523964043,0.680700462047377
"563",3514,"fishbase",6.7848,0.0264,18.5,1329,"routine","none specified",2093,"Myoxocephalus scorpius","Myoxocephalus",NA,"Cottidae","Perciformes/Cottoidei","Teleostei","Osteichthyes",1,1,"demersal",10742,1329,1,1,"demersal","Myoxocephalus",NA,"Cottidae","Scorpaeniformes","Teleostei","Osteichthyes",26.0310505573338,0.675049523964043,0.680700462047377
"564",3515,"fishbase",2.40781,0.047,-1.5,1329,"standard","none specified",85173,"Myoxocephalus scorpius","Myoxocephalus",NA,"Cottidae","Perciformes/Cottoidei","Teleostei","Osteichthyes",1,1,"demersal",10742,1329,1,1,"demersal","Myoxocephalus",NA,"Cottidae","Scorpaeniformes","Teleostei","Osteichthyes",26.0310505573338,0.675049523964043,0.680700462047377
"565",3518,"fishbase",39.52,0.152,18.5,1329,"routine","none specified",2093,"Myoxocephalus scorpius","Myoxocephalus",NA,"Cottidae","Perciformes/Cottoidei","Teleostei","Osteichthyes",1,1,"demersal",10742,1329,1,1,"demersal","Myoxocephalus",NA,"Cottidae","Scorpaeniformes","Teleostei","Osteichthyes",26.0310505573338,0.675049523964043,0.680700462047377
"566",3519,"fishbase",1.41094,0.047,2,1341,"standard","none specified",85173,"Platichthys flesus","Platichthys","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",1,1,"demersal",13450,1341,1,1,"demersal","Platichthys","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",25.611754738695,0.670549556427533,-1.57933339593694
"567",3520,"fishbase",1.32399,0.047,5,1341,"standard","none specified",85173,"Platichthys flesus","Platichthys","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",1,1,"demersal",13450,1341,1,1,"demersal","Platichthys","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",25.611754738695,0.670549556427533,-1.57933339593694
"568",3521,"fishbase",2.34201,0.047,6,1341,"standard","none specified",85173,"Platichthys flesus","Platichthys","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",1,1,"demersal",13450,1341,1,1,"demersal","Platichthys","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",25.611754738695,0.670549556427533,-1.57933339593694
"569",3522,"fishbase",3.98842,0.047,10,1341,"standard","none specified",85173,"Platichthys flesus","Platichthys","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",1,1,"demersal",13450,1341,1,1,"demersal","Platichthys","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",25.611754738695,0.670549556427533,-1.57933339593694
"570",3523,"fishbase",5.17799,0.047,14,1341,"standard","none specified",85173,"Platichthys flesus","Platichthys","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",1,1,"demersal",13450,1341,1,1,"demersal","Platichthys","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",25.611754738695,0.670549556427533,-1.57933339593694
"571",3524,"fishbase",2.61085,0.047,15,1341,"standard","none specified",85173,"Platichthys flesus","Platichthys","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",1,1,"demersal",13450,1341,1,1,"demersal","Platichthys","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",25.611754738695,0.670549556427533,-1.57933339593694
"572",3525,"fishbase",6.58987047,0.047,18,1341,"standard","none specified",85173,"Platichthys flesus","Platichthys","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",1,1,"demersal",13450,1341,1,1,"demersal","Platichthys","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",25.611754738695,0.670549556427533,-1.57933339593694
"573",3526,"fishbase",7.04436,0.047,22,1341,"standard","none specified",85173,"Platichthys flesus","Platichthys","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",1,1,"demersal",13450,1341,1,1,"demersal","Platichthys","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",25.611754738695,0.670549556427533,-1.57933339593694
"574",3527,"fishbase",3.92,0.35,9,1341,"standard","none specified",2120,"Platichthys flesus","Platichthys","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",1,1,"demersal",13450,1341,1,1,"demersal","Platichthys","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",25.611754738695,0.670549556427533,-1.57933339593694
"575",3528,"fishbase",6.895,0.35,9,1341,"standard","none specified",2120,"Platichthys flesus","Platichthys","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",1,1,"demersal",13450,1341,1,1,"demersal","Platichthys","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",25.611754738695,0.670549556427533,-1.57933339593694
"576",3529,"fishbase",13.51,0.35,9,1341,"standard","none specified",2120,"Platichthys flesus","Platichthys","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",1,1,"demersal",13450,1341,1,1,"demersal","Platichthys","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",25.611754738695,0.670549556427533,-1.57933339593694
"577",3530,"fishbase",14.50045,0.395,15,1341,"standard","none specified",2120,"Platichthys flesus","Platichthys","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",1,1,"demersal",13450,1341,1,1,"demersal","Platichthys","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",25.611754738695,0.670549556427533,-1.57933339593694
"578",3532,"fishbase",7.73388,0.434,5,1341,"standard","none specified",2120,"Platichthys flesus","Platichthys","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",1,1,"demersal",13450,1341,1,1,"demersal","Platichthys","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",25.611754738695,0.670549556427533,-1.57933339593694
"579",3537,"fishbase",21.9336,0.494,10,1341,"standard","none specified",2120,"Platichthys flesus","Platichthys","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",1,1,"demersal",13450,1341,1,1,"demersal","Platichthys","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",25.611754738695,0.670549556427533,-1.57933339593694
"580",3538,"fishbase",0.306,0.001,10,1342,"routine","none specified",2203,"Pleuronectes platessa","Pleuronectes","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",1,1,"demersal",13628,1342,1,1,"demersal","Pleuronectes","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",23.1478650577717,0.60704905022006,0.0579770780432986
"581",3539,"fishbase",0.612,0.001,15,1342,"routine","none specified",2203,"Pleuronectes platessa","Pleuronectes","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",1,1,"demersal",13628,1342,1,1,"demersal","Pleuronectes","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",23.1478650577717,0.60704905022006,0.0579770780432986
"582",3540,"fishbase",1.326,0.001,20,1342,"routine","none specified",2203,"Pleuronectes platessa","Pleuronectes","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",1,1,"demersal",13628,1342,1,1,"demersal","Pleuronectes","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",23.1478650577717,0.60704905022006,0.0579770780432986
"583",3541,"fishbase",0.518,0.002,10,1342,"routine","none specified",2203,"Pleuronectes platessa","Pleuronectes","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",1,1,"demersal",13628,1342,1,1,"demersal","Pleuronectes","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",23.1478650577717,0.60704905022006,0.0579770780432986
"584",3542,"fishbase",0.952,0.002,15,1342,"routine","none specified",2203,"Pleuronectes platessa","Pleuronectes","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",1,1,"demersal",13628,1342,1,1,"demersal","Pleuronectes","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",23.1478650577717,0.60704905022006,0.0579770780432986
"585",3543,"fishbase",2.178,0.002,20,1342,"routine","none specified",2203,"Pleuronectes platessa","Pleuronectes","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",1,1,"demersal",13628,1342,1,1,"demersal","Pleuronectes","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",23.1478650577717,0.60704905022006,0.0579770780432986
"586",3548,"fishbase",0.53,0.005,5,1342,"routine","none specified",2203,"Pleuronectes platessa","Pleuronectes","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",1,1,"demersal",13628,1342,1,1,"demersal","Pleuronectes","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",23.1478650577717,0.60704905022006,0.0579770780432986
"587",3549,"fishbase",0.96,0.005,10,1342,"routine","none specified",2203,"Pleuronectes platessa","Pleuronectes","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",1,1,"demersal",13628,1342,1,1,"demersal","Pleuronectes","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",23.1478650577717,0.60704905022006,0.0579770780432986
"588",3550,"fishbase",1.86,0.005,15,1342,"routine","none specified",2203,"Pleuronectes platessa","Pleuronectes","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",1,1,"demersal",13628,1342,1,1,"demersal","Pleuronectes","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",23.1478650577717,0.60704905022006,0.0579770780432986
"589",3551,"fishbase",2.86,0.005,20,1342,"routine","none specified",2203,"Pleuronectes platessa","Pleuronectes","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",1,1,"demersal",13628,1342,1,1,"demersal","Pleuronectes","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",23.1478650577717,0.60704905022006,0.0579770780432986
"590",3553,"fishbase",3.429,0.027,10,1342,"standard","none specified",2120,"Pleuronectes platessa","Pleuronectes","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",1,1,"demersal",13628,1342,1,1,"demersal","Pleuronectes","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",23.1478650577717,0.60704905022006,0.0579770780432986
"591",3562,"fishbase",4.536,0.027,20,1342,"standard","none specified",2120,"Pleuronectes platessa","Pleuronectes","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",1,1,"demersal",13628,1342,1,1,"demersal","Pleuronectes","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",23.1478650577717,0.60704905022006,0.0579770780432986
"592",3583,"fishbase",1.50776,0.047,2,1342,"standard","none specified",85173,"Pleuronectes platessa","Pleuronectes","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",1,1,"demersal",13628,1342,1,1,"demersal","Pleuronectes","Pleuronectinae","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",23.1478650577717,0.60704905022006,0.0579770780432986
