"","SpecCode","Brack","Saltwater","DemersPelag","Species","Genus","Subfamily","Family","Order","Class","SuperClass"
"181",4738,0,1,"benthopelagic","Acanthurus nigroris","Acanthurus","Acanthurinae","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes"
"182",4733,0,1,"benthopelagic","Acanthurus nubilus","Acanthurus","Acanthurinae","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes"
"183",4744,0,1,"benthopelagic","Acanthurus olivaceus","Acanthurus","Acanthurinae","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes"
"184",4732,0,1,"benthopelagic","Acanthurus polyzona","Acanthurus","Acanthurinae","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes"
"185",4742,0,1,"benthopelagic","Acanthurus pyroferus","Acanthurus","Acanthurinae","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes"
"186",3905,0,1,"benthopelagic","Acanthurus randalli","Acanthurus","Acanthurinae","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes"
"187",58792,0,1,"benthopelagic","Acanthurus reversus","Acanthurus","Acanthurinae","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes"
"188",4740,0,1,"benthopelagic","Acanthurus sohal","Acanthurus","Acanthurinae","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes"
"189",1259,0,1,"benthopelagic","Acanthurus tennentii","Acanthurus","Acanthurinae","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes"
"190",4734,1,1,"benthopelagic","Acanthurus thompsoni","Acanthurus","Acanthurinae","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes"
"191",942,0,1,"benthopelagic","Acanthurus tractus","Acanthurus","Acanthurinae","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes"
"192",1260,0,1,"benthopelagic","Acanthurus triostegus","Acanthurus","Acanthurinae","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes"
"193",12782,0,1,"benthopelagic","Acanthurus tristis","Acanthurus","Acanthurinae","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes"
"194",1261,0,1,"benthopelagic","Acanthurus xanthopterus","Acanthurus","Acanthurinae","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes"
"195",59465,0,1,"benthopelagic","Acarobythites larsonae","Acarobythites",NA,"Bythitidae","Ophidiiformes","Teleostei","Osteichthyes"
"196",17032,1,1,"demersal","Acentrogobius audax","Acentrogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"197",4894,1,1,"demersal","Acentrogobius caninus","Acentrogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"198",66879,0,1,"benthopelagic","Acentrogobius cenderawasih","Acentrogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"199",25062,1,1,"benthopelagic","Acentrogobius cyanomos","Acentrogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"200",46432,1,1,"demersal","Acentrogobius dayi","Acentrogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"201",56720,1,1,"demersal","Acentrogobius ennorensis","Acentrogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"202",27549,1,1,"demersal","Acentrogobius gracilis","Acentrogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"203",25229,1,1,"demersal","Acentrogobius griseus","Acentrogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"204",23581,1,1,"benthopelagic","Acentrogobius janthinopterus","Acentrogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"205",68732,0,1,"demersal","Acentrogobius limarius","Acentrogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"206",25230,1,1,"demersal","Acentrogobius madraspatensis","Acentrogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"207",25232,1,1,"demersal","Acentrogobius masoni","Acentrogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"208",23582,1,1,"demersal","Acentrogobius moloanus","Acentrogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"209",23583,1,1,"demersal","Acentrogobius multifasciatus","Acentrogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"210",7228,1,1,"benthopelagic","Acentrogobius nebulosus","Acentrogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"211",23585,1,1,"demersal","Acentrogobius pflaumii","Acentrogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"212",17033,0,1,"demersal","Acentrogobius signatus","Acentrogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"213",9921,1,1,"demersal","Acentrogobius simplex","Acentrogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"214",23587,1,1,"demersal","Acentrogobius suluensis","Acentrogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"215",68735,0,1,"demersal","Acentrogobius vanderloosi","Acentrogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"216",65414,1,0,"benthopelagic","Acentrogobius veliensis","Acentrogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"217",23590,1,1,"demersal","Acentrogobius viganensis","Acentrogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"218",68736,0,1,"demersal","Acentrogobius violarisi","Acentrogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"219",15776,1,1,"demersal","Acentrogobius viridipunctatus","Acentrogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"220",66887,0,1,"benthopelagic","Acentronura breviperula","Acentronura","Syngnathinae","Syngnathidae","Syngnathiformes","Teleostei","Osteichthyes"
"221",7994,0,1,"benthopelagic","Acentronura gracilissima","Acentronura","Syngnathinae","Syngnathidae","Syngnathiformes","Teleostei","Osteichthyes"
"222",16862,0,1,"benthopelagic","Acentronura tentaculata","Acentronura","Syngnathinae","Syngnathidae","Syngnathiformes","Teleostei","Osteichthyes"
"223",62231,0,1,"pelagic","Acentrophryne dolichonema","Acentrophryne",NA,"Linophrynidae","Lophiiformes","Teleostei","Osteichthyes"
"224",59196,0,1,"pelagic","Acentrophryne longidens","Acentrophryne",NA,"Linophrynidae","Lophiiformes","Teleostei","Osteichthyes"
"225",25162,1,1,"demersal","Achiroides leucorhynchos","Achiroides",NA,"Soleidae","Pleuronectiformes","Teleostei","Osteichthyes"
"226",25164,1,1,"demersal","Achiroides melanorhynchus","Achiroides",NA,"Soleidae","Pleuronectiformes","Teleostei","Osteichthyes"
"227",7119,0,1,"demersal","Achiropsetta tricholepis","Achiropsetta",NA,"Achiropsettidae","Pleuronectiformes","Teleostei","Osteichthyes"
"228",7572,1,1,"demersal","Achirus achirus","Achirus",NA,"Achiridae","Pleuronectiformes","Teleostei","Osteichthyes"
"229",52941,1,1,"demersal","Achirus declivis","Achirus",NA,"Achiridae","Pleuronectiformes","Teleostei","Osteichthyes"
"230",13429,0,1,"demersal","Achirus klunzingeri","Achirus",NA,"Achiridae","Pleuronectiformes","Teleostei","Osteichthyes"
"231",4256,1,1,"demersal","Achirus lineatus","Achirus",NA,"Achiridae","Pleuronectiformes","Teleostei","Osteichthyes"
"232",10429,1,1,"demersal","Achirus mazatlanus","Achirus",NA,"Achiridae","Pleuronectiformes","Teleostei","Osteichthyes"
"233",64929,1,1,"benthopelagic","Achirus mucuri","Achirus",NA,"Achiridae","Pleuronectiformes","Teleostei","Osteichthyes"
"234",13434,1,1,"demersal","Achirus scutum","Achirus",NA,"Achiridae","Pleuronectiformes","Teleostei","Osteichthyes"
"235",52950,0,1,"demersal","Achirus zebrinus","Achirus",NA,"Achiridae","Pleuronectiformes","Teleostei","Osteichthyes"
"236",14420,0,1,"benthopelagic","Achoerodus gouldii","Achoerodus",NA,"Labridae","Labriformes","Teleostei","Osteichthyes"
"237",50808,0,1,"benthopelagic","Achoerodus viridis","Achoerodus",NA,"Labridae","Labriformes","Teleostei","Osteichthyes"
"238",2590,1,1,"demersal","Acipenser brevirostrum","Acipenser","Acipenserinae","Acipenseridae","Acipenseriformes","Chondrostei","Osteichthyes"
"239",4712,1,1,"demersal","Acipenser gueldenstaedtii","Acipenser","Acipenserinae","Acipenseridae","Acipenseriformes","Chondrostei","Osteichthyes"
"240",2592,1,1,"demersal","Acipenser medirostris","Acipenser","Acipenserinae","Acipenseridae","Acipenseriformes","Chondrostei","Osteichthyes"
"241",9762,1,1,"demersal","Acipenser mikadoi","Acipenser","Acipenserinae","Acipenseridae","Acipenseriformes","Chondrostei","Osteichthyes"
"242",2504,1,1,"demersal","Acipenser naccarii","Acipenser","Acipenserinae","Acipenseridae","Acipenseriformes","Chondrostei","Osteichthyes"
"243",2505,1,1,"demersal","Acipenser nudiventris","Acipenser","Acipenserinae","Acipenseridae","Acipenseriformes","Chondrostei","Osteichthyes"
"244",2593,1,1,"demersal","Acipenser oxyrinchus","Acipenser","Acipenserinae","Acipenseridae","Acipenseriformes","Chondrostei","Osteichthyes"
"245",9763,1,1,"demersal","Acipenser persicus","Acipenser","Acipenserinae","Acipenseridae","Acipenseriformes","Chondrostei","Osteichthyes"
"246",6085,1,1,"demersal","Acipenser schrenckii","Acipenser","Acipenserinae","Acipenseridae","Acipenseriformes","Chondrostei","Osteichthyes"
"247",8762,1,1,"demersal","Acipenser sinensis","Acipenser","Acipenserinae","Acipenseridae","Acipenseriformes","Chondrostei","Osteichthyes"
"248",2065,1,1,"demersal","Acipenser stellatus","Acipenser","Acipenserinae","Acipenseridae","Acipenseriformes","Chondrostei","Osteichthyes"
"249",2066,1,1,"demersal","Acipenser sturio","Acipenser","Acipenserinae","Acipenseridae","Acipenseriformes","Chondrostei","Osteichthyes"
"250",2594,1,1,"demersal","Acipenser transmontanus","Acipenser","Acipenserinae","Acipenseridae","Acipenseriformes","Chondrostei","Osteichthyes"
"251",24250,0,1,"demersal","Acreichthys hajam","Acreichthys",NA,"Monacanthidae","Tetraodontiformes","Teleostei","Osteichthyes"
"252",7974,0,1,"benthopelagic","Acreichthys radiatus","Acreichthys",NA,"Monacanthidae","Tetraodontiformes","Teleostei","Osteichthyes"
"253",7849,0,1,"benthopelagic","Acreichthys tomentosus","Acreichthys",NA,"Monacanthidae","Tetraodontiformes","Teleostei","Osteichthyes"
"254",58525,0,1,"benthopelagic","Acromycter alcocki","Acromycter","Congrinae","Congridae","Anguilliformes","Teleostei","Osteichthyes"
"255",58526,0,1,"demersal","Acromycter atlanticus","Acromycter","Congrinae","Congridae","Anguilliformes","Teleostei","Osteichthyes"
"256",63064,0,1,"pelagic","Acromycter longipectoralis","Acromycter","Congrinae","Congridae","Anguilliformes","Teleostei","Osteichthyes"
"257",23291,0,1,"demersal","Acromycter nezumi","Acromycter","Congrinae","Congridae","Anguilliformes","Teleostei","Osteichthyes"
"258",58562,0,1,"demersal","Acromycter perturbator","Acromycter","Congrinae","Congridae","Anguilliformes","Teleostei","Osteichthyes"
"259",69833,0,1,"pelagic","Acropoma arafurensis","Acropoma",NA,"Acropomatidae","Acropomatiformes","Teleostei","Osteichthyes"
"260",59893,0,1,"pelagic","Acropoma argentistigma","Acropoma",NA,"Acropomatidae","Acropomatiformes","Teleostei","Osteichthyes"
"261",59419,0,1,"pelagic","Acropoma boholensis","Acropoma",NA,"Acropomatidae","Acropomatiformes","Teleostei","Osteichthyes"
"262",9232,0,1,"benthopelagic","Acropoma hanedai","Acropoma",NA,"Acropomatidae","Acropomatiformes","Teleostei","Osteichthyes"
"263",1267,0,1,"pelagic","Acropoma japonicum","Acropoma",NA,"Acropomatidae","Acropomatiformes","Teleostei","Osteichthyes"
"264",59169,0,1,"pelagic","Acropoma lecorneti","Acropoma",NA,"Acropomatidae","Acropomatiformes","Teleostei","Osteichthyes"
"265",69834,0,1,"pelagic","Acropoma leobergi","Acropoma",NA,"Acropomatidae","Acropomatiformes","Teleostei","Osteichthyes"
"266",67353,0,1,"pelagic","Acropoma profundum","Acropoma",NA,"Acropomatidae","Acropomatiformes","Teleostei","Osteichthyes"
"267",69490,0,1,"demersal","Acroteriobatus andysabini","Acroteriobatus",NA,"Rhinobatidae","Rajiformes","Elasmobranchii","Chondrichthyes"
"268",5509,1,1,"demersal","Acroteriobatus annulatus","Acroteriobatus",NA,"Rhinobatidae","Rajiformes","Elasmobranchii","Chondrichthyes"
"269",7968,0,1,"benthopelagic","Acroteriobatus blochii","Acroteriobatus",NA,"Rhinobatidae","Rajiformes","Elasmobranchii","Chondrichthyes"
"270",5510,0,1,"demersal","Acroteriobatus leucospilus","Acroteriobatus",NA,"Rhinobatidae","Rajiformes","Elasmobranchii","Chondrichthyes"
"271",15661,0,1,"demersal","Acroteriobatus ocellatus","Acroteriobatus",NA,"Rhinobatidae","Rajiformes","Elasmobranchii","Chondrichthyes"
"272",68219,0,1,"benthopelagic","Acroteriobatus omanensis","Acroteriobatus",NA,"Rhinobatidae","Rajiformes","Elasmobranchii","Chondrichthyes"
"273",25240,0,1,"demersal","Acroteriobatus salalah","Acroteriobatus",NA,"Rhinobatidae","Rajiformes","Elasmobranchii","Chondrichthyes"
"274",69491,0,1,"demersal","Acroteriobatus stehmanni","Acroteriobatus",NA,"Rhinobatidae","Rajiformes","Elasmobranchii","Chondrichthyes"
"275",57445,0,1,"demersal","Acroteriobatus variegatus","Acroteriobatus",NA,"Rhinobatidae","Rajiformes","Elasmobranchii","Chondrichthyes"
"276",57446,0,1,"demersal","Acroteriobatus zanzibarensis","Acroteriobatus",NA,"Rhinobatidae","Rajiformes","Elasmobranchii","Chondrichthyes"
"277",644,0,1,"demersal","Aculeola nigra","Aculeola",NA,"Etmopteridae","Squaliformes","Elasmobranchii","Chondrichthyes"
"278",57913,0,1,"demersal","Acyrtops amplicirrus","Acyrtops","Gobiesocinae","Gobiesocidae","Gobiesociformes","Teleostei","Osteichthyes"
"279",3073,0,1,"benthopelagic","Acyrtops beryllinus","Acyrtops","Gobiesocinae","Gobiesocidae","Gobiesociformes","Teleostei","Osteichthyes"
"280",16662,0,1,"benthopelagic","Acyrtus artius","Acyrtus","Gobiesocinae","Gobiesocidae","Gobiesociformes","Teleostei","Osteichthyes"
"281",67983,0,1,"benthopelagic","Acyrtus lanthanum","Acyrtus","Gobiesocinae","Gobiesocidae","Gobiesociformes","Teleostei","Osteichthyes"
"282",62176,0,1,"demersal","Acyrtus pauciradiatus","Acyrtus","Gobiesocinae","Gobiesocidae","Gobiesociformes","Teleostei","Osteichthyes"
"283",16677,0,1,"demersal","Acyrtus rubiginosus","Acyrtus","Gobiesocinae","Gobiesocidae","Gobiesociformes","Teleostei","Osteichthyes"
"284",23885,0,1,"demersal","Adelosebastes latens","Adelosebastes","Sebastolobinae","Sebastidae","Scorpaeniformes","Teleostei","Osteichthyes"
"285",68806,0,1,"pelagic","Adelotremus deloachi","Adelotremus","Blenniinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"286",67382,0,1,"pelagic","Adelotremus leptus","Adelotremus","Blenniinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"287",27470,0,1,"demersal","Adventor elongatus","Adventor",NA,"Aploactinidae","Scorpaeniformes","Teleostei","Osteichthyes"
"288",7986,0,1,"benthopelagic","Aeoliscus punctulatus","Aeoliscus","Centriscinae","Centriscidae","Syngnathiformes","Teleostei","Osteichthyes"
"289",6503,0,1,"benthopelagic","Aeoliscus strigatus","Aeoliscus","Centriscinae","Centriscidae","Syngnathiformes","Teleostei","Osteichthyes"
"290",7850,0,1,"benthopelagic","Aesopia cornuta","Aesopia",NA,"Soleidae","Pleuronectiformes","Teleostei","Osteichthyes"
"291",12086,0,1,"demersal","Aetapcus maculatus","Aetapcus",NA,"Pataecidae","Scorpaeniformes","Teleostei","Osteichthyes"
"292",6441,0,1,"benthopelagic","Aethaloperca rogaa","Aethaloperca",NA,"Epinephelidae","Perciformes","Teleostei","Osteichthyes"
"293",66721,0,1,"pelagic","Aetheliparis taurocanis","Aetheliparis",NA,"Liparidae","Scorpaeniformes","Teleostei","Osteichthyes"
"294",7037,0,1,"pelagic","Aethotaxis mitopteryx","Aethotaxis","Pleuragrammatinae","Nototheniidae","Perciformes","Teleostei","Osteichthyes"
"295",8973,1,1,"benthopelagic","Aetobatus flagellum","Aetobatus",NA,"Aetobatidae","Myliobatiformes","Elasmobranchii","Chondrichthyes"
"296",69023,0,1,"benthopelagic","Aetobatus laticeps","Aetobatus",NA,"Aetobatidae","Myliobatiformes","Elasmobranchii","Chondrichthyes"
"297",1250,1,1,"benthopelagic","Aetobatus narinari","Aetobatus",NA,"Aetobatidae","Myliobatiformes","Elasmobranchii","Chondrichthyes"
"298",67276,0,1,"benthopelagic","Aetobatus narutobiei","Aetobatus",NA,"Aetobatidae","Myliobatiformes","Elasmobranchii","Chondrichthyes"
"299",12600,1,1,"benthopelagic","Aetobatus ocellatus","Aetobatus",NA,"Aetobatidae","Myliobatiformes","Elasmobranchii","Chondrichthyes"
"300",13200,0,1,"demersal","Aetomylaeus asperrimus","Aetomylaeus",NA,"Myliobatidae","Myliobatiformes","Elasmobranchii","Chondrichthyes"
"301",5011,1,1,"benthopelagic","Aetomylaeus bovinus","Aetomylaeus",NA,"Myliobatidae","Myliobatiformes","Elasmobranchii","Chondrichthyes"
"302",67984,0,1,"pelagic","Aetomylaeus caeruleofasciatus","Aetomylaeus",NA,"Myliobatidae","Myliobatiformes","Elasmobranchii","Chondrichthyes"
"303",12594,1,1,"benthopelagic","Aetomylaeus maculatus","Aetomylaeus",NA,"Myliobatidae","Myliobatiformes","Elasmobranchii","Chondrichthyes"
"304",12597,0,1,"benthopelagic","Aetomylaeus milvus","Aetomylaeus",NA,"Myliobatidae","Myliobatiformes","Elasmobranchii","Chondrichthyes"
"305",10120,1,1,"demersal","Aetomylaeus nichofii","Aetomylaeus",NA,"Myliobatidae","Myliobatiformes","Elasmobranchii","Chondrichthyes"
"306",12599,0,1,"benthopelagic","Aetomylaeus vespertilio","Aetomylaeus",NA,"Myliobatidae","Myliobatiformes","Elasmobranchii","Chondrichthyes"
"307",57010,1,1,"benthopelagic","Afurcagobius suppositus","Afurcagobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"308",23989,0,1,"demersal","Agonomalus jordani","Agonomalus","Hypsagoninae","Agonidae","Scorpaeniformes","Teleostei","Osteichthyes"
"309",4150,0,1,"demersal","Agonomalus mozinoi","Agonomalus","Hypsagoninae","Agonidae","Scorpaeniformes","Teleostei","Osteichthyes"
"310",13066,0,1,"demersal","Agonomalus proboscidalis","Agonomalus","Hypsagoninae","Agonidae","Scorpaeniformes","Teleostei","Osteichthyes"
"311",62091,0,1,"demersal","Agonopsis asperoculis","Agonopsis","Agoninae","Agonidae","Scorpaeniformes","Teleostei","Osteichthyes"
"312",12932,0,1,"demersal","Agonopsis chiloensis","Agonopsis","Agoninae","Agonidae","Scorpaeniformes","Teleostei","Osteichthyes"
"313",4151,0,1,"demersal","Agonopsis sterletus","Agonopsis","Agoninae","Agonidae","Scorpaeniformes","Teleostei","Osteichthyes"
"314",4152,0,1,"demersal","Agonopsis vulsa","Agonopsis","Agoninae","Agonidae","Scorpaeniformes","Teleostei","Osteichthyes"
"315",7860,1,1,"pelagic","Agonostomus telfairii","Agonostomus",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"316",36,0,1,"demersal","Agonus cataphractus","Agonus","Agoninae","Agonidae","Scorpaeniformes","Teleostei","Osteichthyes"
"317",16851,0,1,"pelagic","Agrostichthys parkeri","Agrostichthys",NA,"Regalecidae","Lampriformes","Teleostei","Osteichthyes"
"318",2633,0,1,"benthopelagic","Ahlia egmontis","Ahlia","Myrophinae","Ophichthidae","Anguilliformes","Teleostei","Osteichthyes"
"319",9155,0,1,"pelagic","Ahliesaurus berryi","Ahliesaurus",NA,"Notosudidae","Aulopiformes","Teleostei","Osteichthyes"
"320",22983,0,1,"pelagic","Ahliesaurus brevis","Ahliesaurus",NA,"Notosudidae","Aulopiformes","Teleostei","Osteichthyes"
"321",47911,0,1,"demersal","Aiakas kreffti","Aiakas","Lycodinae","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"322",47912,0,1,"demersal","Aiakas zinorum","Aiakas","Lycodinae","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"323",25971,0,1,"demersal","Aidablennius sphynx","Aidablennius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"324",59224,0,1,"benthopelagic","Aioliops brachypterus","Aioliops","Ptereleotrinae","Microdesmidae","Gobiiformes","Teleostei","Osteichthyes"
"325",59225,0,1,"benthopelagic","Aioliops megastigma","Aioliops","Ptereleotrinae","Microdesmidae","Gobiiformes","Teleostei","Osteichthyes"
"326",27609,0,1,"benthopelagic","Aioliops novaeguineae","Aioliops","Ptereleotrinae","Microdesmidae","Gobiiformes","Teleostei","Osteichthyes"
"327",56506,0,1,"demersal","Akko dionaea","Akko","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"328",62085,0,1,"demersal","Akko rossi","Akko","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"329",64541,0,1,"demersal","Alabes bathys","Alabes","Cheilobranchinae","Gobiesocidae","Gobiesociformes","Teleostei","Osteichthyes"
"330",55697,0,1,"demersal","Alabes brevis","Alabes","Cheilobranchinae","Gobiesocidae","Gobiesociformes","Teleostei","Osteichthyes"
"331",51362,0,1,"demersal","Alabes dorsalis","Alabes","Cheilobranchinae","Gobiesocidae","Gobiesociformes","Teleostei","Osteichthyes"
"332",62615,0,1,"demersal","Alabes elongata","Alabes","Cheilobranchinae","Gobiesocidae","Gobiesociformes","Teleostei","Osteichthyes"
"333",62616,0,1,"demersal","Alabes gibbosa","Alabes","Cheilobranchinae","Gobiesocidae","Gobiesociformes","Teleostei","Osteichthyes"
